,index,X_1,X_2,X_3,X_4,X_5,X_6,X_7,X_8,X_9,X_10,X_11,X_12,X_13,X_14,X_15,target
20,0.04008016032064128,0.7760694295431361,0.7098019241062874,0.4672681810747669,0.5235748977557287,0.3249583250326266,0.5333008088022211,0.30989194369013373,0.5868303790902702,0.39126296384861353,0.27399019496483124,0.3878407587234027,0.6202605747328396,0.28145916853948216,0.38048138563497813,0.11472725599367056,2
21,0.04208416833667334,0.5699493114114322,0.5492986962258701,0.4083412448704259,0.586667822016201,0.3685590370967637,0.5313491936931739,0.3248969392943837,0.41823774374688744,0.7713164163275896,0.5163202504213038,0.4135845260444696,0.48933100928948514,0.2888705540796292,0.5726520620096835,0.3427803686280255,0
22,0.044088176352705406,0.3615463511208546,0.6226231732615818,0.36149899837054944,0.36917119922772856,0.34082221510771066,0.5296570243317078,0.6520359173677932,0.5993911121916046,0.39710570781622834,0.5509926293916965,0.20752822803998686,0.14542938837193028,0.29456926900958613,0.44396391622961706,0.40514597136484665,0
23,0.04609218436873747,0.4438746671078656,0.22699902680210776,0.5536701787380086,0.6070303330609294,0.5475968178396458,0.40997567898911735,0.389732190172164,0.5476614523057884,0.775282149263121,0.493005854909571,0.6702503294048279,0.4351514789990166,0.8053028832382817,0.8665926646646859,0.4211272752221843,1
24,0.04809619238476953,0.5424322464234617,0.35830609478491354,0.5206365913708356,0.35754417797839505,0.13412351442464981,0.5774718564892772,0.4328157820507453,0.5019037208239181,0.5750517543089044,0.682435518904352,0.20342213305189116,0.15819850486756537,0.493653284697659,0.5662192893063339,0.511336758988298,4
25,0.0501002004008016,0.6109431172212639,0.30477499686238707,0.46753609801523377,0.595619233646134,0.599600114071953,0.5383107211382079,0.5760430671287847,0.39868748428648493,0.748348135929174,0.45169917837804496,0.7542530177421444,0.39974507238281637,0.7174415679646684,0.5208969914990432,0.33697837818810283,1
26,0.052104208416833664,0.43907878726665095,0.45439372023818647,0.6129649751079426,0.6704171429532273,0.46735860860395734,0.5805249767407341,0.5911054395402473,0.4401373975540726,0.3558586459091176,0.6050246482135205,0.11391503311551449,0.6836415306472936,0.43849543773339744,0.6190448427298629,0.5011057832360412,3
27,0.05410821643286573,0.6280652674122579,0.4750133060953912,0.39965349991827265,0.5569363061152248,0.5653978765771971,0.45707948728789227,0.2076396871434329,0.3088465264237772,0.8979082962033536,0.28403466916242365,0.6475697161375606,0.5881006639065757,0.4988535261912604,0.6329470347468935,0.43452579512713374,1
28,0.05611222444889779,0.8412898374948018,0.410472154183855,0.7190801326818897,0.38883330247192605,0.373723284941885,0.36219242765378146,0.3158029238510217,0.5449220409014064,0.744861098468218,0.5181263475872185,0.3283423659751473,0.24633854181963707,0.3837957013131402,0.42750225060393016,0.4370591518299095,3
29,0.058116232464929855,0.5114159543870231,0.43441661575073093,0.5908389658529416,0.48764476744749913,0.5205984932896808,0.2909797255033555,0.5021540980290198,0.5712557414373243,0.6295453367119974,0.6418248877813942,0.022136912633800243,0.41319870049334917,0.5895588424991993,0.5390020421921546,0.2557928066293706,2
30,0.06012024048096192,0.5466887607188448,0.6776428641184684,0.556853951507819,0.3541569975171521,0.22304044314494562,0.5467148642509757,0.325080622508197,0.3253427296641318,0.41493627460819016,0.4092775547989056,0.29909873187966035,0.4509044659665139,0.5398707938656541,0.5233045828379922,0.12177198693746111,2
31,0.06212424849699398,0.7008201115217855,0.5369706251627301,0.3641997963460082,0.6209018614641559,0.3315996993216243,0.8599436084614713,0.14736580125202425,0.5754915847231576,0.4036125234289666,0.5589268550526827,0.617336676902871,0.12032620075805495,0.49239773292136574,0.5208047008787011,0.63169527639353,0
32,0.06412825651302605,0.3655518284166537,0.6381226316922913,0.8789980651120421,0.4275515471481796,0.5097230278721944,0.5693178564837806,0.44956185492931244,0.859374405973951,0.40360535900474587,0.8293502331751681,0.27117990189937435,0.160014608780681,0.5527742296070602,0.41696982528052823,0.7755378449696398,0
33,0.06613226452905811,0.467364940936149,0.40850180047356943,0.5260112903712814,0.2965442759123282,0.7565618312025417,0.37659653895599343,0.3146812236745698,0.538908739881317,0.3815361332458924,0.5457210727155677,0.5249744538204931,0.38573933749304623,0.7306875311634202,0.4410284014545107,0.4915884134509069,4
34,0.06813627254509018,0.5826473164362928,0.4217831479695597,0.21994019725553293,0.5318052426501639,0.5667024783811987,0.6318814184515195,0.23810579304924911,0.5363996292004213,0.6073417800023663,0.43490031315983196,0.49829836313605413,0.4066691826593553,0.6644314184061166,0.6613661233017708,0.588081564515209,1
35,0.07014028056112225,0.5331517391564607,0.20664454242671582,0.4157606416972187,0.6854465117959557,0.3660417362492475,0.3363202950403277,0.30298115275082016,0.4969725669530988,0.762143824585906,0.3985768118368664,0.5495614862567091,0.4824736250119338,0.3511663774992095,0.743906408368384,0.14195920741506476,0
36,0.0721442885771543,0.5415419946579075,0.6820622802233689,1.0,0.2645670445251115,0.48539099881111913,0.34817024706235306,0.4061403431068043,0.6736998144801127,0.44087783854388574,0.6813514257717038,0.44041170838263005,0.7660259518427548,0.7372028581366624,0.5899797118297009,0.15935622196000204,4
37,0.07414829659318636,0.5018081471001598,0.5850990285634542,0.40780691358376575,0.5021193698751029,0.5894886126813985,0.689221861843414,0.4683512386661237,0.1161090825129682,0.7720496238480661,0.4314948505297802,0.789251140012594,0.6632887945101242,0.676652712925577,0.6907528533347653,0.44004518420974376,1
38,0.07615230460921843,0.4181500622639465,0.31927860213866555,0.6638490699459038,0.5940311887251926,0.3192491584779833,0.4073943866128442,0.549973957330588,0.4360338798684917,0.5604012137151132,0.4671050425784655,0.3603947289395436,0.3087227917229394,0.6499930101684139,0.5160519716417041,0.4620697741755376,4
39,0.0781563126252505,0.5512075896119892,0.755591498829766,0.5332391446328043,0.556192288159683,0.26672106517066707,0.29465816973788894,0.7445278068722557,0.6805845886610183,0.5654763835116335,0.6202988003625635,0.7223485867229129,0.20711770740295432,0.5099298571250588,0.6616418285984287,0.4184740436746075,2
40,0.08016032064128256,0.7557950997524066,0.6125364540339281,0.16181487242552728,0.44069260354970724,0.34419612392929716,0.6048530520914477,0.36190050466963775,0.38850106095782455,0.4846035617166613,0.48356390695126306,0.433979210083452,0.340044279057754,0.6964624413718535,0.410504773578534,0.5937286448818737,0
41,0.08216432865731463,0.6206953164076044,0.47613435516638114,0.5070261002614626,0.553282285657824,0.7240420349744817,0.4798392566578485,0.5524361225735795,0.5571815956711594,0.5598787968394632,0.45140581483035896,0.5483324198470338,0.4687168115214985,0.6322348159676169,0.5457342049606075,0.21089019005199144,1
42,0.08416833667334668,0.7161556483416873,0.36070567819468263,0.3984052326493612,0.5510039289513701,0.30711747664506206,0.7028025867439963,0.3011811020906244,0.5534400536470064,0.5824089937380275,0.7139564971624601,0.5679644812273918,0.38209060867668726,0.4241596952975377,0.5090147591173975,0.5160557700926962,2
43,0.08617234468937875,0.4674184588389786,0.45831588569017645,0.1946859115119431,0.7073080722159427,0.6284090690649337,0.6937658525343493,0.4325590293674399,0.3695495406584086,0.630783892668591,0.5218733794531338,0.6871397534651951,0.4629658395338432,0.7731235313336451,0.5871007673167381,0.74075608910625,1
44,0.08817635270541081,0.6852715564296427,0.3372240642342821,0.5923262909103364,0.48507195973969486,0.6706370402489167,0.5580560474772239,0.42162489043268964,0.40414420404527673,0.5364382617841884,0.652740260524693,0.17870784166867815,0.14582806225853048,0.5009819645788723,0.659318457223492,0.49766768925005306,4
45,0.09018036072144288,0.48531982315849564,0.4612218631884033,0.3759063871978663,0.22394229218162465,0.5813150876016318,0.5035134832455503,0.262685625669938,0.6985107999893044,0.4778114333576193,0.5480319326150301,0.2753014949063214,0.5075766643348865,0.8051219892990924,0.6161400252457124,0.42126362815592744,4
46,0.09218436873747494,0.5804472772972818,0.6242258508093798,0.6747355469982784,0.4860882440367423,0.32349177723760103,0.3764265832219871,0.7873815698951644,0.3266652305868435,0.5408492032933974,0.5285146604999613,0.7201674424804203,0.7057831188640323,0.4599321992541344,0.6420977730602129,0.41593933854547405,1
47,0.09418837675350701,0.45949848584330105,0.5407948837860761,0.596034225507684,0.1880396782349429,0.4480531541438311,0.4421085544095852,0.3256469999414115,0.5724741451354868,0.3898953822214658,0.745777302199808,0.3926725266196665,0.4244823127531878,0.5838473028345161,0.4170343267970313,0.3940416867179523,4
48,0.09619238476953906,0.5914207076435996,0.5369768704299525,0.44431308715155965,0.25875885545591293,0.06580014830390285,0.5336041023186399,0.3550126000513361,0.5116786333321869,0.5448081294493247,0.6943406434891997,0.42881137992756096,0.4041214987674578,0.8445910829759022,0.6028046632156161,0.19375062022135592,2
49,0.09819639278557113,0.627415038516236,0.4142969524883768,0.4470577569982678,0.5231547085078224,0.2216720581773332,0.7050036042575079,0.1726173877818098,0.5246797341490029,0.21229754502306658,0.5598224379244409,0.14904986443417162,0.40138226455651566,0.4706238107417061,0.4041237911332318,0.41236783723836035,3
50,0.1002004008016032,0.3252949586614645,0.6014043732445271,0.14267221301086075,0.7300450834638437,0.35040060470955847,0.7902183186337113,0.1269148813948887,0.1836353430090089,0.6493278808410494,0.4540834596729635,0.6563544527454985,0.4478120132911877,0.27963230194681915,0.6125987103548111,0.3562627248589607,1
51,0.10220440881763526,0.591880479984575,0.7437330612475239,0.645345742476644,0.200751549291723,0.3635687720004623,0.12003359013705539,0.6167090450573649,0.5206650701110055,0.2831474165838368,0.5346680092925151,0.3664775775183878,0.37757716308805855,0.5480186843423799,0.51039614332523,0.3413259658256615,2
52,0.10420841683366733,0.569984245448239,0.5094475923995467,0.4405655665049556,0.3564658182592509,0.2477348467723321,0.5654810318635739,0.5222143268601697,0.3351639996219917,0.8238127830239205,0.5863857458916166,0.35129031760943236,0.5074228269982977,0.3866995054477623,0.7323385220479104,0.360166936502886,2
53,0.1062124248496994,0.5038903551439938,0.5396332359586974,0.687340920254681,0.4269280313569612,0.5576489796180074,0.5763553222921096,0.3628759572243109,0.6844865766152622,0.3584115405859707,0.7284254099755949,0.3152111755843906,0.3420850666719652,0.5346907636306208,0.6804283604614688,0.34328719246280753,4
54,0.10821643286573146,0.8223565584411011,0.3599965725848876,0.38621783767254414,0.42537776151652784,0.6320361192237418,0.4564186229993269,0.274949551403353,0.4321318338374032,0.35776230184534197,0.4784412020354867,0.2471531022204054,0.4360550605953854,0.3196350731426799,0.6383981187323905,0.350876383568503,0
55,0.11022044088176351,0.5181512101400801,0.38672653596807116,0.4142786219283636,0.615771295551856,0.5047864523428331,0.5113989562171942,0.24110421213528208,0.6035344150176598,0.5898962394921111,0.3772970460513007,0.45419717300057594,0.3783812326452585,0.4638923237778817,0.4662526510853234,0.34348789964111454,4
56,0.11222444889779558,0.5982814868678084,0.5251527892165317,0.797888955268748,0.6539234390143791,0.664053810249805,0.6319935429093558,0.2150542203181161,0.4637211274770385,0.5960185242870706,0.6449372973313874,0.2866670169471691,0.14990254134127953,0.5430099156384665,0.7601721249301685,0.31004972803889164,0
57,0.11422845691382764,0.5498805618698847,0.35332486614324676,0.4509212545046891,0.39121426298934037,0.6607666310463497,0.33043014694672074,0.40039731090034025,0.6984386356230674,0.5157050740616403,0.5261502881667971,0.3411941991612172,0.3387543642316012,0.6624904129167206,0.6864123623489744,0.29788625410916875,4
58,0.11623246492985971,0.3418852372019764,0.5136979736412048,0.6723690215519242,0.2644283183293655,0.10595120001635078,0.669450626784079,0.3907451705584679,0.3216178584214922,0.37554717938337967,0.7393004609605526,0.24865622377128505,0.29611149458243147,0.5091480196792374,0.4213084151442174,0.4930462510876855,4
59,0.11823647294589178,0.42760845725445995,0.48294140033327176,0.5156450518968545,0.31600154074986164,0.23019381537414177,0.7728467126617594,0.11788435552290888,0.6203473705312471,0.4619163234531194,0.7565585161565518,0.3637846730819797,0.19036345975585733,0.7572108372339601,0.6032266657215984,0.5267514222970332,4
60,0.12024048096192384,0.47023691017098956,0.5507679759748562,0.4689976722896263,0.42511297736834064,0.45218870951195356,0.6252912163945081,0.53528089882224,0.7641576749125094,0.35098971967220355,0.7194876203744852,0.32305501329524067,0.25898302744069435,0.4719327939318042,0.43856739896812913,0.7080657583198671,0
61,0.1222444889779559,0.5789173968334641,0.501199419468103,0.17564951230005355,0.5956847200102802,0.39484747824285094,0.5888792602667747,0.6172146639743537,0.7481215160420204,0.4776624519479944,0.6712522728394421,0.58242094528247,0.37466680092642457,0.47058171138283394,0.7250800625292236,0.39981417163591443,0
62,0.12424849699398796,0.5497835019883422,0.3568894941095627,0.33900643302513267,0.7377333332756586,0.5598077887849755,0.49479021435458964,0.4036564647055596,0.4193239379944827,0.7614614233228107,0.44952473532322584,0.674692928446983,0.2923736184099298,0.8431335932961641,0.6348484249560368,0.3925424031114232,1
63,0.12625250501002003,0.4706883360160538,0.3900151399981866,0.1978400476879862,0.23445347455685264,0.5580774346928413,0.6467193027829877,0.2944477755837396,0.6224055958319652,0.6067835077528918,0.4772330548249684,0.33674780029415546,0.3462606492644038,0.793262691537186,0.564527600253436,0.45793454757848645,4
64,0.1282565130260521,0.6612673171400576,0.4041456425167229,0.49123028039001626,0.37354267690591597,0.5860442724247776,0.4939896625462217,0.623599298393442,0.503109802265013,0.6092881041524164,0.6996580201711553,0.22220107776414338,0.3644791992881348,0.7790205090210837,0.14191503302609582,0.36552849994484526,2
65,0.13026052104208416,0.46205200273991454,0.4245879919924356,0.25424496004151914,0.4865153684385384,0.3938348901076565,0.5271047792464456,0.13441725425022738,0.3647920533872797,0.7394017487824578,0.4597080765387828,0.36114981666471313,0.47437555231460665,0.5630721702283211,0.8473936429546327,0.7095482121389705,1
66,0.13226452905811623,0.9212389313113204,0.3409652807063071,0.5202313413375468,0.28894885207543897,0.48486322813520394,0.5801150239119598,0.3181418144285529,0.7655855320676237,0.16890006859582796,0.4684234692644223,0.488726180624683,0.5095972066565084,0.6814637289610288,0.0,0.38875012823304916,2
67,0.1342685370741483,0.3927604134805004,0.6578842275334529,0.5898608882674925,0.5626713250393824,0.07846534981800624,0.36000360067859716,0.45346466376684014,0.6050435574697285,0.7366758888095569,0.44531634653282626,0.49140136353969716,0.49932910347007214,0.6024030744275801,0.7894528199930423,0.03973171449763352,2
68,0.13627254509018036,0.5312167111208657,0.5597133158094594,0.6030231234251435,0.49011176452467486,0.426702066933483,0.3065984154636857,0.6810537947560897,0.683734214065245,0.6734438007662229,0.47192151932353604,0.4529101147425564,0.4289915472835758,0.24022281133685447,0.8180629355947386,0.424964387416916,2
69,0.13827655310621242,0.8191069212765564,0.41095882228625435,0.39181533031594634,0.6166315239681244,0.7335489712798222,0.5245550475946406,0.5878872730482861,0.8298234242931453,0.22048260199163627,0.7198856571132044,0.33168631606971855,0.41566303544973626,0.6447506515425976,0.8577605510222025,0.4584790389105743,0
70,0.1402805611222445,0.867739857174939,0.5460633514011826,0.0,0.7652362463190836,0.15054909371475778,0.7188319654787036,0.24597497311510988,0.34033920617691915,0.9999999999999999,0.33625465730964066,0.6193114238450736,0.4341859415301162,0.4026949088202947,0.6898472860832958,0.39242785744406755,0
71,0.14228456913827653,0.7100707331280063,0.3960959875798754,0.6192480466401481,0.6513807931059294,0.7293912177542066,0.5607827854093538,0.8046005739964657,0.5695485963075559,0.46664190665063526,0.4400033707227614,0.6035289168920248,0.3730306140891023,0.5868270003313989,0.4298609247820571,0.22289557947342048,1
72,0.1442885771543086,0.7632655530111823,0.6578609911957001,0.5000487058948946,0.584011361348505,0.5553987935532485,0.3734618410562748,0.67948233095692,0.7376299702671806,0.4250467684145719,0.43679930458411925,0.4092041412008219,0.3437832994566349,0.15930995669034403,0.4348396036242248,0.44521921932426795,2
73,0.14629258517034066,0.7205830122040402,0.4885419195902929,0.3419625107896992,0.39411329253062566,0.4647259050193672,0.4616927466098601,0.5292449524728267,0.34772627812456847,0.49937073358807904,0.3541750697599843,0.015990561688010385,0.10496365245548528,0.39428224766919473,0.5540239048987363,0.3271755719498866,0
74,0.14829659318637273,0.6786477779724877,0.4299409105806566,0.5237224716588208,0.5980558506824425,0.5448368571633193,0.7369464007081226,0.2754496530731886,0.6710279807332189,0.2577429954072934,0.7621868560267394,0.2746965415837679,0.0,0.5235699264465499,0.4175867285564286,0.668735915221377,0
75,0.1503006012024048,0.6780176279545481,0.6628138099508913,0.6404447122240061,0.5217919781295944,0.22622298033840382,0.4833789246041887,0.20996935469030903,0.40254031249894806,0.35137775874333854,0.2519808101548463,0.3867372376585033,0.7218886260176923,0.3824972531292581,0.4890651411777299,0.14820007778033342,2
76,0.15230460921843686,0.6165229594001651,0.5145590638989361,0.3970669562583431,0.0,0.5153756351084613,1.0,0.2553412410587945,0.4108502986271785,0.2898209226121865,0.5961187479653799,0.8582789168599838,0.21886570458846707,0.6079746172831263,0.44689278223775575,0.18108807012679978,3
77,0.15430861723446893,0.33496523933239797,0.40288038507839036,0.2681413836494415,0.22114095313345417,0.5972640083165337,0.5573472013022881,0.27893142620311173,0.4195530149939998,0.453074688534699,0.5824302964572462,0.3138062177381657,0.20005220897920536,0.6570986742031342,0.5385029516873608,0.4473873484954169,4
78,0.156312625250501,0.5281110410922162,0.3134045439929207,0.5958995601856022,0.49743314893709617,0.391588234595536,0.5678800455903787,0.6119617314812349,0.8104798954013277,0.5941065085015571,0.26155831250570694,0.5242707641140012,0.3621613804635057,0.3311836561056408,0.7200363600166765,0.3665967132606851,2
79,0.15831663326653306,0.49210872915998016,0.3405548500401661,0.6049984773737835,0.3990799217551399,0.545388393821576,0.6025949642321743,0.2533304361104692,0.35411753635348964,0.32027635900712065,0.593829517424074,0.4484775758463787,0.7717454699784421,0.4814402834421396,0.7971327181063803,0.2545376249954147,3
80,0.16032064128256512,0.6020755158277339,0.2884486953860693,0.4610416564938509,0.6286933952198981,0.5237336993755669,0.5531087730126069,0.5534467110078195,0.5520630137865298,0.5996456249193892,0.4279104954248919,0.6499261785479115,0.38551323255023195,0.5408483278149361,0.4947626680297393,0.4116758645533163,1
81,0.1623246492985972,0.3568735028287168,0.5861161185177853,0.392597665357792,0.30917385868960157,0.5286416912869724,0.7477456950776546,0.16380909877526734,0.9074773590929246,0.3434006496631773,0.5348354568086572,0.7438894371299998,0.38143023541854615,0.9934946878734128,0.5005312408976698,0.2839741716397753,4
82,0.16432865731462926,0.7220577415132979,0.578070994360592,0.6087195172655075,0.34229668467546914,0.5047803237583779,0.4418239360856213,0.4418422560801576,0.6279607323445785,0.39329831664802406,0.16811791573800022,0.43001774311780105,0.6176829098425346,0.07363578265799864,0.4520261166125074,0.2982332070210703,2
83,0.16633266533066132,0.5754533912774493,0.43566717985534553,0.39617194385504956,0.46898810522349227,0.50370399269891,0.4216453716461348,0.557046449264443,0.3367592726682737,0.8056133008581473,0.4920404949507914,0.4216757095179767,0.5059459580954513,0.6626109208094042,0.6518615387713053,0.7069536179961067,1
84,0.16833667334669336,0.32334427205228533,0.6551602700950744,0.5563304523858704,0.5290758938524107,0.6271842030615815,0.748680841202065,0.42445456956580846,0.45609919065111365,0.275518257735627,0.6556450449390434,0.49026442777223844,0.2726144952810901,0.6031847670231087,0.37724173624756047,0.53656990037256,4
85,0.17034068136272543,0.5710242137417679,0.45660060533219937,0.6650898153401402,0.567014027906822,0.8730244007945837,0.5339126057234406,0.22813361499959428,0.8078140399072986,0.27169739859357533,0.5385679730845365,0.6933536871539463,0.21034365443239553,0.7036665674607918,0.6855812095022737,0.5738396285690579,4
86,0.1723446893787575,0.3503006424647005,0.7043527908445001,0.5561682942443963,0.18168328016659036,0.2780583947187085,0.36369900844384856,0.7001235712727887,0.5889348850977383,0.6113588965559004,0.5367971751106756,0.32114394420602177,0.24837794232890986,0.6245642450526343,0.6723386994736572,0.07328169240125476,2
87,0.17434869739478956,0.7787266988495278,0.2263942346213914,0.5368466065931828,0.1657944072242632,0.3097537034951225,0.21092671541597363,0.486651035583037,0.5544225571823442,0.789595667702619,0.5890838727438035,0.09504684506008537,0.3761845742644595,0.5814992746953904,0.6342291759363844,0.31823104356267495,4
88,0.17635270541082163,0.6127690063172817,0.9368742512015178,0.6964581460459276,0.4818715641123321,0.3492571497013257,0.07434689457378368,0.8288185901795515,0.7340144784458105,0.41546162233896256,0.4147169649986147,0.47259627099677964,0.4860002695212716,0.061731321604831524,0.4746696848511773,0.3816345581880224,2
89,0.1783567134268537,0.6291949650306945,0.3162266532327195,0.43412060610722125,0.19527521414609939,0.4921466784757827,0.5519312016520382,0.25977278532066184,0.2857792238617923,0.2171874046092876,0.5538680261514388,0.49031484119573693,0.449625618332668,0.6253954122079723,0.5345677624966781,0.4698556845284595,3
90,0.18036072144288576,0.6760065035896909,0.43181005975198344,0.5847275007463227,0.3681537832200903,0.23569536638817587,0.314388410612618,0.4516533849966876,0.47146555244278593,0.6609502037863425,0.45055856586198456,0.2668062381879584,0.2582324474852596,0.37892945472162465,0.5529274660149607,0.5764080772494652,3
91,0.18236472945891782,0.5385016256088733,0.5707626191036288,0.7930862954530817,0.7549241148390683,0.719157523021368,0.45469099843741284,0.5845475253946278,0.7793254790323436,0.2814033155360138,0.5458748790710468,0.47726972990208816,0.343465744863683,0.5931600287850981,0.6678742741768868,0.4679966902215717,4
92,0.1843687374749499,0.6225965563824778,0.39854610091232073,0.38750742666620486,0.413604250071089,0.31503024557126574,0.5523396423476038,0.517614254913944,0.16914072238859235,0.7256259086438986,0.5699256595068776,0.31938002114268416,0.5170276462517238,0.3408114060689538,0.6127437071073344,0.7286604005856641,1
93,0.18637274549098196,0.5009186876237817,0.40703417855794277,0.43742558977312007,0.23490330028173548,0.73414679037867,0.37176344764690755,0.24851493365552524,0.5535670374712853,0.3896224878127875,0.5944247380299961,0.5121011460662086,0.4981059581858646,0.5596327271473767,0.625048235329517,0.49416130466469355,4
