,index,X_1,X_2,X_3,X_4,X_5,X_6,X_7,X_8,X_9,X_10,target
18,18,-1.0720565426845141,1.983495942466638,-0.2812789802739408,-2.1316728135602157,2.5025971839263246,-0.915328594311008,-1.9543644966405336,0.30704504363049623,2.164898199050607,-4.624616130849952,1
19,19,2.405795269609134,0.5210562343679734,1.0558404833547597,0.6476339347387814,-2.263058606642265,-1.0707637077450793,-0.7287390136620953,-0.8613922242150418,0.8015731804056037,-1.7249504720859288,1
20,20,-0.7701842100327225,1.9164037955047597,0.36659550880570657,-1.352535613603298,-1.8315065021145864,-5.45619193147088,-0.9081270796986534,-1.8139536645760677,-0.9339652269010303,0.5862530045301702,0
21,21,2.514367096465169,3.4021754045020676,-3.098979827919744,4.197477090417899,1.3009406440059919,-1.6968303135399116,-1.7462875982300412,3.7604123214087806,0.9800833190776718,0.16808132242732987,1
22,22,2.5555940146745137,-2.063348559439714,4.13439164428803,-1.939128512520595,-0.922190975190954,-1.1881589174786125,-0.6082872671449069,-1.5995887612807134,2.701883342917016,-0.13469071360776974,0
23,23,1.7908142678099137,1.8052942710503306,-0.7982234344747428,0.3235454508832415,-0.11130322230864587,-3.564773620335878,-0.5470233812143475,1.047344911243021,0.20267867523408356,-2.05061029801682,1
24,24,-0.7157888728180954,-0.1487224956361901,1.7504166847444371,-1.51947251381932,-0.17827807861092793,-1.3397990015963175,1.3195276544265702,-2.857630137152497,-0.3036212915212575,-1.64745798990193,0
25,25,2.6222692784926567,-1.313198305313044,-2.045672809571702,-1.10088187999615,-1.8368366911206846,-1.502136196410225,-1.2612823267225106,2.4537423315046363,-3.0591253080420184,-1.602861689944976,1
26,26,2.4871012377271584,-3.277669458456964,0.3252693309228156,-0.3423476882508104,-2.2072488371656434,1.7999016695665593,3.3371322914763026,-1.3402811681712852,2.8245247197255825,-0.10768609012963248,0
27,27,-1.5632335065589262,3.417546652211155,-2.1980871711696732,-0.38853578908941455,1.6794739627951039,1.48210430038794,-0.3397225496305424,2.4295248427732883,4.379039416418594,-0.5311540702993899,1
28,28,0.1813835352172135,-1.2768816412465664,-2.0022518341603197,0.945344730385052,-0.5042339604880317,-1.5736006243469125,-0.6338330727387991,0.9818445563634428,-1.254062892183517,-2.3927244725197205,0
29,29,2.672871968506805,-2.6177546550835835,-1.3435203831913003,0.2567238208850575,0.9353763477737658,-1.4564920242822623,-0.08838558363583648,1.996590183983448,-0.6840287787966497,-3.331466247570946,0
30,30,1.6844972521495722,1.8202701647657116,4.352687274150448,-2.589544648568981,-2.106566378055331,-3.2874475071626414,-3.2049107486575945,1.0548123551692772,3.485410208457649,0.3370720732411132,0
31,31,-1.5777087945575095,-0.2263491837138233,2.2764758768688536,-0.16044986715033516,1.8341427798774572,-1.2326849517276428,0.7089156863531789,-0.8736102478524285,-0.3778339675920446,-1.340632157991389,0
32,32,-1.5105459367871088,-2.7119208364094574,0.7828891898557145,-0.06658947694828632,2.062128609268154,-1.4343729848106552,1.1807422141797357,-1.1010343267630969,-2.9224680373505634,-3.0019348731091937,0
33,33,-0.03796342219526805,0.16692986231153073,3.580779581160919,-2.6853553829191297,-0.6793567016958337,-3.6020986603685006,-1.5728929656594093,-0.9055638322357069,1.0204330928963745,-0.3167404325819385,0
34,34,1.000163978728028,2.765624481216707,2.7511645759763823,-2.497549335035632,-2.0730405359388175,-6.031942055424314,-1.4642934675648336,-2.7628109823132085,1.056748873962955,0.09380088832214728,0
35,35,0.6898517609683402,0.058207571673725034,-0.7330916486359376,0.18920713904622832,2.804616363854155,-4.111099759973095,0.5380032358467548,2.764848749110844,0.3127602621976746,-1.5485369240542912,1
36,36,1.6984922720140854,-0.18720940496665905,-1.0975591741996116,0.4953040423625745,-3.711520781734335,-1.2830713235820679,0.940479119810466,0.7115219444214262,2.2247957084522376,3.891679927193178,0
37,37,3.505040851347548,1.182823938109692,-1.0709917490718772,2.0842358948696096,-0.01528359291289183,-2.7199201364333394,-0.8943870309039378,-0.3267132332523728,0.7637781551254459,-0.7539542849623482,1
38,38,1.6770934813372746,-2.2374037129916156,-0.6635391063539229,-1.450700755421601,-0.3688308599786725,-0.32213341405592366,3.0907821243883715,-2.3515684229078317,-0.19687882219933783,-3.935370227794858,0
39,39,4.749992733535559,-2.51992016981918,-1.919546070630541,-2.4290439259296477,-3.337272777257945,0.9553610919020821,4.218805681579331,-1.5936150726911786,2.371977673170224,-0.41794740306861544,0
40,40,0.5773995342384992,-4.116246708523069,4.124911370736403,0.23607994151987377,0.4505313735027363,-0.8806904981586219,-2.155232720573323,-0.9351461805168637,0.9402523336685754,-1.4785046244149442,0
41,41,1.0578746685718587,-0.20319694863323456,0.7113244767029769,3.768744065626577,0.704262265894711,-1.0494161768147605,1.4895601102485023,4.332681342600697,2.094375332163043,2.9749678808962368,1
42,42,0.727252075446305,1.9839851609542305,1.1501083663899996,1.3121765493515118,1.190377074927681,-1.792436530368371,-0.0044968018390185716,0.8773187852830074,3.7342779089664404,-0.5102362656435928,1
43,43,1.000628358247417,0.6643789980402566,-1.5676653200342143,-2.0887041284186796,-2.132701886293853,0.2799545086361046,-2.769736534479378,-2.387349491895741,-1.9013998553100446,-4.749499254927332,1
44,44,3.0613951552871717,-2.573379893630422,0.31905263577756116,-2.2963013944274886,-0.1762407285412454,0.6581217294607864,1.425917986519426,-0.28378998329708216,1.3078892606097132,-2.842415673395255,0
45,45,2.5139963154314477,-0.5588524120228433,-0.05392779573425022,0.40113879555645515,-1.5967924586958335,-3.8102683154279746,3.2273068469711834,-1.6406256999597661,0.5249132302319949,2.447058547635967,1
46,46,-0.21834800386432995,2.2699230251762774,-5.547369934257842,-0.875500027522389,-5.00577908674634,-2.882036707277616,1.958706027641854,-0.7596866844973911,-1.1903690108608669,0.9176461061423482,0
47,47,0.6689185698254093,0.12968600381399642,0.7100578172388976,2.0224336436558987,2.627783914058318,-2.3222557162534985,0.35006065593719105,0.5428169236230495,2.4222360063368957,-0.10922621908232943,1
48,48,3.2651575728152613,-4.578366715358852,1.6673824077606005,0.6338479630899476,-2.795378832101689,2.94499540677121,3.2318757703912504,-2.8100545829395474,3.6003592915491436,0.9691529139595074,0
49,49,6.167117285865777,-2.0821036278255614,0.9194330267560438,2.951395130867633,1.714618915916646,-3.1747811070907606,-6.051945492485442,1.0443522427453806,-1.762143758583543,-1.331765161099418,1
50,50,0.45291573051703793,-1.3154819249881224,3.2491209733728703,-0.30966591757531703,-1.017587009514244,-0.801941689205945,-0.00240216945779137,-0.85272864259844,2.794117946802971,-0.507081339373079,0
51,51,0.5857334140627471,-1.4425687351674228,0.4926820709973668,0.4093876272140493,-1.2968558717459542,0.8685357086275258,1.726740358902144,-1.9853566089394632,0.6259267378042297,-0.1584564872730556,0
52,52,1.0246226329776624,-1.3889669382816012,1.56423195401067,-0.8626786507932214,0.9855000715762963,3.4899372188383824,4.268577667355238,1.152571568428534,2.5098100252545157,-1.4880506370657516,0
53,53,1.1973879563283292,2.361022695429371,-0.760248001872317,-3.1109099401368674,4.183917162608321,-5.3477021150143385,-2.8859031202083205,2.705734849339239,1.4062045729171417,-5.435490305710836,1
54,54,0.9490006165957674,1.6121468993566177,-1.7459397161801438,0.48144083400788495,0.6661184288908627,-1.3900005688087858,0.16493684720018686,4.568324462161085,1.7483858377838941,0.9304313587015378,1
55,55,2.16723486930068,-2.3058910072314096,-0.7135633517919195,0.54469613097639,0.07520521768986044,-3.7234116410102875,1.2752877632370603,-0.0017522901619975162,-1.929120119401337,1.809547463641024,1
56,56,-3.4169518981940366,2.8692153736570547,1.6190063396193501,-1.7142917687523216,0.4951699736667974,-1.537048708811895,1.0786431135930332,-0.41844291588974913,-0.4189507291022827,1.1144237708800304,0
57,57,0.9857024009724121,-2.2947340259577214,-0.30355741454524576,-0.40432031159661597,-2.6032534332114396,-0.7391959015341969,0.4524116935985759,-0.7783975996018413,0.958125453287328,0.08828780102624867,0
58,58,-2.7895048162190594,-0.2891084932619612,1.9141855805621333,-0.9697590557284408,1.237352977255713,-0.07485069495160146,2.3151722071485525,0.7664274641965754,3.0466575050286706,-1.9817503688029594,1
59,59,-2.034191228371027,1.1085246966768438,1.8058622926941141,-1.4441791031149156,0.472862002545956,-3.023043790743413,-1.5003129063776797,0.8116092922119387,-0.49796692877321735,-0.9521383097411604,0
60,60,3.050694282691637,-3.2282395153054364,-0.6437775151344274,0.6663376487165267,-3.232762068676883,-0.7322960051875491,0.43987097952082155,-0.2614876635626828,1.7966961791543028,0.3450571393974129,0
61,61,-2.0835069663754666,4.533542272757837,-2.7799211063112494,-0.8782375243648548,0.09451769630926787,1.9657732182908236,1.5053956117874008,3.79007010287933,4.741766468685434,-0.2809034677343524,1
62,62,1.7836056230888302,-3.283883894571065,3.107280701667093,-0.08636178141787199,-2.261005026833728,2.130097944195575,2.7697318543888314,-1.4112131932872332,4.43034598472523,0.9923116399631833,0
63,63,2.310359448639284,-0.66850679910278,-1.7366774267643552,-0.7242983691724014,0.3584571135488269,-2.224654037337563,-3.676411402760172,-2.6956498746868203,-3.411178228359434,-3.298051093538477,1
64,64,-1.1086262706555496,-0.5148889391127375,1.1047425114899252,0.24695033243230435,0.625275590039714,-0.36636960382193196,0.888246367423941,0.36089314994712995,0.0683047319907012,-2.4541438025428493,0
65,65,2.566117992497243,-1.8469266430137101,0.13158401837566336,-0.15598692266382586,-2.055841630803328,0.11387716432366357,2.2412241639330883,0.3590285054101745,2.1860585641956813,1.774956684026972,0
66,66,5.066462560259673,-0.07977441628160786,-1.801112463300426,3.2330454277645737,1.9286175128358911,-3.094649510898823,-3.9666230082553753,-1.020693857445346,-1.5147853694691968,-0.33484317568667865,1
67,67,2.9309341109173817,2.5385960357233537,-2.9038546529470155,-0.17933003032595063,2.8331865331140813,-2.1292203948818633,-5.081703714534897,1.281986272781138,0.8898545437023323,-3.559495500744969,1
68,68,2.499041028077132,-1.441944420600122,-3.187877893644778,0.2516910988521146,-3.3728046759842916,2.8462442990245194,4.556458239378452,-0.48467206015427733,3.5059834479809715,-1.0969972084946742,0
69,69,1.6126442929001734,3.1423455000456677,-3.5546547453355495,0.5659077434298778,0.6921975850134527,-0.33888694479202053,-2.3413797369267773,2.138529150693083,0.9656444495943551,-2.241664540611272,1
70,70,0.15526175864291458,4.163934179016041,-2.1668130984049934,2.9845718212104253,0.7912116433543464,2.1976797221728526,-1.3062178593441898,0.7020364031642101,4.227494751195417,0.263343237636833,1
71,71,1.8721501842356787,2.92491775526074,-2.8579242758804795,3.15751081169396,-1.4504227941621912,1.4971145217399098,-1.4901112989676268,-1.8486158764539562,0.6831011943110528,-0.36329290697819183,1
72,72,0.6653364656890006,2.849983901052455,-3.2514072856865335,2.1899197081444193,1.2665340164701775,3.1869241621990634,-2.784438253897272,1.1564279752677828,2.7953374468750014,1.5424363879430736,1
73,73,5.170617110955507,2.0941397333135296,-1.0244149146833688,2.91091343015764,2.922168761146575,-3.5127449654693743,-6.540973097989504,1.3649785850082838,0.2272748330817359,-3.53794202062256,1
74,74,-1.0079653252039624,3.5299047718783747,-2.63700656899887,-1.3848129936046294,-2.317673738547721,-3.692690231316465,-1.46874108518348,3.123751577776943,-0.5250876825129147,-0.1278205766797328,0
75,75,3.3497042953507443,-2.00891874021965,0.4194971544263285,-3.9001163108166,0.2920626174818728,-0.2966706970961678,2.5269392612853396,-1.3723464964226437,0.2841309782670186,-2.7052724645699024,0
76,76,6.208186605784006,1.3231464819712322,-1.6180070853475614,3.6992591960532915,0.9574441533146364,-2.1135960189866037,-4.871623087708906,0.30512332902374195,0.352549904044414,-0.4035661606897294,1
77,77,-1.1111340734058155,0.8364907663921977,1.8974277345217723,-1.5668629730701324,0.1419341446865554,-2.21337398721023,0.06312302577441864,-0.20138246411539962,0.4633270758931879,-1.7468458864440888,0
78,78,1.7883237758546318,0.924395969109058,-0.5887302293235612,2.6739341412134805,-0.3841284621774368,-0.045626791053349325,-1.0917760522587712,0.006693275794474762,0.8918145249661971,-0.434726896397835,0
79,79,-0.8251611068583691,0.09568480916770228,2.353139087222376,-1.3665183025822163,-0.45952317063787607,0.5128931796400154,2.2658356780907596,-2.2640664281836447,1.0776732601104435,-3.890863957967372,0
80,80,3.11355826907879,0.13350173277559785,-0.6573239751719011,2.066257899529417,3.090239452716772,-3.157771222377313,-1.9503180992534448,2.3001824807929268,1.2722418096690546,0.6944766469849577,1
81,81,2.154496702328651,-1.8904487377408596,3.168941986019016,0.43019423661007505,-2.366430445334297,-0.6921061785450282,0.8299200591184241,-1.230889885224127,3.3582249074162527,0.4398652470576101,0
82,82,2.356816083453413,3.056523764706742,-2.195896922128342,-1.8587545852229792,-2.0493631046508387,-2.1515992476436585,2.21048395008878,-0.4232380732932599,1.1579331619164284,-3.056715351738103,0
83,83,1.5032682380534812,0.7790112414955426,1.5995727700738964,-4.523118389707886,-2.113557030599475,-1.1993849090442765,2.6373636755123444,-4.5812980780328285,2.0331589625455067,-0.6977599204230781,0
84,84,-3.1811687302086895,1.6612049633654764,0.2932988345910996,-5.3158547005985355,0.6804140646961627,0.24096352690848444,1.7584374729534304,3.22547760627629,4.222003368456036,-3.0789600399134347,1
85,85,0.29565919014343045,2.303395537105633,-1.3265537739649225,-0.5118580107249162,-0.8662321302755756,-1.119046642768652,0.5499906524370235,0.9222266442312587,1.383846443924689,-1.4928004154065573,1
86,86,3.8241823494421574,1.1835367676682123,-0.41545132104677196,2.187825311257846,1.5571902023902608,-0.690310612297719,-5.907675734251744,-2.4153661926787158,0.31943434506329627,-3.5580633014565275,1
87,87,1.3044900092560128,-4.3490272966909185,1.915874765808165,0.6126566892995495,-0.8126290920499781,1.1839032349376422,2.632489442229843,-3.6058918033105387,0.3557887551875323,-0.5808745875553645,0
88,88,2.146506013765575,3.2686723903721076,-2.368361555859261,2.6096870978109425,1.3764887803627526,-0.5205675940784675,-1.4774027195905637,-0.5436801961797386,2.8905808832648225,-0.8617665873802676,1
89,89,-0.16161781361590433,4.211777949030139,-2.798457370903051,0.6773147003838598,2.8875409723319643,-0.044234400856348,-3.4748825505392396,3.7045788959190964,2.339766392347525,-4.667740899233804,1
90,90,-1.8259895752924362,2.6722335860345594,-1.5611519710783857,1.6389914485139299,1.4730314423566169,1.0028124625278045,-0.7569043704316226,1.6884130303445648,1.9188892195934573,-2.547758394651799,1
91,91,-2.0336326745373725,0.6740311642699575,-0.02788818964978712,-0.4716502681424627,0.5327007562757329,-3.7075046944562176,-0.7068291419017709,0.2335874448252584,-2.452258522562083,-1.002362522578774,0
92,92,-0.5692296593753785,-2.9379376238811883,-1.4157920374836208,-0.3209322926329281,-0.6203424873812144,-0.1026116578956141,2.7736918417367953,-1.8310700511064368,-1.7152913314314673,-0.8128989555489007,0
93,93,1.1093395889132593,0.32325806518686195,2.5829176286609976,-4.2313357567426735,0.837077569803252,-1.9547374208095174,1.8453067765993176,-2.6632420014030185,1.1036572899218964,-2.7861514272869092,0
94,94,0.24557167110997213,5.936624514500871,-4.552749935582074,1.7444033584618903,3.3251015472552847,-1.4753855017864625,-3.7139139864195987,4.117164655173774,1.518148406548593,-4.884061476304699,1
95,95,0.9712268897403235,-1.5085419581326875,2.035429746421475,-1.5390390876269575,0.8143094473019978,-0.486329825259167,0.8234878103995372,-0.8920270879736438,0.6061738265636272,-2.02841820322797,0
96,96,0.5886491657030123,-2.0338932707410455,1.3709407048700646,-0.4446795779823768,1.682004046455822,-1.4884173771750278,1.9257113043486642,-1.0900887424315402,-1.5977084884752424,-3.908355312120169,0
97,97,0.22823218509837906,0.5025011088532612,0.09474190475924149,-2.1946280129003917,-0.23826619485720713,-1.5924412367759122,-0.3175534400898392,-0.7747891737243506,0.8309407974528477,-1.8017602540427546,1
98,98,2.815775956052734,-3.0107174023524923,2.1673783203841266,-0.8737823852745936,-1.9237900694473398,0.45139937706334177,1.5315778616269535,-2.2753898814614066,2.064122793474496,-1.2068910840273064,0
99,99,-0.998358287631951,-2.8410142368941718,-1.7913515742603927,1.496822615303711,-0.07084668015096995,-1.9236829000168472,-0.06316030049208443,0.11138954906309384,-3.2301828435269053,-3.2149676764955335,0
100,100,0.4291978661516086,2.167565259438814,-1.4213303946255291,1.154144283661715,2.0507514004154537,-0.4528708473320022,-2.1169170737463006,1.7986295754750858,1.141390937146189,-3.224553248391493,1
101,101,1.6486806033709134,1.988162085006953,-0.2870615845961292,1.9804954604922422,3.4071868058569845,-2.6775528497728702,-1.2787146713981632,4.851270518336421,3.2316019715928337,-2.139385213150802,1
102,102,-0.3141489882072188,-0.12922733575180445,3.367749909315533,-1.668061420106294,-0.2349575140003446,-2.9205081697857844,-1.2755928513586334,0.832331249960689,1.6136230575773163,2.749657894820801,0
103,103,0.1577401608980128,3.1400658298366086,-3.4556338044893504,3.5873424455107794,0.8868919478297115,3.8163313480118015,-2.605093489595144,2.510959174261388,2.308239573426946,-0.2355436266532317,1
104,104,-0.29486233277682095,0.44542942233780747,1.8404370893323367,-2.951891493189863,-0.8813782802256908,0.7399660905505281,2.3911813162709192,-2.942761605401249,2.0796553148683024,-1.377597285543631,0
105,105,3.354090869886863,1.0686724578828475,0.44669976424263225,1.6643938270603065,-1.1756213975175784,-3.003841109272601,-0.9161681550173163,1.0592673345348091,0.2856665820550589,-3.7538281889250324,1
106,106,3.0303807230690802,-4.073728803376052,3.9677842334877047,0.96303264410071,-1.854311624467759,3.4356678254792996,1.6169242666725756,-0.6459389635443281,5.106371421177735,-2.249055268040012,0
107,107,0.06979209086045013,-1.2934013375953453,-0.41266887477368486,-0.7163751346512239,-0.424591976002618,-0.4844600730630205,1.172098720140787,-0.020186577409971873,-0.235144072381529,-1.7842635649299028,1
108,108,0.4421452871435797,0.5364643089271238,0.4550263322583623,1.6015347855373494,1.5375617451811512,0.9791888797394146,-1.063203891184321,0.6530894339952624,3.440562826986283,-0.5991109774995698,1
109,109,3.1757801546889515,0.08422826775037273,-1.4998899208680367,2.629453191753748,-1.6571736383614852,0.04264803967085329,-1.612512752540065,0.19250747150483105,-0.6024934323386422,2.4128605278709228,1
110,110,2.9995045194838976,-3.3693396228068906,-1.8475906177877972,1.4026191307264737,-4.888711481291658,2.050235433712474,1.6987568615251407,-0.014440401044873097,3.012463618772891,0.3832651067279076,0
111,111,0.10268905227560077,-1.0138097978776706,5.047717861035727,0.7571619092926676,-1.455538882237884,-2.439291233285179,-3.3510062877614875,-1.3302968687713048,2.2912534524539043,-1.5399887311983225,0
112,112,0.0964907035593825,-2.0198094404786735,1.826586870572771,0.19025025777395332,-0.27430676370364226,-2.8276027457342083,4.024794893211992,-0.264495098059897,0.8464316302721214,0.6452365197259942,1
113,113,-1.850969261677749,-1.3575655591099536,6.567588144912353,0.03487959865042778,1.5859981310367028,-0.055116293531861205,0.42201273819332064,-1.5123365669350002,1.6903005040923396,-0.9373550086516831,0
114,114,2.5828380837898113,-0.038949698404159405,-0.07675459673810558,-1.6141872017573804,-4.566309207280533,0.1449028857834842,2.6347430637804123,-2.075586419415652,4.629654863610677,1.6831744440945622,0
115,115,3.1547760721453746,-7.246701558180756,0.8094688653973756,2.855529977076378,-3.8043924842720194,2.2375867890384553,1.0734908380018386,-1.409288277431491,2.8246312673212377,0.4358081734180328,0
116,116,3.771531113638891,-2.4844583434195116,-1.213048480320548,0.1715279267558909,-2.580170101536148,-2.322925900378283,0.12393695276924754,0.14099090980518958,1.5372507435746527,-0.897738858556158,0
117,117,1.9922360938739982,1.6482663033190548,-1.1228204531180384,-0.7378701611979441,2.7040424117804287,-3.721126531488893,-1.7237743629138669,0.90890475514114,1.6603298458522437,-2.7051345960168467,1
118,118,2.185366984656744,-0.20807750060568742,0.8103933113554307,-0.6616096396363627,-0.4449904721304896,-3.9672446966236836,0.4777097090204536,0.23450564508691696,0.05127490328158857,-1.72123272888092,1
119,119,-0.4245069582896581,0.34125737712875437,1.764887879620133,-1.3956313170129535,-0.3355891137532462,-2.2847162092151354,0.49948717318751523,-1.5915143833194723,-0.6887832514098537,-1.822596917757836,0
120,120,2.132470004622042,0.7051135816022378,-2.101705522999257,5.5186611962717,3.1537170011491935,-0.20328986967462415,-0.9755374275358927,2.330692178157422,2.0639974773803975,3.740144662647082,1
121,121,-1.8650324366961506,7.147509754387558,-3.5620511856554935,2.0171447098961455,1.7760465135345411,1.6763793241789848,-0.19934296564950438,1.6006362612084089,6.087710501195594,0.18365684109440128,1
122,122,1.4009012168155595,-2.735702579491098,1.3799745902367788,-0.4638313088971491,-0.7798278841095391,0.5060403051318829,2.607494588727114,-2.200612073190812,0.6018478756293962,-2.010645225724991,0
123,123,1.7634255162037051,0.8545338654969966,-0.008753645268600674,-0.6624360750143412,-1.0905918364880711,-1.1083854377355724,-1.4927081023922513,1.0337440518415775,0.4027708678446751,-2.9005612953584197,1
124,124,1.1638741787410218,1.6335059146209678,2.186408992889971,-2.9766054708273533,-1.797159689938403,-2.7906119965672938,-0.5327122329737668,0.7052639525946769,2.8890538428688144,1.3221658802254819,0
125,125,1.1244031838336541,0.28192330568114765,0.8739192522488054,-0.21597120158334737,-0.3729462332018427,-3.2835125723987164,-0.44675311191451916,0.30653307781572914,0.00014751426653214494,-2.928807603798399,0
126,126,-0.9846395822423064,3.5513102405500776,-0.7407453968077243,0.2740170336907626,-0.2916398223874479,1.067872714342223,0.4143990676507421,2.180281612757985,4.104348670625343,-2.7740304856325926,1
127,127,1.6202826473583662,1.817052196328681,-2.662019917016962,0.21633041280359078,-1.1010405085660948,-1.3257424987022435,-0.1890125705055118,-0.14058065505989603,-0.5504566740052361,-1.8787744577099847,1
128,128,-0.4751857823984682,2.0860487861996377,-1.0713960392884263,-1.004127643713609,-2.3958028952819364,-3.4444425868338158,-0.8627790149871648,0.3622097463723697,-0.20576129043807923,-0.057326006756554415,0
129,129,2.9130644238087826,-2.069530983459329,-0.5456449939963259,-0.10822685794203046,-1.8743161280440042,0.13002076978009325,-2.0946327985017303,0.3845144015834112,-2.0876038995332897,-1.7365399579813663,1
130,130,-2.703770310063803,3.1150186491645746,0.9364899525827556,-0.950652019251663,-0.2986734123005691,-4.641363527476031,-0.5023592376712609,-1.1716205783585263,-1.1056176312280135,-0.5437163273456621,0
131,131,2.153784235180129,1.9623768253614746,-1.6231044664207066,2.2361007812407427,1.392267811300637,0.015610171979200338,-3.143851930652628,-0.677331395831891,1.568638383722486,-0.786581634189225,1
132,132,2.447530020163703,0.23189533440708565,-1.8328121540220719,2.4992483982889273,-0.5177101054667295,-1.4595093046840617,-1.50127254038645,0.08411890135777833,-2.054088839506467,-1.6432480031418226,1
133,133,-0.11002451746772723,-0.24898048553832064,-0.25323792855612837,-0.1163429436801211,1.7853188586580493,-0.11173674965980918,-1.371018193217901,0.12108261700568912,0.9950482522561505,-1.0466667481925318,1
134,134,-0.04846755704758099,-0.6424706492295282,-0.8940282173408018,0.46736603765962026,1.1469157529563354,-3.0615822735204117,-1.9172638420149144,2.6148994680734847,-1.884354847805385,-3.295043373595336,0
135,135,1.5564447773690087,-1.2870855219842037,-1.7855435436499392,1.7010477007712534,0.4155430909832476,1.0825393314660356,-1.9543361811622377,1.9067521562999206,-0.9096190983033874,0.9051104491850381,1
136,136,2.3930985155202458,4.44535948968325,-4.862855491613418,4.525326254241726,1.07132906971923,2.554278400794328,-4.3773099351081255,2.109144945192814,1.859719909599944,0.0010880904485681686,1
137,137,0.3486950746823908,1.4717824540623412,-2.442781921188529,0.3083303793877137,-0.008725281663463091,-0.7507374554805899,-0.7183558997792188,-0.2023574715719174,-0.9159272904459748,-2.9581789272089987,1
138,138,-0.3363112613997563,-0.4008138864000681,-0.6337440767562563,0.28487000755097314,-1.3237213117537698,-0.38865576057768947,1.9931458217481346,1.853769659587074,-0.4970536747514267,-2.2082407908944575,1
139,139,-0.24686867656017797,-0.08626806041111823,-1.2305544661046408,-1.1733749119764816,-1.2542331047745123,-0.5129889777123267,1.981354227618592,-1.2609666264114154,0.39829047527155725,-1.054495697135154,0
140,140,2.6424885409768453,-2.694779155256163,-3.9801543057218485,0.3535126696698947,-1.5646492222030282,-0.6471095612678306,1.3818946951651512,0.2801645080875279,-0.7247085434036116,-3.0263790029776807,0
