,index,X_1,X_2,X_3,X_4,X_5,X_6,X_7,target
54,54,1.5014456555123084,3.106287791225382,-1.3338035281132758,-0.07161400559786779,-3.679110695092616,0.017023963817601406,0.28212698021200144,0
55,55,1.7950719941006836,2.4766262327178103,0.11252898565251046,-0.4219544315908774,-4.42951339096677,1.1311339550590274,-0.48484977473939406,0
56,56,2.080175433725356,1.5014222212947184,-0.5846944358680348,-0.5244913087773184,-2.568837314398462,1.145931719484901,-2.2846060799970864,0
57,57,2.570180612377114,-3.3643441486956074,0.02118433512018103,0.8176053109899262,2.289141446717534,1.230521868410885,-2.285855611636483,1
58,58,4.329107199593633,-2.2057073156083353,-1.7754442946553266,-0.7569357340430337,3.130380991649688,-0.45135560313744116,-1.4249098951628678,1
59,59,-1.3877518769289598,2.849483156327309,-4.78072569778045,2.2945283833199537,1.0859824732603174,0.9967108808451728,-0.49490765841727047,3
60,60,-2.100775910753094,0.8141512545475552,-1.4518207914274923,0.8564521027016085,-3.6485938999346192,-0.29119382972195007,-1.9725735209974427,2
61,61,-0.9581248485709999,0.27453987141331737,-1.9797069782948367,-2.098408812549282,-0.23259066389659488,-1.4682034285116274,-0.3153709398207758,1
62,62,2.8425937163455703,-0.9258692959089277,-2.848409101509369,-0.8758056283474144,2.047458349158438,-1.8923539379806633,-0.2756666791150386,1
63,63,0.5224134296090608,2.0002072342823984,0.13528445364092967,2.9236465384962984,-0.1786274976031338,0.6813845585072463,1.2938260335641085,2
64,64,-0.05721249292174857,1.5876615866709227,-2.4106801014626598,1.2387090025651248,0.5910445866680083,3.1556088307131636,-3.3226221638571714,2
65,65,-1.646623241141432,-0.5325693182817659,-1.7169569137178753,1.4168499809994612,0.5149830024449977,-1.9996943196387114,-1.0867354170035086,2
66,66,-1.5936471089322484,2.446737210733413,1.6912061551738518,1.8054479964846466,-1.5330233632529549,0.11766206014712954,-0.7271895713124065,2
67,67,1.4252246110554778,0.9801660879524663,-0.9153984233759092,2.4579340142457617,-0.9712857305629818,0.8315753732148194,1.2196234790702007,0
68,68,1.5638821198804744,-0.2841189094853618,1.5147684358975742,-0.9505868105113884,2.130614215876488,-1.360064895244582,-3.4479451340498053,1
69,69,2.299876733140832,-0.07552878605556379,-0.9004177072931987,2.03537538953462,-0.41808336237468946,2.2218915818124425,-0.34265322477910665,0
70,70,-1.2504731984520023,0.8646691793364614,-3.0679883889277595,1.0250158174202504,-0.6461498094775775,0.3728293813500908,-1.5399857081659574,2
71,71,2.4895778634805676,-0.5866507733793008,-1.1893598734451798,0.4680379130588117,2.499584372622503,-1.953545602578406,-0.5285186336003714,1
72,72,-1.8532775547025162,-0.6781164035031315,-4.12486139508451,0.38261181471159034,-2.8352626003559926,0.15238891007170863,-4.846963434250377,2
73,73,1.1933218525906528,2.712421117067313,0.9777497211122441,0.056595265795374106,-0.9778235684905202,-0.24132551083907328,-1.0822163673672895,0
74,74,-1.131397400663839,2.42148466447491,-3.2273156552672373,1.7413373494899187,-2.749999948824964,-0.3994935160808599,-2.1135665805527264,2
75,75,-0.6182332967270996,3.5375874722091347,1.754118876274916,-0.12541217161994744,-0.4468290329815996,4.872576801561384,-0.11822799241119819,3
76,76,1.31468445604286,2.2037890265042703,3.6885246728483065,1.962333868776152,1.4710967160664865,1.89777743222329,-1.290013755567105,3
77,77,0.3855133372274129,-1.0429777681410473,-4.128101925970142,-0.5007186657032336,-1.5396718966892358,1.6769677757740666,-1.4023205480670982,2
78,78,2.503058406776197,3.133428524140699,4.038792153856109,1.9242201225658961,2.3656983067948714,4.189136183566814,-2.531264341596022,3
79,79,-0.5967405394964509,1.237887591546005,-1.3062258850250277,2.9357873615198122,-0.007806644957768394,1.5126537587585411,-2.3934911950355526,2
80,80,1.2200599664184881,0.8198287031718426,1.83758808548155,1.3028983316872684,0.382493734235952,1.2500648328604265,-0.6063366224783013,0
81,81,1.6486968817306802,-3.302155611490534,-0.04487368692617055,0.656864079321813,1.333115225576636,1.0764954563351394,-1.7014637864235644,1
82,82,-2.488612853638047,0.2799265562805955,-0.5272267824927208,0.061914538092851745,-0.16807967999299334,0.24377673032463354,-0.10036311913930529,3
83,83,0.9379245834642862,1.7763182023928215,0.9221087339868288,-0.6255277997786604,-1.3209142418065274,0.3800600271096387,-2.4765240377354756,0
84,84,0.14818945700131136,2.5882929805935238,-1.8628524277158127,2.999733987983488,-0.4286350411659394,2.0987075121486987,0.17490078197212466,3
85,85,-0.49931817595360606,-2.5912305638734776,-0.6216650776451417,-3.071244738650351,-1.3673087999061893,1.001120909763395,-0.9875587343208428,1
86,86,-1.1136091880411196,3.5068621691202453,-3.987020437459142,5.309710416525575,-1.101485723520836,0.8676896161814664,-0.9157464499078236,3
87,87,-1.71865190033592,0.7955157966305495,2.7277027951172457,1.2282916134860915,0.2952047184312433,-0.9559648187551704,-1.0997215231853852,3
88,88,-1.0613523033714989,1.924169268535186,1.3487010563392767,-0.11815016288876756,2.2121916473629044,1.9750194228286428,-2.23236040745892,3
89,89,-2.4120242599193418,0.7437165583596663,-2.7384818503181494,0.030500790058257232,-1.9313181215330435,1.2972585279247835,-3.3334530553158412,2
90,90,0.02570470990517615,0.7768116534715098,1.4635418993324787,1.316410800117862,0.0819736171158485,0.6146023248134358,-0.7994861315142147,0
91,91,1.757089014326441,-0.3972439043406779,-2.6128046820632225,3.424673402508464,-2.282400278897615,1.436106580266678,0.1269664519538034,0
92,92,1.215440421851735,2.6603478643682235,0.19890336230241323,2.1483579333313685,-0.1038049204427578,0.771338349176093,1.906196960283404,3
93,93,2.544794585290152,1.6127780906184601,3.8823973359747965,-1.8968889246084504,-1.366266493451232,2.2160920010172216,-2.428639061498551,0
94,94,0.37097229232421647,0.36370254988863726,1.564890694087371,1.8466969614088493,-1.4118986101300852,1.2787023831996491,0.35987563340734563,0
95,95,0.19634412726142947,5.846778505679236,4.790531390705827,4.99656370647452,-1.22579302799831,2.4513285724507874,1.3887064686070625,2
96,96,-0.7647814439257696,0.36363578098031724,-0.07530810616889405,-0.32838128274096245,-0.06494436285286054,-2.2178463786476135,-0.7699988946357085,1
97,97,-1.2585466469527993,2.551573626424862,-0.06402824245510619,3.386414523954603,-0.44938589919746563,0.5715376899234618,-1.1563039277323035,2
98,98,-4.043820321922537,-1.3189320615733688,5.927498004692566,-0.34723134222228846,-2.7498179831927274,-1.1627726692129547,-2.0877831693174436,1
99,99,0.5781392535366836,-0.21512468198155232,1.3101469006424389,0.8000023067971496,1.1676990273304666,-1.7730753207947791,-2.135779496945738,1
100,100,1.6141393713678651,3.3811934629072646,1.6943442165568903,-4.079422538745642,-5.070646971612604,0.8956231996080416,-3.8141928808094785,0
101,101,1.8702113699228478,2.2237763566582913,-1.1868323095339575,0.954492827084129,-3.989837975621064,0.8832486736564834,-0.3109746608535662,0
102,102,0.8320631898229631,-0.21167983029303317,-3.6664842734275385,-0.4839871238282418,0.26576349173615754,3.18152067009351,-1.2043728776673805,2
103,103,-0.3535213272881558,0.7274350016868927,0.8629412706266001,1.217431693497412,2.4244881925607142,0.9076190937332602,-2.0690893677408333,3
104,104,1.4704767117286663,0.999412594083636,-1.1434893006926834,4.022753784795045,1.6949478772661903,0.19190910921002668,-1.691611959219467,3
105,105,-2.0809236818027586,-0.23326279957357032,-0.2360911184408957,2.6166527892144984,0.011842096988136541,-0.8540024226112384,-2.1192299069244394,2
106,106,-1.7623950391135612,0.5062800641400543,0.6350225174285691,1.09894062022512,1.5909507586618616,0.1862096685494098,-1.9637361102701067,3
107,107,1.4847073899413776,1.356494263070227,3.8489058561446257,1.927039128669128,3.2229801239648572,1.1969243922521517,-3.224143726380927,3
108,108,1.4513412277592639,-0.27097822285568407,-2.2999609040772087,3.124600204192839,0.043046456473660344,1.8167696597530458,-0.4489801996437198,0
109,109,-2.846665376982711,1.9263379378116579,-0.9367873701545444,1.478451851081213,-0.5975651487133011,0.3236080854195583,-0.20987193073311738,3
110,110,-1.25215290344287,0.2555686973692931,2.7452954391790225,-0.7642210877126807,3.7556979317128154,1.810474085214893,-3.047574422434906,3
111,111,1.1167557639775274,-1.483824964355775,-1.2403310825156018,-2.2553899674348146,0.16490684595400817,-0.9342416234151392,-1.176983351274552,1
112,112,-1.418791856667506,1.1904722815209379,-0.4567752534704672,-1.3820136418464248,-0.25411032886273466,-4.693935450911539,3.038544343685272,1
113,113,0.1766233007395711,0.062326951710911516,-0.4376025300258439,-0.5724007827757158,1.1468348524869192,-1.5610223743854794,-1.3018895932518657,1
114,114,-0.4906177160940861,2.3726402509325624,1.4511658941499368,3.5526887848979105,-0.07756552485803836,2.971865292214564,-3.254635180210957,2
115,115,-1.6653977704794443,2.91288212978159,-1.05074415544965,-2.609410376030331,-0.20283723075591453,-4.56897207237626,0.09353827650645319,1
116,116,2.699172895033101,-2.5268604865001096,-1.4536150557269436,-0.23304349116667233,2.151560154760435,0.1444271048051644,-1.181292616879415,1
117,117,-0.19411360027266855,2.2383871233858543,2.279474370013985,1.3827408090025797,0.9436212370312778,1.9573678057603054,-1.4489269332924857,3
118,118,4.742249153493468,-1.9178424073186284,-3.3260547564991136,-0.42737378234833057,3.8841958675995145,-0.09930042189033705,-2.0396532458192267,1
119,119,-3.769764796924849,-1.6493491058538101,0.5124243708954636,1.2565459664746281,-0.17829125954877445,-3.3009780422321455,-1.2028997931661578,3
120,120,0.08315494517021471,1.9927830227525303,0.9257732381172301,0.4669223277974095,-2.0443047351858192,2.9603333710370268,0.31533993452288955,2
121,121,2.7407679397174,0.760230779851927,-2.024461327590669,3.13489545134473,0.0005730147001599128,2.0095366971745294,0.039532736083883746,0
122,122,-2.950586501627689,3.3372420675283885,-1.4666487964559831,3.5712721290014016,0.6858896735916027,1.389769760214985,-5.400981100628143,2
123,123,1.682483847548244,-0.5102351618032686,0.24472049579745847,2.1609481255032454,-0.8476322500685406,2.022672973406727,0.013503271656877702,0
124,124,-1.69368387738835,3.036812404979011,-2.0395122480209973,1.3988189140278693,-1.2387311553969702,1.3865235613319993,-2.718417144805388,2
125,125,-3.521920808143042,-1.5417410321032863,3.6039567822124945,-3.1068953490565567,0.644189137891966,0.4750960239924551,0.2634504938907427,3
126,126,-0.35417027124571565,-1.3043228222039933,-3.2940879475844413,-0.4088282320641268,-1.8294993838116258,-1.0649236310390333,0.41949625342339414,2
127,127,-2.8718541323555318,0.0698843250284148,-1.4551211137733286,1.1460109895386115,-0.55569848056149,1.2617779967942322,-3.1010439084308232,2
128,128,0.4571509321559776,-2.1616002676443893,-0.9219660453722,-1.122751241450899,-0.2960305144662687,0.8249372689718135,-0.9990825833621316,1
129,129,-2.7083758606938053,0.09025843711413128,3.898151772592002,-0.5205094974945599,0.45120660256852374,3.2017156725587874,-2.4204400082236086,3
130,130,0.6435003556494348,2.86777687065287,-2.3710179568660124,4.481999914191221,-1.890915801875471,1.3865219902412873,-3.765784409421098,2
131,131,2.085255344445093,-2.812137672364143,-0.3292670938656259,2.068748726350053,1.7681491239080223,0.22482882665003245,-0.9130426795137269,1
132,132,1.704740872536644,3.4359087800527477,4.031834438125999,-2.425161249216658,-2.5420583582151304,1.1110706833715984,-2.017061352603991,0
133,133,-1.2011705119275846,-0.6940831075256071,4.744380845515597,-0.1985268575201975,0.6932898055323768,1.0774829576713494,-5.4494169245375925,0
134,134,2.559148347316296,-0.8306030524773134,0.49968530423949054,2.8306065805478506,5.375910142315254,3.133822460532739,0.22366422620061566,0
135,135,-0.870803829696932,0.34984011360246203,-0.8586255151882141,-0.18045873777719823,-3.4589829819869653,1.6721133049695416,-1.2573641247030254,2
136,136,-0.6420562160391132,0.42530451389862756,1.0973323087480198,1.5517906459852788,0.9321770240157874,-0.7104372141250501,2.5620786222693654,2
137,137,6.2717948436396105,-4.543709473164572,-4.735407338531112,-0.05584238951344922,4.259658322571179,2.0071609174602756,-1.4124914239602595,1
138,138,2.3048284107985975,0.3338191073134903,0.1272962847140483,0.8009138050496798,0.3840045152113454,2.391433553799888,0.9439809308878178,0
139,139,0.42439049148713504,0.03730560827553564,1.5660351739610876,0.8075005006700003,-1.071229429305226,0.8856536055817836,-3.0250635340294147,0
140,140,-2.909195453060727,0.35313881791372814,-1.897545812567925,-0.23960838588153144,-1.40317018713139,1.4098799796197872,-2.1135038444995544,2
141,141,0.17260115371160634,1.9914011355576646,1.7839049735204826,1.766246663404956,-1.0436571420858203,1.4839133604908972,1.4984850150000137,2
142,142,1.7247728280173122,3.1652471604734598,0.9272786131991413,2.6873430327960515,0.1860101193087732,2.2984376617313265,0.5124488525236546,3
143,143,-0.10666362783702388,2.8672538766265694,-0.2804575642112024,-0.4503311846862019,-1.6805571863378828,-1.2543891201794222,-3.1674250002828868,0
144,144,-0.35489965528613265,1.5004241821756277,3.938046659964926,1.0239142173141724,-0.20254690097302142,2.936561984856611,-0.46084975072108203,3
145,145,-2.5642437325153953,2.1652959491150803,1.3927663439438227,0.4284585982469695,-0.23699838619358293,0.36318824560151786,-0.4074960964234834,3
146,146,0.3012962641429572,2.0242787007475798,1.288532325041232,1.1592826494553141,0.4445502929022802,0.10681922028173807,0.4905690810555068,0
147,147,0.5079276687076291,-1.8014118092535853,-0.897774111982677,-0.5106267113659907,0.3687848551141044,-0.9321212346288033,0.1478671579165438,1
148,148,0.2103315051663499,2.247330240288005,2.638548907773525,0.550041774094792,2.536883121403896,3.312369709805017,-2.8278416634406556,3
149,149,1.5223000346512623,2.8999127443741077,2.3360191884384225,2.975577760437656,3.7006669154620226,1.4866536518102766,-4.6916935061031975,3
150,150,0.7287559826963039,2.544590968412772,-0.20428263026830762,-0.2588251687550851,-0.36958605487078544,0.46318578840134184,-1.852056586619624,0
151,151,0.1720531675475887,-0.19293557132086103,-1.9672043151047118,-2.0966210183209295,0.6987128941677567,-1.0082739180445146,-0.9535216228790799,1
152,152,0.11892464956023463,-0.622309354107873,-2.8745130267212238,3.718585015978214,1.2876566249686823,0.5749022462829818,-0.9418354023279368,0
153,153,-2.117960598990174,0.13550042184449995,-2.504699068812683,0.4410565444052681,-1.882732304242066,-0.35099907736059155,-3.188347395105483,2
154,154,1.8915743896229529,-0.5672494430444031,-1.7660859186501248,-1.8054103355428983,1.5537009875838357,-1.0616879933095411,-1.6893038076702274,1
155,155,1.6500977179541505,-0.5853835810398579,-2.3657133974534914,-1.1167678665933158,1.9384310091631618,-1.0291155016296545,-0.660212320674175,1
156,156,-1.203095823322519,2.335237880442416,1.1906348179917328,1.943738191548258,-0.6412345724756217,0.49558638857157933,0.18726238956572017,2
157,157,-0.11965649675041001,1.6054618203410262,0.5974622406994112,1.7967445478374484,0.09157636793825208,1.5611637711631363,-0.23532891177751225,3
158,158,-0.26516548940222795,-0.6186094909458282,3.8719757173620044,0.8115702162468377,0.7748718041308698,1.434205738695194,-1.7929718831128638,0
159,159,-1.5019034613785447,1.520727578375019,-1.447773192465617,1.8229778923476463,0.44156011355476665,2.1046059602121927,-0.767263945952399,3
160,160,1.2819443878520111,0.179993745996345,-0.1356417523418959,-0.48829605053330793,1.6694996121850154,-2.7234503022706242,-1.1717275959707496,1
161,161,-4.296477142498663,-2.308713474351018,-0.18654185212685226,-2.2659696469713366,1.0288755791932491,1.0264489276940254,-0.6086951882209345,3
162,162,-0.8472239336484111,-0.9181438488317138,0.3065065106761802,-0.989547117863804,-0.46274299909320815,-1.65845636204548,-0.47304050307509005,1
163,163,0.5792284495152445,1.3426351147622024,2.2894720535219646,-0.31677957817008306,0.2963663309179805,0.6174550390430059,-2.6493688793680064,0
164,164,-0.6638529168564413,2.5627593385769174,3.234191647287743,-1.4463620370595804,2.5921073471675298,3.7400949278923328,-2.103337705775238,3
165,165,3.853705611950667,0.31765495702382207,-3.802869010464599,-0.901456476975286,4.5015976438890855,-1.84178440036022,-0.28557618329728207,1
166,166,4.703207640954888,-2.941722914600911,-1.129130354754722,0.6840601392672354,3.2701407693430355,0.18610652497466984,-1.250703092700101,1
167,167,-0.7927411824070352,0.01707391988039575,-0.5470947776347861,2.320130395947673,0.9154210379788555,-2.1040161580369636,0.1414748584379406,3
168,168,3.508306216439963,0.6017373682172773,0.5299521533916496,0.09857560168880364,-3.459370313918769,2.846531101889023,-2.094829510523716,0
169,169,1.1634345015715777,1.3874415084618998,-2.0112993800063097,1.950117273667757,-0.1084366335308865,1.311796199604761,-0.8728324360258208,2
170,170,1.945485013351306,0.9835655595245962,-1.2894125772442147,1.6474486301078222,-0.6167521200483688,1.994814809426988,-0.3673914272441584,0
171,171,1.107511392572675,2.4483763718583456,3.9067442121506883,1.668250992109214,1.8329456880168848,1.7474805517206757,-1.6196120776621372,3
172,172,-1.0203389046069966,2.0675467850082248,-1.3012146940056417,3.6336451660396376,-1.2709862802067207,2.194337343281733,-0.6517648030699432,3
173,173,-3.5792520836898816,-0.84623809856031,-0.39300037121014175,1.622636062993505,0.4838570158651747,-1.4239983279247754,-1.2704026267945547,2
174,174,-1.9531795824045006,1.6746842701010427,-1.4591761626600332,-0.7110582126819724,0.9924670501077131,3.54450808593494,-2.897234242859219,2
175,175,-0.5013056423700666,1.4247423349779689,5.369951219219776,-0.7731017781100209,1.8464454213323829,1.0541348662458436,-2.054283232656832,0
176,176,-0.7127732075188036,3.3490560411647,0.7656101466546297,0.835627096522285,1.1965851097565952,2.2875259031655943,-1.4189782514985354,3
177,177,3.1404397705533817,-0.9213459436838793,-0.5163739695942176,1.7950621836838545,3.3751402887176165,-1.9627299528386934,-0.37738210346561396,1
178,178,-0.6069856316865514,1.4643445296262656,1.633668587077731,2.1832913496463098,-0.36074959556432373,0.05505492463546735,-0.3322909628423709,0
179,179,-0.1454457650398182,1.3368945431806172,1.8403192109527535,0.6286468657353639,-3.6180733783202252,-0.22989993340638493,-3.1224250141088405,0
180,180,-0.9204388302956097,0.8582861172622627,-0.18718330131641314,-0.7196822120652646,-0.4002144379000112,-3.4782289390259824,-0.34575828020881105,1
181,181,-0.6478995069728681,0.2178955472074593,1.3236567702037074,1.1670518456273797,0.8044697188432137,0.5980210429908293,-3.8135334123581557,0
182,182,-0.1315102498552314,1.25051270026591,-2.168980032160917,1.187802982986843,-1.0154031439024138,0.47468332245499256,-0.7489221357863745,2
183,183,-0.19646462687496347,1.2426324047024502,1.7259362816805908,0.8640311768148821,-4.263698931565573,0.018175803208540287,-1.9911124388467822,0
184,184,-0.08567169087800519,2.5290001231205146,-1.1892394245989482,2.258542651901519,1.6026355951822777,0.42954483374133035,-1.604908107973475,3
185,185,0.4590002047229026,-0.3819908011766846,-0.5707297144306027,2.343324038134599,-0.2853493507881486,1.1325187107120844,-1.2767563412210492,0
186,186,-0.4226018390059485,3.2826749299941587,-0.19984377961493593,2.8944261380821934,1.748935426830383,0.1269626924777404,-2.5371504829539284,3
187,187,-2.389038463492917,3.116305462456867,0.4927316870693841,4.653165919900026,-0.7580508701899794,-0.011326462386107572,-3.9020910931325297,2
188,188,3.579816337633302,-1.7225353849342515,-2.5248266118130056,-0.5675114262922119,2.6234099117441714,-1.2214927019591946,-0.22280573782324675,1
189,189,-2.7376294304149495,-0.9613363071630057,2.557529617232115,-0.03271014898584834,-0.9906817960224517,-0.9623632015295001,1.148010739991295,3
190,190,-0.27891882113622657,-0.09871894990729913,3.7620661352641562,1.031912718272023,1.3081156443828523,-0.5224249716366622,-0.5918710027101735,3
191,191,-3.0982391080678355,-0.007606484279780279,0.7666212104460516,1.073722203267594,-0.636405051199842,-0.7615382787256602,-0.3793326019337776,3
192,192,-3.5340287263160564,-0.30156835288113193,-2.7165294169025596,0.9153876297777228,-1.6866265113878334,-1.5511625942600666,-3.4601148292447066,2
193,193,1.9690424982848582,0.11953066306871951,-1.193011429495674,0.6743580637865532,-1.2467829219486661,1.9584666005486535,-1.4622069153775965,0
194,194,2.6471034583963293,-0.6030745221561635,-1.0224095758097542,3.6368530938442136,1.08867352512345,2.0309706551577182,0.2019078009032591,0
195,195,-2.870986574759245,1.323476527189468,-2.0607030022109702,1.4732450355768143,0.4514620036142203,-0.6336902526880581,-2.7970756836061446,2
196,196,-2.6528080878849325,2.211383103363053,-1.404853842208814,1.5032945396848745,1.4227565800820914,-0.9841279942613526,-0.5854975524078145,2
