,index,X_1,X_2,X_3,X_4,X_5,X_6,X_7,X_8,target
13,13,5.345594149668055,1.7709694887014509,-1.8760068157452918,2.336680043861425,0.31686171648858275,0.29758357080816356,-0.43252826424778645,0.6614673702796969,2
14,14,1.02880967871159,-3.008596759776879,-4.514385712358278,4.149173982816607,-6.1257106462814574,0.29747747346403264,-2.2461074869260758,-1.417489427009106,0
15,15,0.4089096108109187,2.4621554098535743,-0.7657915916404259,0.5060159742229464,-0.5539597704820494,-0.5250163628085915,-0.098294071891746,-1.1730272562059132,1
16,16,0.4993418564055905,-1.3410483024672932,-5.996437946087864,1.5696096273564482,-1.6177704311841872,-2.939409734940366,-1.6773241220795791,1.6380921791022098,2
17,17,-2.3105138328036556,0.1554153625793706,-1.6861690079505733,-3.0467169194361787,-0.9049367776660007,1.7907011323043949,-0.10347310954088496,1.6877928559379298,0
18,18,-3.915375952600727,0.6504472605443936,-1.994400556562025,-0.8131763105493277,-3.778364464795394,1.2915355606184988,-0.04278180702211687,-1.8782633859134181,0
19,19,4.434526732735204,0.2429980403072357,-1.3188808749739818,2.5060128334884992,0.10472636896296483,-0.9559747130850808,-0.39867378922286456,0.9364044479264366,2
20,20,-2.0306928352178617,1.0082326367184324,-2.696022110635923,0.19224155775661744,-2.2384805801262755,-0.9632070023843591,-0.6211517978760637,0.7672691629039075,1
21,21,-0.12928138194968852,-0.5293129796741041,-1.999373745050961,2.2216851643740254,0.4834101110486768,0.478882332983138,-2.237072217838791,0.9282392525205516,1
22,22,2.230010909797251,2.0380151787471616,-2.90049718012558,1.2819086207309414,0.9355343988765595,0.8410507343060702,0.009219147754062629,-0.46240725906741065,2
23,23,6.059166546311867,2.4409488666381995,-3.9824297987983344,3.4148821623321526,0.7441825906288062,0.8015997846282934,0.12527220351513768,0.46292992775896724,2
24,24,-1.7042028586134639,-1.0470255370883894,-1.964301485702118,1.5497280130357132,-0.47206849034267273,0.3900024422123589,0.9508301360091871,0.5654621628583253,0
25,25,0.7564754582689435,3.177825005186607,-6.3043736458684245,1.3615592074603584,1.564331382150641,-1.2371292091980524,-2.7487287091222075,3.233993348471697,2
26,26,0.2121170096372862,0.7027798296321266,0.716624210157853,3.1784368970231993,-4.4780108597133435,-0.8660771198279058,-1.4463955374060389,0.17173725099215598,1
27,27,-0.8853578906566136,0.1133714422574772,-2.9437673127637822,1.385074292585828,-2.1863190367840963,-0.79346496259211,-1.3812449632904227,-0.22389822891834,1
28,28,3.294278061404631,1.3503497679187224,3.766280207829533,2.064980069258765,0.89383929781648,1.7113364963913038,-2.060810921667829,2.724370367879743,0
29,29,-0.2377727333573907,0.7621654291066433,-0.4203609747767564,-1.0477893416342763,-1.5873355062489583,4.45245444357368,-2.436935842948328,2.118637329294278,0
30,30,-1.9629688642611791,0.1545396133801894,0.1011231135532149,-0.1218416202961976,2.7405874480296566,-1.1208991553319738,-2.6818348463237736,1.2759138606440779,2
31,31,0.6817880507089316,-1.0667379356704694,0.7785448299130662,1.8302869777687398,-2.0520820414875955,1.956273728195569,0.846788807085552,1.5918943811608028,0
32,32,-1.2116584367928125,1.9293110869254413,-0.9703082997042142,0.02818022047369806,-1.0953268541257906,-1.0244307282853726,-0.013023576116905522,-0.4613047635619001,1
33,33,0.6761790944898387,2.0234603153228035,-1.9753369573843935,0.8426721314181522,-2.0049941757349004,-0.03504934067062959,1.9846541925047583,1.4356113423707408,2
34,34,0.6485133359111817,-0.21118346625828366,1.4911983508293858,2.1650314348369486,2.248170630666157,-1.1449931593122067,-0.4398444665678366,-0.7812930750429261,2
35,35,0.239763222478371,-3.1639052475432887,-1.4404864783250808,-0.052719812561522694,-1.5026273870068778,2.1907790444226585,1.9267491177641887,1.6001280525816188,0
36,36,0.3834615964459913,2.1055219602860653,-2.6998422566178304,0.46612727616411087,-0.47182255490576286,-3.865423999065322,-1.9599843079222716,3.486683871352822,2
37,37,-0.23961094010883777,0.6538863838736342,1.5223507150231312,-1.2076324231615114,1.7859542893802909,-2.536977336535073,-3.734743137092027,1.606759863355486,2
38,38,-1.2854904330437704,-2.4573420970761246,-2.669883386635952,2.084604564005188,-1.6935994934294931,1.0527371811717954,1.466092227317354,-0.5069982558676556,0
39,39,-3.514320607805359,0.7342096821864865,-1.3497532226980573,-2.512608864790983,-1.0266367571112363,3.3963528476107716,0.41655351684584463,2.0678026456080074,2
40,40,0.5675840836348796,1.0069361080013055,1.642098049276815,1.9319877358243782,0.08642880331740832,0.5145496599659722,2.0244854576758886,-3.4046415427282466,1
41,41,-1.8140817972896977,-1.3117618695214581,-2.808956856815125,1.9339694550187554,-0.5212833810926123,-0.5886904237245416,-3.715388798385066,2.779218185841621,1
42,42,0.9508017107140735,2.0801352699602322,-1.6710744746418622,0.48620147780118284,0.8104416342467518,-0.22343128329729633,-0.5116361721927032,-0.066292354490602,2
43,43,0.3481596478418689,-0.9606251942555005,0.2695491126830547,2.4911995601972325,-2.3915292770934995,0.2833619489489474,0.38064048404943873,-1.11869238492607,0
44,44,2.293602594918535,-0.3058227223265062,0.6854579887437731,0.4298603625854953,0.6000935403266103,-1.12656085142374,-0.7957268781735305,1.5292590924885596,2
45,45,1.3604033784626481,-2.1518586720770156,1.2812196894523589,2.519160152362696,1.8826621398031667,-2.3946936201493694,-2.998506166209168,0.5244995662757612,2
46,46,0.06464772144679198,1.4437183174365564,2.7711992625243314,2.982307730763379,-4.184796360271824,-1.3934944888549152,-0.25611280853450435,-2.4672555202986937,1
47,47,2.9012800906412575,-1.4780915442769742,1.2135933985300742,1.0107438999258642,-1.9498635528390136,3.75579469733821,-0.9427547001991099,0.6983685649579787,0
48,48,-2.074533033586115,0.9386602744836646,1.431362367654518,1.4822177055377155,-3.5682217916485954,-1.7203067750404721,1.397800885082681,-3.0165600906773204,1
49,49,1.3425550419118335,-1.6911534188984114,0.6124003644757352,5.720707142306925,-0.9531259033294848,-1.1013445231250136,1.6940773072911917,1.4505650708169817,0
50,50,1.695074850420848,1.6091611943584678,-1.001969961612569,0.06916749438833814,0.15308112545456698,-1.3229809072078835,-1.2233340467313552,1.6234166339351113,2
51,51,-1.3569589715126664,1.695909138867628,-0.2673807586070409,0.9667594195980276,-2.1998551362619114,-0.8465388623729876,-0.8969191431226635,1.3884134811589166,1
52,52,0.5856697850316602,1.393342028619057,-1.760541912566642,0.7104316145191873,0.811744283735864,-2.3274422808312893,-1.3831408093347706,-0.2855561449019135,2
53,53,2.5439011473303474,1.909066006037194,1.131459531789221,1.1545587224502305,1.8936404179989288,-0.728594940765106,-2.0482657025808497,1.049693115308364,2
54,54,0.4013127673580459,2.50063573497423,-2.8420339758334148,0.18738208168111126,-0.33465032253073,-0.9068740719949269,-3.8170710539954187,1.734345562924962,1
55,55,0.019255561072412553,-0.6828284241873401,2.8447449293300013,3.266356945720503,0.8945253949589509,0.32492257355273524,-0.20447670595578538,-1.720561123747257,1
56,56,1.026813945340614,-1.8265125089939036,-0.9150540001886283,3.710115572110475,-2.2808756801410732,1.5124519650130799,-0.30220131590693233,0.6315229277287774,0
57,57,-1.1620854669033087,-1.6889325776873747,-3.4552348788071288,6.047032804637243,-4.55486751226808,-0.25870843978809344,-0.2657833304018833,-0.6032250008876101,0
58,58,-2.0594445305765636,-0.38556599425489535,-0.7406739216374527,0.862010635243885,-1.0646665593414857,0.0466265201891245,1.7153548106749672,0.4160462581236499,0
59,59,-3.008146420394492,-3.803815703587592,-5.434314673589828,3.023658079048616,-1.9155459179008538,-3.3341259563559333,3.7477190051254445,-1.3501110783904067,0
60,60,-1.138967717970023,-2.102756754742698,-2.9797151832756157,1.6907452167541925,-1.2727215062546884,1.6304797191401517,0.43038138299761186,0.613029300783062,0
61,61,-2.116572933126213,0.2784364246328854,1.1915099913007081,1.039769581230171,0.3081077668236938,-1.424782499157715,0.1926859218917112,-3.187233208457765,1
62,62,-1.8672941335824096,-2.7256854882326307,-3.9334361397514455,1.9382602304359446,-1.8481622729820981,-0.20223064339463903,1.7111102577793817,0.7986054968488482,0
63,63,1.1863402365925118,-2.6102190478973273,0.9867601045847108,1.4783241295562486,0.7150130301586684,0.5295903013634427,3.1822621205988395,2.66648253311104,0
64,64,-4.277288282468895,-1.367921488912124,-5.111545731516077,-2.2135767963541095,-0.486063144076468,0.09223443918521734,1.4022261102587281,2.499729150008437,0
65,65,-0.09967836505639183,-1.1816810783925882,-0.39818235896519005,3.3217504760041345,-1.9366691289879987,-0.6221475175468152,-2.2100032397943012,-0.7950541362316278,1
66,66,0.33210395956686023,2.422718592953199,-2.5618879897300415,-0.1341406828809193,-0.2378293429371493,-2.334690418941443,-3.5868816710525997,-2.3428909741114916,1
67,67,0.0018311338744878558,0.4140775484371939,-0.13237262205010936,-0.08607686602180786,3.1662638841515363,-1.5561245133520976,-2.556679482873343,1.1888299104137283,2
68,68,-2.1184420633350327,-1.8420636104412975,3.7116842388073614,3.0263744897151095,2.7882094956502352,0.6542250201767905,0.30329242797340483,-0.8240912998335268,1
69,69,1.4878626824768706,0.06250716670254608,-2.5130558659031417,2.413514699130287,0.12663499602931538,-1.711869001507586,-1.0928899883341547,0.6522684694891074,2
70,70,-1.9460508818652076,-0.6105025790754706,2.1051735268748017,2.2082464554506536,-0.8984987846171915,-2.4508967545121187,-0.7296578300980352,-5.271212651084069,1
71,71,-1.3367657079408144,-0.5474435941185622,-0.6347304069748891,-0.07884640693891276,-1.3021069099121,0.20519185370508564,0.9537753150304753,0.2423917758387395,1
72,72,0.39695175136850636,-2.1958771212013053,0.4629028651896283,3.782889768449639,3.119146728452585,-3.0603750050952305,-2.257855440441064,0.2896301720821328,2
73,73,1.0816780281384049,2.692807366566725,-2.7156507623652573,0.7109850114931064,0.9445531368735792,1.7060901533575747,-0.2733443884697614,0.06994823212723289,2
74,74,-1.038654180116101,-0.7478901680716954,-1.9288155851379072,1.6264181448380692,-0.1276397224451562,-1.9069079836730118,-3.021584281203224,-3.355476102315841,1
75,75,3.3056697045814225,-1.6765928389899356,1.0309648763017765,6.718417631122602,-0.26477594328768994,-0.890106473821429,0.01686806487139525,1.0529595646526129,0
76,76,1.4634970066059252,-0.3226862849058607,0.37305311589534274,2.2150027692093923,3.0138572810835993,-1.506835447211345,-2.8595379844259687,-0.9882642697147475,2
77,77,0.3647539495134622,-0.9187545555813004,-1.1331060679511122,3.234034805926272,1.19547994012999,-2.873583458957832,-0.39336392465343895,0.9825017721213058,2
78,78,0.8230792448394539,2.355004572605847,-0.6899098880967296,-0.3601154026306381,0.03940184955736603,-0.12939808728531133,0.3149874857738115,0.8623461834812337,2
79,79,2.5613360930827302,-1.0580112106078354,1.7219253242441068,-0.2953362501558787,-1.7339651321867844,4.057862563259121,-1.195894189355203,0.5941625196214699,0
80,80,-2.375296929411374,-0.8362658843160147,-3.0868056469948773,2.0802063162636757,-3.494520849158202,-1.1836372373271684,-2.9722808838415435,2.0085207508769773,1
81,81,0.1603443662868057,1.279229299018753,-2.1464399390292694,2.324627899405403,0.9131665986769043,-1.415349350692036,0.7508504372232652,2.738678920523303,2
82,82,-3.3935846873635303,3.459192871792691,-3.55983648267917,-1.9011308169028958,-3.4047198248545545,-2.85467284713889,-0.7642058953285833,0.4237216981240719,1
83,83,0.17101281339284236,1.960446161551432,1.2049504881805726,0.8842737558476748,1.7200954654185447,1.0134096609787147,0.7105105124289182,0.5998761137222057,1
84,84,0.09231344072735481,2.059184851202131,-0.008218266727468504,-0.3874315070843273,1.8641134666824,0.564829035597102,-1.6472391816808951,0.19610568475838752,2
85,85,-2.263595867257152,-4.052782161067469,-3.1837059007506987,1.6801838833159923,1.1952263895915598,1.2639479798029785,4.670141848328362,2.227418629956571,0
86,86,2.2011050202597926,-1.3518777951002139,0.6008162143395719,3.956817795036432,-2.6927440759165426,0.3356371615089647,-0.4332159434493519,0.07563452006627502,0
87,87,-0.1870828714294659,1.6135090142935042,-1.9940643238684266,2.4244281059433543,2.159718161292517,-2.2854559185428536,-2.1416185533056575,2.142167237345817,2
88,88,0.5838333028879743,0.2590118296100412,-0.2726713521164017,0.4004412503753443,-3.8350420566805625,4.634105884769356,-2.838319872061765,1.053847417548835,0
89,89,1.9973699983927338,1.9134488646785381,1.9829560013420862,2.2242247548938305,-0.9557970466199892,-0.5257595744260855,0.8321732317767996,-5.617063791240251,1
90,90,-2.69233090743472,-0.43536316460103186,-1.1711815012973905,1.6012192735271966,-2.395573812664285,-2.4532312015202047,-2.253359779237779,-2.201083144271785,1
91,91,-0.6586908147548853,0.29169251813409436,-0.9589462340126128,0.6117725307781997,0.8701517960377716,-2.886600681671492,-1.2785784852902347,1.8528524500199466,2
92,92,-0.641799308913693,3.1569151985499557,-0.10099127078637837,-0.46021953244312686,1.2826189367191758,-3.158415938255147,-4.469025250375877,-1.8523409406716849,1
93,93,-0.9148710718693687,0.2692719903067011,0.15044321695247653,2.1834756088375498,1.8741029647202523,1.3347207464424327,0.596380212471992,2.4992367968794458,0
94,94,-2.3907327193023695,-0.009662894526577204,-2.066953812568544,0.1775744859398306,0.42455754644196886,-0.2890206377917601,0.5648448115330776,2.0069629772454247,0
95,95,-0.5242560862150255,0.036465384109606314,0.5455328197545293,0.8640189350542353,-1.2179713962113088,1.090558981182276,0.377015174297439,0.6451682144701508,0
96,96,-0.5219243728734906,-0.11314928427210802,1.1018612533296097,2.147884391574821,0.4053033224561249,0.3531890239278491,1.523996987103065,1.057792094693919,0
97,97,-2.685131835085939,-0.8151329797611493,-1.3130195295298177,-2.7448626016577147,1.6692048185929371,1.1907885168993926,2.688558049687032,3.6629394206694093,0
98,98,-1.1264987515046903,0.2561646573908526,2.1271297241556115,1.7203480403802893,0.9007090038494354,-0.25168464382419076,0.8416551639032543,-2.7601108097422653,1
99,99,-0.2127970558281027,0.5790921037992964,0.7645334356719238,-1.7000418379131275,-2.0686534657480866,5.548794390575551,-1.8293555058268685,0.7887909292886418,0
100,100,-0.8072653106004581,-0.08037037544963388,-2.567153722153604,1.169444329926721,2.679278641775672,-2.5938167131429095,-3.2374911290647916,1.1269130158268077,2
101,101,-1.3680981119713453,-0.6575726196678983,-1.6288782857409971,0.7963236802840465,-1.3646009887569546,0.9269167265673405,0.2538161382822185,1.4202451019758333,0
102,102,1.55949286918211,0.14549995124836146,-1.8626137863233507,2.7866068197746463,1.920210949423487,-0.08771498811885348,-0.8032868594064903,-0.26190181736686835,2
103,103,1.3501976688517199,0.26071437973862976,-1.6733871388123358,1.0054634892910206,-0.715330717611034,-1.4397936829395301,1.3339291879764659,1.5845057465915564,2
104,104,0.0818243039240174,0.4965092138893956,-0.5948719077545499,1.9917383613605755,-1.07263179638234,-0.9057859190460897,-1.429654871495201,-2.147823754999415,1
105,105,0.4900720300081445,-0.061652602722041316,-0.4109569531270484,4.614098024424331,-1.384358485075614,0.42744308125522246,-0.7986533755349992,2.5303013931124214,0
106,106,1.8005330188842752,0.7734540242002046,1.7371269025270077,3.1392271131703726,0.036954720953656484,0.07695176916982238,-1.385083670013977,1.6212653337715035,0
107,107,1.1472333309034664,2.203477316678641,-1.4307586831163968,-0.4356528524913239,2.6668051939556396,0.12245656532450488,-2.4604730435034456,1.2594142426633947,2
108,108,-1.4456376264448365,-0.2147816699763596,-3.1626171319884255,-0.35067163670533086,2.382312182860621,-2.665720790629215,-5.594240492612298,4.364629081712296,2
109,109,-1.041542420614803,-1.6945331698129247,-2.444443968455261,4.276073796830323,0.3865443041612209,-1.877752177109751,1.7945145836814977,1.7166860465717588,0
110,110,-1.7179828200427936,-0.6446317373749977,-3.9549628749528063,1.653461833554231,-0.7363398549584206,-1.5147514839982028,-5.473476270376875,1.8265813166277902,1
111,111,0.761120441088543,0.6070573529152035,1.412588779032037,3.1404765472352776,-2.753163709794327,-1.1203675043093946,-2.450123823701902,-1.0441622613720738,1
112,112,-1.6952051073057617,-0.8262424680637299,-1.4638213660409904,0.6904382292144206,0.8495833962408521,-0.11256204423356042,1.5222763962222927,1.2198597062236347,0
113,113,-0.10550645251896884,0.7872900536839502,-3.1579617483177125,0.9275137862924266,0.45909844633134134,-1.0339780435703811,-0.13450007618872162,-0.9972838753327409,2
114,114,-0.46420214045312125,2.0039683887992097,1.192622739602316,0.9054011810474165,-0.7949290845188106,-1.5195297045867944,-0.6524059307039798,-2.434728378692617,1
115,115,-2.813339814535027,-1.884109143203754,-2.01337674124684,-1.8504678568738409,-1.0954730486222304,2.9202689062886975,2.4707008895262823,0.6835548608441211,0
116,116,3.077973777347205,1.4973633279850964,1.2960526099131742,-0.3394751462017791,0.22077353106252529,-1.9307285773189955,-1.512995869566962,3.2240291689477143,2
117,117,0.2849194141804776,2.210607821782397,-2.1177153602498766,1.1401818061166702,-0.8806793864888978,-2.0686173156439702,0.3215903574444745,1.2769586741814984,2
118,118,-1.636357783748079,1.8674592884665884,-2.532511376863744,-0.9479866816438338,0.2890326984698943,-0.7388126403393127,1.155636935955445,-1.9309512642509552,1
119,119,1.4864770452729426,0.332130620304276,0.3102165368392449,1.857367968619863,3.0466899526094995,-0.8740582862916972,-2.9052886405626115,-3.6771405632316303,1
120,120,1.3808648528661245,1.202196532621727,-2.434153510013469,2.1465138066462917,1.24282682790804,-2.5793023604729655,-0.8212165078069368,1.6938428784116644,2
121,121,-0.9733031594103567,3.5758417629548442,-1.7112409806616,-1.3372075669655112,1.536148922567821,-0.8687010851090619,-1.3029698569394634,0.5016330972079808,2
122,122,1.4878680610088084,0.33398684091708475,0.30865445053550267,2.339040565020033,-1.9751212117690953,2.0197294695502515,-2.6854198938550025,1.0029522546772611,0
123,123,1.441267476238695,1.595801445504108,1.0555308837114814,0.9299072579161988,1.681644006804693,-0.828764256006641,-1.8009913827943966,0.0906508843234366,2
124,124,2.907021058113357,2.1349623871095096,-2.6440343200212597,2.6685123777418798,1.3261658291259681,-0.047408420402001994,-1.4950584062380834,1.1155536237200083,2
125,125,0.305669139150087,0.48306273012602885,3.9204457001018636,1.8721955952449267,3.463864715652803,1.9374513699435378,5.589362256907853,-5.9710244554304985,1
126,126,-1.1402423595094708,2.5479835179884356,0.546796665647733,-0.5171685620395146,-0.010658401637712145,-1.1827863376560914,2.464346894888053,-4.689796192783224,1
127,127,2.148550591818349,-2.031701291233259,0.7486380717721643,1.5270103581534067,-1.3217236442237765,-1.5058845945769241,-0.2067956803825669,1.0411094072836449,2
128,128,-1.152415688336938,-0.5137200058120446,-1.4186181244050888,0.7012512467938352,3.9129480016467246,-2.2250576019566513,-3.4799947367473547,1.3915436779559593,2
129,129,-1.6995187009315473,1.4587023370244736,-1.5238328767646385,0.2368673065423006,-2.40129492253465,-2.0115613783352146,-0.5401308158183489,-2.074277092595687,1
130,130,1.1210420116805717,-0.7117314855964552,0.573215109877748,2.508745152754896,-1.7264046565605868,0.9999721973796702,-0.2476469037964406,-0.2003573864506314,0
131,131,3.428619087372789,2.13943013024738,-2.1471768472509627,1.8632571752713576,-0.9420065479129784,-0.23145462536254824,-0.6026754373366207,2.920793310504868,2
132,132,-3.0022453442294625,-4.202877962263015,-3.6677071516242705,-0.08423869147959118,-3.2472327940798804,-0.04224843983972848,5.16219650119586,0.8272398079544935,0
133,133,3.138463161614925,4.062862258609755,-2.411535284474531,0.13933873030460509,-0.3860840284937105,-0.9246245751015678,-2.7062736335478297,-1.842323416954656,1
134,134,0.8545378150770062,-1.6869470058227405,-0.3299330892149861,3.0260140463017247,-1.8442286663667078,1.1616600364327374,0.34711463320867375,-0.13040421066441565,0
135,135,1.2802078827959806,1.2494438920800686,0.8798778993218204,0.032068493859877534,0.7727932309786552,-0.15385243171381746,0.9774574162172389,-0.7718799348164183,2
136,136,-0.8671957997546893,1.4932788975874207,0.6788224063473538,0.19051556213482623,1.172934697750219,-2.8086350056517304,-3.1625684364224975,-3.0753481895343158,1
137,137,-1.020656979755096,-2.3215200310088764,-0.5262010470799968,2.019570849297166,-0.9336690112989356,0.16459609820281218,3.36251205295616,0.25439077746287553,0
138,138,1.2359406496230214,2.8440425720324587,-1.6571322764639935,-0.019826855406489097,0.4348176409863582,-1.668599149580848,0.680778122349389,1.7777895738765843,2
139,139,-0.33200631743298725,1.1380938988464235,-2.6127419515124672,2.553693160345965,2.708419165456567,-0.4329970047587858,0.23594611906038,-0.39656549412049635,2
140,140,-2.357234257793573,0.17027274449335117,-1.959189699508805,0.4704404514902566,0.288042210004384,0.7151053078279289,0.6305381265769509,3.4121143537714476,0
141,141,-0.07346481521972814,1.0036461448446166,0.33978910436339826,1.4242184844526207,-0.8003996719748175,1.64798439868314,-1.4113105024726016,1.7003888210032585,0
142,142,-1.9114432431020836,-2.919244904914686,-3.735129947423931,1.0523346626877106,-3.251107066664947,-0.22143970479367114,1.736472580673941,-0.9888843051260472,0
143,143,-2.0692499277804766,-4.625014391666239,-5.097172679332954,0.967222822695798,0.21384498035822963,-2.5144043747010825,4.26697886067646,0.33932122061223746,0
144,144,3.271138462557701,5.405324488759987,-1.8197179465017217,0.6591430480232634,-0.6871436380127289,1.6253733197435793,1.6708193475353421,3.7511216516104984,2
145,145,-3.537342425524513,-1.7665075987561543,-3.9889076554032346,2.690695970585689,-4.597482090454657,0.29057441715536025,1.7254580735360534,-0.7758603484345534,0
146,146,-2.4065913934135224,2.2791076901113,-3.4407480929685925,-0.4530689780387054,-3.878555608137843,-2.084127406755809,-1.9991248622569309,2.544336835118533,1
147,147,2.7053826985081306,0.3684298394439306,-0.6060420204246124,3.6132861340051723,2.9083952971064804,-0.8630751408051303,-2.7158153359063117,0.8102611534206162,2
148,148,-5.0291973365076545,-3.0923401698665387,-1.058145876057877,0.5025077464071342,4.384620293030786,-3.5972150846555553,-5.930624327824808,1.4356658495907881,2
149,149,-0.6400659061158473,3.2001240038207395,1.3975273572675495,0.220947717280919,-0.6306763493316712,0.036526805566119425,1.6177738968736546,0.7107855044655897,1
150,150,-2.3203328936581276,1.1407823908432018,1.6192158086487223,1.9836007842900827,-2.955625134941385,-0.5144286271792411,-0.42477695544021976,3.2106677559223202,1
151,151,-0.4036629100992717,1.8650148839106726,-1.9013462586749126,0.15363375780868527,-0.15577916498541566,-1.6952421760103102,-2.342949698771685,-1.4881867324198432,1
152,152,1.721088992835535,1.153900790322823,4.497838857970521,2.217058919794434,3.1363272757227074,-1.581310843515487,-0.3855975894232031,-9.258676758194076,1
153,153,-2.7782981871479704,-1.3551003183222252,-2.6676025449297445,1.7209063960233784,-2.783413124267757,-1.9611460868310484,-0.9716386583661099,-2.8639096743310377,1
154,154,-0.5668618507074115,-3.3637946331882493,-1.7981462113166329,5.4369997269052,-0.4521745189550965,-2.964024158818584,4.009564257745254,-1.2405365482344775,0
155,155,-2.433007239996666,-0.6060416183172705,-1.7541134316831895,0.9863747822847025,-1.7766110810185918,1.080233092015174,1.006861903618676,0.09610779099944722,0
156,156,-0.8097224559577434,-0.47918687243495717,-1.4973597564668737,-1.6305983835537776,-1.0226947853495965,3.2537149030015855,-1.2414314826057788,1.368233851054105,0
157,157,-1.520034269809427,-1.5705789802973265,0.8899651178689063,0.41382065320487316,3.0236442839437565,-0.4474761610582263,5.222994120785566,2.644711138502585,0
158,158,-2.4819570110798357,-0.71694406433562,-1.5803256822290108,0.20532508907691327,-0.625601860917134,-0.0779508494979535,1.8864763942805602,0.8224607756375448,0
159,159,0.12894624871236116,2.852044560602727,1.620476180660798,0.31170672840162506,-0.21607824316445556,-1.0585059729396697,1.079383121542226,-3.4962039265669502,1
160,160,-0.5219596175665819,1.0263972634384804,-0.7708508118472085,0.8743640591696349,3.1206138865384503,-0.8698360507864638,-2.3433913841544003,0.9793478397310401,2
161,161,-1.109637432256365,3.055647035377937,0.10735957359159487,-0.7633348500325969,0.2346692049622272,-2.5926340825282423,-0.36420849964155144,-5.009512157483841,1
162,162,0.34891992533013383,-2.150083315865286,-0.9203042921837856,3.909766270769913,-1.218944241530419,-1.3257926781357878,1.7714492023821204,0.008653520558474237,0
163,163,4.36058893222568,2.2479148571053353,-0.9140589900463308,0.659440860982401,0.4388291040825806,2.622283348420139,1.0095525003610666,0.8781683609303113,2
164,164,0.4381861108646994,1.164990735061833,1.0345368589422335,1.248517238992566,2.2334120271603783,1.1844256710914642,1.6527503201231335,-1.8138189829491538,1
165,165,0.5466776871624539,1.0377839476563562,0.07872496280342389,0.8686197824911772,-0.32047655351041837,1.8032228522306284,-2.1717948440513215,3.355673942805012,0
166,166,1.662336777723219,1.5393931673448118,-0.5190552851874775,-0.027465195129716236,1.6073393992895129,-0.7271872653573482,-0.8855172960481527,-0.3394567101061845,2
167,167,1.3289417608254277,-1.066567075389139,1.761470488093178,2.762660265774385,1.5836473753224203,-1.195737070432399,0.06712499464775656,-1.1877819894909991,2
168,168,2.1828954308699826,1.0054283357645435,0.2843721701451185,1.0228840323717856,2.0259349162830893,1.4235965501348393,-0.8995078426726769,-0.968639817981376,2
169,169,-0.38507385830816376,0.3739802320843153,2.603957777445228,0.46756581753869153,4.45741346344015,0.24134670122672386,2.708709141008862,2.4060830947853535,0
170,170,-3.015140505479551,-2.14274846140058,-3.1498619756113797,1.8319043955711547,-1.0166566219334825,0.00770176203561701,0.028066999085718747,-0.4798282202568256,1
171,171,0.31396113685919524,-0.19437938401930377,-3.2297605792753803,1.6814694184047863,2.587069600627637,-1.4928816291576155,-3.0174824088854058,1.18508032947158,2
172,172,-4.7002817407992836e-05,5.130515611868894,-2.208994111898657,-2.258128158265023,-0.8460161655775581,-1.299818862359261,1.7635312628906457,-3.13301752828257,1
173,173,2.0849490059407323,3.1571291996978963,-4.142386022024803,1.6556436128849228,3.3372591135701666,1.8592527129789191,-1.907609195251557,0.4024230807868252,2
