,index,X_1,X_2,target
41,41,0.9108887336724305,0.8965732268032965,1
42,42,2.140666449157999,-2.2418293702253886,0
43,43,0.9008655202104807,-0.03958568631685788,0
44,44,2.120987020722417,1.7617059669087456,1
45,45,-0.5559065688588505,-1.372658148161899,2
46,46,1.0019306325512998,0.964803823616566,1
47,47,0.03639980733344528,-2.3207216015691703,2
48,48,0.0390997325742336,0.38236937041513674,1
49,49,0.3604491941321163,-0.048693105647245605,0
50,50,-0.5654936742866503,-1.3123601975806674,2
51,51,1.0051524565302794,0.9216657764844286,1
52,52,0.22330457600603104,0.5193782950969935,1
53,53,-0.4698850443748046,-1.351904135862838,2
54,54,0.10557584113729168,-0.42908122676174765,0
55,55,0.9702998875434491,0.9695480884405616,1
56,56,-0.6689132461806774,-1.12549440226353,2
57,57,-1.217646670070855,0.7177779595639107,0
58,58,1.3996932166877,1.2705673980135728,2
59,59,-1.8371635300484732,-0.01502831626941592,2
60,60,1.6908504473899235,-2.9714947932219187,0
61,61,0.24437281586235682,0.525989139626039,1
62,62,1.01020515902709,-0.4642400259483379,0
63,63,2.306036407618824,-1.2477993326804024,0
64,64,-1.4788777910527406,-0.4256225789732573,2
65,65,0.5932123743102471,-2.3682601845073057,2
66,66,0.17189190934811283,-1.3655891963282443,2
67,67,-0.27936997375952366,1.1309839371861625,0
68,68,0.28104448697374174,0.4000415736050472,1
69,69,0.7777107875538982,-0.3632681568975292,0
70,70,0.5949467108930235,-2.3244485492980083,2
71,71,0.6302834505064205,0.8349808568210827,1
72,72,-0.4982848853519395,-1.5508105941403465,2
73,73,1.0290729695878487,-0.7201294150715489,0
74,74,1.2799038345373908,-1.511334198131777,0
75,75,0.47114164298617256,0.5555894766835874,1
76,76,-0.4624438880845304,-1.7938360165009994,2
77,77,0.0911716223525153,1.1161673444190954,0
78,78,-0.9435006986226215,-0.9865408277903386,2
79,79,-1.206505740940229,-1.206330141949469,2
80,80,0.5353384264326345,0.7475148226356618,1
81,81,-0.06910258189289564,0.41542880684052375,1
82,82,-0.6554583937884766,-0.09193805506889108,1
83,83,0.14233585029545914,-0.3327353986443957,0
84,84,1.838572476671391,-1.7817473274456441,0
85,85,-2.355729939418059,0.4173558563663964,2
86,86,-0.8396781620994099,-1.2037146336676106,2
87,87,-0.1785188265208657,0.34007898244044366,1
88,88,0.38090862120804747,0.5627920512997935,1
89,89,1.4620180272246284,1.2154415870591797,1
90,90,-0.8854009744371272,-0.7013712451239613,2
91,91,0.9383033736953484,0.865709504653496,1
92,92,2.134467800660035,1.5717327148439382,1
93,93,-1.6532910481789829,-0.5586577322303008,2
94,94,0.8926620341777121,-1.2109558494642503,0
95,95,-0.48411369657502856,0.041806881901954585,1
96,96,1.0530708869554857,0.487732023196078,0
97,97,0.25320892459353606,0.20702233914203316,0
98,98,1.1829116727654359,-1.5075071922946113,0
99,99,-1.5016062681722278,-1.0090761348433315,2
100,100,-2.6486492155187222,0.43155443633973967,2
101,101,1.6549859198404722,1.375577777090687,1
102,102,1.2509338185814034,-0.958555003441877,0
103,103,2.281445428141228,-1.3766707244125993,0
104,104,0.18640679563671614,-0.07828771092593434,0
105,105,0.531685871850432,0.030362443241714665,0
106,106,0.9008405013518855,-1.7806373818932835,0
107,107,2.310263790750752,1.8734284473739926,1
108,108,0.8378477457263672,-1.1141986623018627,0
109,109,-0.3164074153793833,-1.6585031752514572,2
110,110,1.9763861472847475,-2.8003493946875695,0
111,111,1.3755014288616634,1.0900350494445117,1
112,112,0.8640168005405923,-1.4304393201556254,0
113,113,-1.0336879215390136,-0.1508726877538824,1
114,114,0.01490416698507957,-0.47226361336564127,0
115,115,0.887574753707925,-2.7697650730308476,2
116,116,-0.8365543102303491,-1.1897115918218226,2
117,117,0.6280410161561462,-2.0960522068152923,0
118,118,-0.98747716197269,-1.3124810899129915,2
119,119,1.0005353789921185,0.9637170386887058,1
120,120,2.865142406333128,-1.4952594306174496,0
121,121,0.29007072322288774,0.022359003864229177,0
122,122,0.45995664566890593,-0.9139377973891063,0
123,123,3.051643858411534,2.255453145349538,1
124,124,0.7402396293823235,0.780736749981205,1
125,125,1.6619863939537922,1.4821090744550693,1
126,126,-3.1987706376794898,1.180737271747442,2
127,127,1.0453548927556433,-0.6422130581353469,0
128,128,1.5567239073409076,1.34313693533356,1
129,129,0.08905980741372321,0.435397167219445,0
130,130,0.9563817423318367,-0.030364509701002462,0
131,131,2.0591307712398335,-2.7444032634858035,0
132,132,-1.646531224677815,-0.6494377526040683,2
133,133,-0.9586728890412607,-1.0340813420768318,2
134,134,2.4632619173201205,1.9440492312980133,1
135,135,-0.16926528766223858,-1.60960675571621,2
136,136,-0.024217374494897248,-0.6412259918930878,0
137,137,-0.6479874569204902,-1.8105618179736123,2
138,138,-0.13286996549693375,-2.077458440808212,2
139,139,-0.278469492239368,-1.6348331624569439,2
140,140,-1.2619791693878295,-1.1912692967196299,2
141,141,0.6251638827703503,0.7511542559905545,1
142,142,-1.4049587018214456,-0.9606307412614178,2
143,143,-1.9169516857291131,-0.026082955156946808,2
144,144,0.7763808643316951,-0.5708384695441286,0
145,145,0.24737522901142106,-2.120715385176453,2
146,146,0.6112260265270761,-2.2258124037915836,2
147,147,-2.4456553740729627,0.05671221716561181,2
148,148,-0.34717395767295245,0.3912681084644072,0
149,149,-0.8120606198295804,-0.6594770316509937,2
150,150,1.787303372754536,-2.5022242642159007,0
151,151,1.6167755900509289,-0.6766368399470799,0
152,152,3.208247979552047,2.3629877379264173,1
153,153,1.8257716600683151,-2.152153945293165,0
154,154,0.24230740231118908,0.06327427842858113,0
155,155,0.24159769182966817,-0.3097243855436389,0
156,156,0.8496467569963964,-2.386621063912537,2
157,157,-1.3146989445291424,-0.374656287138347,1
158,158,-1.8526201716040704,0.3410540770169104,2
159,159,1.9430048156250321,-1.3500259522595501,0
160,160,1.0200610683003306,-1.8317620347901262,0
161,161,-1.19432849679295,-1.1701154156874873,2
162,162,0.6530971018828876,0.7804765500064993,1
163,163,1.3570197286005967,1.150377135065926,1
164,164,0.8980461462619675,0.9757818506159437,1
165,165,1.5919447959247623,1.2922599766178327,1
166,166,-1.1172225860693112,-1.3215585092290278,2
167,167,0.6328039772197889,0.9056224112519222,1
168,168,0.15658587503376264,0.5643346359422066,0
169,169,0.9937729325372957,-3.189489944805526,0
170,170,0.38068815498280817,-0.5097316287593809,1
171,171,1.2542398001947657,-0.713575207255252,0
172,172,0.06629615325075155,-1.6296849065143961,2
173,173,0.13584277907591913,-2.4014654959313964,2
174,174,1.3097111037966602,-2.000415306512126,0
175,175,-1.9123679252053067,2.9544192208055775,0
176,176,-0.8430065830235542,-1.1003578714635094,2
177,177,-2.5719317493146177,0.20315916870162787,2
178,178,-0.5446634163504469,0.07669953112912875,1
179,179,0.8731923617304979,0.07972158977390542,0
180,180,0.9152089806639621,-0.18453543524486016,0
181,181,0.16099231227494437,-1.433474252846011,2
182,182,2.6996824147307157,-1.2491019904372482,0
183,183,-2.15507314554468,0.2144171495712872,2
184,184,2.839415791903452,2.2048166198231955,1
185,185,-0.9893759231378703,-1.0695442462960791,2
186,186,0.5370177910452774,0.7605528490159069,1
187,187,-1.83098381163345,-0.3334366259106559,2
188,188,1.5398145856735714,1.2901240342581017,1
189,189,2.3857486913941868,1.9462226818909585,1
190,190,1.6449709521739486,1.327525603700574,1
191,191,-0.06618603527068867,-1.4474740459846092,2
192,192,0.916169654741185,-1.3849695226068253,0
193,193,-0.3655297567225728,0.8572894265342768,0
194,194,3.588218958959073,2.6132331348772864,1
195,195,-0.5513013932989048,1.119792743462091,0
196,196,-1.5233468087031135,-0.08379539339995601,2
197,197,0.8120715607604049,0.8686631834656617,1
198,198,1.1256735733873375,1.2321654969054325,1
199,199,0.8742366475835086,-0.6218512799591291,0
200,200,1.3187051753144505,1.2234780722846734,1
201,201,0.5830965803353165,0.8968467155741952,1
202,202,1.4919833413736787,1.2969813675178894,1
203,203,-0.84792331785732,-1.354198740187128,2
204,204,-2.0691115196106695,0.20771839728165808,2
205,205,-0.11233683885565038,-1.653377878902088,2
206,206,1.1646958083553796,-1.9589064816937531,0
207,207,-0.18820613425860233,1.3420146649942755,0
208,208,-0.48677025874521007,-1.5596029053392595,2
209,209,0.11556635709662422,0.48480751304196834,1
210,210,0.8493020905189439,0.8159988017473966,1
211,211,1.5298825032620942,1.3827595290226287,1
212,212,0.3762526600218883,-2.475831003006852,2
213,213,0.39618426355629377,-2.496379350156455,2
214,214,0.2146712579280946,-0.7921642119069168,0
215,215,-1.0207442365698678,-1.085208465269605,2
216,216,0.2991091078709903,-0.15473417003259393,0
217,217,-0.7385945999255714,-0.09387867390433513,1
218,218,-1.4571201020259854,-0.4692073186590635,2
219,219,2.45527259745864,1.867597417459987,1
220,220,-0.5491938976954848,-1.1363640656432503,2
221,221,0.6379446016833499,-2.1153972580009306,2
222,222,-0.8093932573131822,-1.1628974103981058,2
223,223,0.16615706804148278,-2.019788230441181,2
224,224,1.8860946473998383,-2.4774192600883698,0
225,225,2.070182128875069,1.5811648859310594,1
226,226,0.7833140563004544,0.8584198718482559,1
227,227,0.6477660671226422,0.7536248844362654,1
228,228,-1.2381692799544708,-0.6692881914304774,2
229,229,1.0979725840860433,-2.3684477511241937,0
230,230,-0.2877203092722903,-1.5589244092689112,2
231,231,-0.3251983577391844,0.14353384218752008,1
232,232,0.7236643146900621,-0.09472272077314803,0
233,233,-0.06399162789304125,1.1083150971257107,0
234,234,2.7837858556417645,2.082924514853652,1
235,235,2.8925762566162128,2.077949491444807,1
236,236,-0.9985063360392734,-0.7549159767299037,2
237,237,0.5285361264497472,0.6351557783272456,1
238,238,-0.07194576363310923,-1.9927039987495951,2
239,239,1.2699252559864531,1.1167716029365808,1
240,240,2.246545640512963,-1.9201322128435705,0
241,241,-2.5069009318227105,0.0708893973456779,2
242,242,-0.873899669909083,-1.2181848632118868,2
243,243,0.13276131353591714,0.41378650710115883,1
244,244,-0.20153878417964854,-1.601368109587624,2
245,245,-1.1193835414636208,-0.7196782402378534,2
246,246,2.075749827167897,-2.7943255990654827,0
247,247,-0.41943331731724665,0.07478197380408969,1
248,248,1.3924718372347824,-3.0050280695091858,2
249,249,-0.7139309766143629,-1.297807924307979,2
250,250,-1.2669670535015696,-1.1900323032070295,2
251,251,-0.09968163594322155,0.24785286769885262,1
252,252,-0.003808007894055221,-2.295186992927327,2
253,253,-0.21284310316214317,-2.017427010712484,2
254,254,1.3584591479353594,-1.8376802565805472,0
255,255,0.5572371904121707,-0.14853685659261984,0
256,256,0.20912846398384877,0.4680785692928313,1
257,257,1.4798833627816232,-1.7550846457004048,0
258,258,-0.9860222324848764,-0.7218760802556856,2
259,259,1.6080719744503202,-0.6592003526954606,0
260,260,1.442320925231019,-2.7167345147802253,0
261,261,1.8871662086289878,1.630339871774571,1
262,262,0.6347452396226692,0.0399509659909687,0
263,263,1.038613450435627,0.9846741876199212,1
264,264,1.1103423576336482,1.0428820930811549,1
265,265,0.1898674413937037,0.5323667327981796,1
266,266,0.5931857419603768,0.8714975712570354,1
267,267,0.787636684073131,-1.3847270466114983,0
268,268,1.5271276293661071,1.3632572549155348,1
269,269,-1.3045054982641833,-0.6426592832400507,2
270,270,1.124091039060355,-0.6486558448184531,0
271,271,2.1080494917201458,-1.0580375180551809,0
272,272,-1.0279372550115924,-1.1602093484424327,2
273,273,0.18187417327145006,-0.4945667505400274,0
274,274,-0.12936962763032434,-1.8328352640959449,2
275,275,0.38251966028139517,-1.9885780213773234,2
276,276,0.08066242635572163,-2.180553579586448,2
277,277,2.467408458646626,2.009793344067543,1
278,278,-0.6001350587343715,0.06727365160834387,1
279,279,0.5370396354711282,0.6787312304448929,0
280,280,0.32846627547727913,0.5373775208430147,1
281,281,1.8102136528705213,-2.1181281112778523,0
282,282,0.9957762418555122,0.9954943982321917,1
283,283,0.5459626021241444,0.8633951770857594,1
284,284,0.45898008872016094,-2.108367361225123,0
285,285,-1.9425429131270624,0.06432281940312756,2
286,286,-0.4836714445783803,-1.7196964840180056,2
287,287,0.3020764825090684,0.6562781865963627,1
288,288,1.7184164929472643,1.537359150704392,1
289,289,0.9859405764257531,-0.45882162781329094,0
290,290,0.555994657175144,-1.2091590380624206,0
291,291,1.0994488370797468,0.98062815437684,1
292,292,-1.1492036507256753,-1.021725688106465,2
293,293,-2.7729838059914638,0.7300495287374003,2
294,294,0.29586671939422493,0.5119846490609362,1
295,295,-0.9237318518170035,-0.2081137323719462,1
296,296,-0.5567636614358655,-1.4973214526288423,2
297,297,0.5275265012709293,0.7469853516037959,1
298,298,2.9227863990497074,-3.576534083994412,0
299,299,-1.8483789621739706,0.11896515602569768,2
300,300,0.4259122305037617,-0.5710466487155875,0
301,301,0.5833191569384887,-0.6186619099433206,0
302,302,0.9914553194158842,-1.085550881456659,0
303,303,-1.4472919373398987,-0.6080682224849101,2
304,304,1.4519559958906403,1.2498041447188184,1
305,305,1.6150069064367527,-0.9261972596907413,0
306,306,2.9450097917451727,2.1013316601307443,1
307,307,1.2720618031306674,-1.1870723705937813,0
308,308,1.8745656097597463,-2.272392871021596,0
309,309,1.5693267148561514,-1.3608556072993903,0
310,310,0.022042716366792336,1.0304476912659504,0
311,311,-1.5090754028450988,-0.5780381353495576,2
312,312,0.5345580801002066,0.6644967911304536,1
313,313,-0.6761728554880224,0.821315999477499,0
314,314,-0.9438378493375722,-1.2425389701160057,2
315,315,0.5361057151407294,-1.7413739078820738,2
316,316,1.2331220641155711,1.194588174932266,1
317,317,-1.3728147971932547,-0.8212814845620842,2
318,318,-1.3968560296180146,-1.1299830627299081,2
319,319,-0.5876944058657156,0.09740008956031254,1
320,320,0.635230530076654,-1.0463483456968312,0
321,321,-0.38715834163428964,0.340492296792535,0
322,322,-1.6919846052553973,-0.477653529360328,2
323,323,1.1146072536238343,-3.023901805606109,2
324,324,-1.8526364224016343,-0.44232052121273335,2
325,325,0.8570851832427575,-1.089994655211708,0
326,326,1.7578469083350021,1.4432378659602176,1
327,327,0.08929842989709624,0.5346391627683378,1
328,328,1.0512461787255545,-0.8136203468141405,0
329,329,1.0419418450886728,1.0785062198815878,1
330,330,0.6980272550929929,0.8713564278173679,1
331,331,2.478984729797132,1.836591845046982,1
332,332,0.14633875421614884,0.4440503957558831,1
333,333,1.460601523967799,-1.3313597578891823,0
334,334,0.1281175923121114,0.43880070926011483,1
335,335,1.1541668170759247,0.2578740999057849,0
336,336,-0.5641910635644102,-1.1414293961094932,2
337,337,-1.4371359103622212,-0.2835844690643524,2
338,338,-1.1278371030204306,-1.0196413512495934,2
339,339,0.6765956133714324,0.3546982375706478,0
340,340,0.4808273422909537,-2.905744677732863,2
341,341,2.0319167569285956,-2.9588995776515086,0
342,342,1.4015844571845602,1.3119041400662264,1
343,343,1.8735498415271814,1.4472556558446585,1
344,344,1.306402028942644,-2.384365750302125,0
345,345,-1.694152775696113,-0.34792131618951505,2
346,346,-0.13238396436792188,0.26656368581924483,1
347,347,1.2471501806824037,-1.5451061366126027,0
348,348,1.6584100952713652,-1.8453717773949392,0
349,349,1.5120683041512935,-2.2488524529547096,0
350,350,0.45189632998592255,-0.17593067880297275,0
351,351,1.915710129952079,1.5219986128694343,1
352,352,0.5342285707514639,-0.5894001895932087,0
353,353,1.2185445819176843,-1.1745725266840115,0
354,354,1.701641062524057,1.4918039689283986,1
355,355,1.4750525866285844,-0.8180801094273892,0
356,356,0.2589198403565809,0.5316359878114485,1
357,357,-0.4182897341157523,-1.0681176820824991,2
358,358,0.026874915036215197,-0.2583643240255806,0
359,359,0.6782144194573617,-1.5336434269843913,0
360,360,0.11233548530816306,-0.42917046171475437,0
361,361,-0.2973251832781325,0.2639958919220986,1
362,362,0.6099743794369757,0.7990506489061481,1
363,363,-0.5063374065749779,-1.4669936892311068,2
364,364,0.40263415119737944,-2.404775430194424,2
365,365,-0.9713088643366836,-1.756126954451915,2
366,366,-0.4235353504232964,-1.4936167679206425,2
367,367,1.7580498195295737,1.5742327487098549,1
368,368,-2.2385359965921143,-0.03279718933763409,2
369,369,1.7675475992584937,-4.934779633069667,0
370,370,1.1208618841495368,-3.154740093040545,2
371,371,0.8527053744946225,0.9672585023844397,1
372,372,-1.954435143657248,-0.17308617613618438,2
373,373,1.4511780345686027,-2.1098989398741126,0
374,374,1.2913009537963063,-1.9440235984033927,0
375,375,1.1937137712771633,-0.7052664350046896,0
376,376,2.65553684022585,2.01748836936846,1
377,377,-1.0376939092712942,-0.900361083490851,2
378,378,-2.481013584197108,0.6476766783534589,2
379,379,1.4655116875777658,-0.19782151964403538,0
380,380,-0.13364039589957666,0.2556075710737493,1
381,381,2.046836005286697,-1.5527649865473028,0
382,382,1.4495798250179566,1.2246408104023283,1
383,383,0.02118679650570332,-1.7273348118346683,2
384,384,0.3062088732466731,-0.06379285099466558,0
385,385,0.7648523970692654,0.8254029146801628,1
386,386,0.5666225880308707,-0.3847351899147635,0
387,387,0.6854380018416979,-1.515703062976613,0
388,388,-0.14248274443056252,0.06788252149616802,0
389,389,-0.7513842335772429,0.7301359179805402,0
390,390,-0.8930695812626395,-0.1131600460572817,1
391,391,2.4411284228921715,-3.167115919272454,0
392,392,0.6059921128253848,0.7098578455331794,1
393,393,-0.420578691076959,-2.0624786773199313,2
394,394,2.1369259662471167,1.569510477108082,1
395,395,0.8758320834024835,0.8853658588468458,1
396,396,-0.08282273461885203,-1.689450181379696,2
397,397,0.5802163511224682,-0.9636230596736172,0
398,398,1.1313944301666,-2.3146305461134498,0
399,399,0.6811816830785318,-1.34907492482493,0
400,400,-0.2695463218983092,0.7028808995628042,0
401,401,-1.1204984461246656,-0.28381895931788703,1
402,402,-0.9160384889370026,-0.8857762859800329,2
403,403,1.3695752083638228,-2.1844812240534432,0
404,404,-1.0836776279864038,-1.266939247058782,2
405,405,-3.64799271204757,1.3114486595457655,2
406,406,2.0253217332165323,1.7255077540363195,1
407,407,-1.7825712255130084,-0.05407315543128677,2
408,408,-0.34935265266653626,1.03014212425215,0
409,409,-0.3118369959541055,-1.8576646483112138,2
410,410,-0.5931798949813392,-0.1006273817026504,1
411,411,0.23049760019118848,0.2785798826970962,0
412,412,0.9609112329757916,-1.233460744819345,0
413,413,-1.1179001882252513,-0.9516264181460099,2
414,414,0.12197179146916048,0.49264226262012145,1
415,415,-0.020446451135303523,0.3316138839171199,1
416,416,0.7006705037235296,0.9517265759946856,1
417,417,1.7023693544670135,-2.247012170084793,0
418,418,2.1388104280666775,-1.0636098024898526,0
419,419,1.615595487720199,1.374339777802902,1
420,420,0.6394095741576962,-2.219523416069695,2
421,421,2.4393071732230034,1.9764607467532591,1
422,422,0.2058926468844946,-2.0873560592113787,2
423,423,2.936695106330549,-3.9132429017680406,0
424,424,-0.5562594634125959,-0.9768275765610421,2
425,425,-0.8490829208538838,-1.5372796563784343,2
426,426,-0.6822391736259572,-0.6943290153370163,2
427,427,1.0203633268406542,0.5603077766533253,0
428,428,1.9127964636245909,1.5811410221024436,1
429,429,0.12956400125373158,0.4755864364250928,1
430,430,0.9158957242365471,0.6950118607441738,0
431,431,-0.16947250004771897,-1.9118931520136693,2
432,432,0.4362822137743394,0.7413101402578086,1
433,433,1.820882914172337,-2.976465663914916,0
434,434,-0.07479533414788131,0.4242032533834854,0
435,435,-1.4648900652457288,-0.5707225011156065,2
436,436,-0.7824681540969078,-1.5714645695121465,2
437,437,0.9670656435997455,-0.09449808429638218,0
438,438,0.3381527537176445,0.6082108640521247,1
439,439,-1.7417769593078993,-0.2727959910840537,2
440,440,-1.1345582002739527,-0.48270567307644485,2
441,441,0.7905506305786296,0.9024066926731447,1
442,442,0.6980883625182382,0.8902945049135728,1
443,443,-1.4870772389732347,-0.6284438272827613,2
444,444,0.37719638699146485,0.6109114682176788,1
445,445,0.43208131749425016,-0.9388422780271439,0
446,446,2.573674040640218,-3.0168133258609067,0
447,447,-0.3081793536175532,0.35892845627652903,1
448,448,0.6673123303861779,0.9472584015900292,1
449,449,2.0658066874213885,-1.6668699389771358,0
450,450,1.1738617451288669,1.0990895182077745,1
451,451,-1.51771325631766,-0.6008498595773175,2
452,452,-1.820846010469519,-0.3493064606009788,2
453,453,1.305622892503073,1.1543472697748405,1
454,454,2.26300545632584,1.8387642801945203,1
455,455,2.2600204157752852,-2.1707518481863897,0
456,456,0.94123950206852,0.2133939085964689,0
457,457,0.5728221224848346,0.8036667457520972,1
458,458,-1.2661074741945115,-0.9176231351947852,2
459,459,-1.4691143324090579,-0.45475583930381114,2
460,460,1.6399948068401877,1.4285797327106096,1
461,461,-0.816695496059087,-0.8679235288194379,2
462,462,-2.5556581234253977,0.4089484633703644,2
463,463,1.1337772636905568,-1.6241633840618093,0
464,464,1.1617221017680879,1.1265275541076947,1
465,465,1.3984781674729996,1.1737421737914822,1
466,466,-2.495788784706013,0.3776303525236415,2
467,467,0.7817378801089644,0.7908804081955179,1
468,468,-0.8709818381245935,-0.9304966770940237,2
469,469,1.153722453015625,-1.6996533069578899,0
470,470,1.5963941483140418,-2.1477264030703043,0
471,471,1.7611635490329003,-2.3256953612672007,0
472,472,0.22017767695539414,0.4538451599995287,1
473,473,-3.1695034769013426,0.6656547492673139,2
474,474,1.1703457664191121,1.0915730435169604,1
475,475,0.01527106019958513,0.3922503657471116,1
476,476,0.49304602497053096,-1.1438493269941536,0
477,477,-0.5434295109311664,-1.3136240763857943,2
478,478,2.1593691104627037,1.6598925398780775,1
479,479,0.9661865821258125,0.9312832085019133,1
480,480,1.5918482629238926,-2.552358082191704,0
481,481,2.666882507338671,-3.1724907739423003,0
482,482,1.2487908631238274,1.20153878385879,1
483,483,-0.831611318230157,-0.7785245399363918,2
484,484,1.2847237739217845,1.1823236751325468,1
485,485,0.9850859269818012,-0.7945868834024282,0
486,486,0.02760736295808819,-2.08283586501648,2
487,487,1.001977019089527,-2.8995683954755855,2
488,488,-1.0540662060067858,-1.1373017422878369,2
489,489,-1.0784581963613877,-0.7880666022344152,2
490,490,1.0598514795370548,1.0210120505425357,1
491,491,-0.10685106987085813,-1.9211801391868162,2
492,492,-2.156598478372552,0.3373136070561933,2
493,493,0.2750404168430354,0.5114957541579386,1
494,494,2.015617721991549,-2.0988534450777956,0
495,495,0.7048170077536025,0.7508504794613935,1
496,496,-2.5004300260235794,0.10513882186870549,2
497,497,1.2652229987705628,1.146586807884188,1
498,498,-0.06282528309989466,-1.9074457585955322,2
499,499,0.45423364664809607,-2.322560859275888,2
