,index,X_1,X_2,target
107,107,1.2132243633865003,-0.5610852544415093,1
108,108,-1.8933397952460542,-1.6033531589353254,0
109,109,2.63794460168335,-0.11539725800093059,3
110,110,-0.21205393076125434,-0.3829209914395044,0
111,111,2.3168127745022615,-2.4738428959605643,1
112,112,0.04616835145044251,-0.15617151971407184,0
113,113,-2.0996816359432215,0.24785286769885262,2
114,114,-2.279904495624656,-2.111514757781431,0
115,115,2.171891909348113,0.6344108036717557,3
116,116,-0.217030813945582,1.5278140144752617,2
117,117,-0.6454316491338914,-0.6801460498150391,0
118,118,1.3520125430795098,0.18943818202638785,3
119,119,-1.4068142580396232,0.8714975712570354,2
120,120,-0.5823332432973984,-0.6548761142852871,0
121,121,0.3671874857500048,0.03436501965733485,0
122,122,-1.415326735073951,-1.3206008724928373,0
123,123,1.6835925846206168,0.3414968247485428,3
124,124,0.9600075988466961,-0.7240016622802695,1
125,125,-0.3827605870679325,-0.6082355053865944,1
126,126,0.3080153947446027,1.5223464706396719,3
127,127,-0.4504736337079205,-0.49577911910930816,0
128,128,-1.2351476029307344,0.8254029146801628,2
129,129,-0.5595725026801666,-0.792591595539789,0
130,130,-0.23750768447421433,-0.37025850619601974,0
131,131,-1.4551549935728392,-1.29580153656199,0
132,132,0.9450097917451727,2.1013316601307443,2
133,133,1.1509170791461163,0.46272034362156567,3
134,134,-0.9948475434697207,0.9216657764844286,2
135,135,1.0106240768621297,0.930455753703921,3
136,136,-2.2289969800811464,-2.063585058462068,0
137,137,1.163445689769651,0.8102884081781773,3
138,138,1.7871568968378568,-0.017427010712484092,3
139,139,1.4432363385641345,0.5026785473711577,3
140,140,1.4508061023045151,0.8636359343567497,3
141,141,2.382519660281395,0.011421978622676687,3
142,142,-0.824549613800724,1.1121162691408322,2
143,143,0.47665319129688644,1.916204606600044,3
144,144,-0.8832963626974483,-1.0151607536349687,0
145,145,1.8671300345030661,-0.07745844080821218,3
146,146,1.5764646495767036,0.5063832320793575,3
147,147,0.7618307200455292,1.3307118085695226,3
148,148,-1.2867217119246823,-1.2036502474470399,0
149,149,-0.2385359965921141,1.967202810662366,3
150,150,0.9008405013518855,-1.7806373818932835,1
151,151,-1.426108791483383,-1.2796314073319168,0
152,152,-0.9401485204629451,1.0210120505425357,2
153,153,-0.5677925572523239,-0.5992332671448237,0
154,154,-1.430807257274902,-1.43154103973287,0
155,155,-0.9778452432293605,-1.0100334559922262,0
156,156,0.1473635775983657,1.5576794787872665,3
157,157,0.2630054563258397,1.8387642801945203,2
158,158,2.5949467108930238,-0.32444854929800804,3
159,159,0.09586868641768209,-0.13703843799211401,0
160,160,-1.082536391087258,-1.1702936455427162,0
161,161,1.8307347123377613,0.39039324428378996,3
162,162,-0.24195018047042616,1.5742327487098549,2
163,163,1.4531142438386175,-3.001323293774174,1
164,164,-1.7908715360161511,0.4680785692928313,2
165,165,-0.0005387150303572952,-1.4042611873624788,1
166,166,0.9163223720135962,0.7330607529412181,3
167,167,1.5279430550267004,-0.6589166313748083,1
168,168,-1.1171877388957503,-1.042473180631539,0
169,169,-0.4100437232609899,-0.6120346772924721,0
170,170,-0.1536509410007333,-0.3388627344398293,3
171,171,0.555994657175144,-1.2091590380624206,1
172,172,0.8507963492743247,0.9782743118935351,3
173,173,0.9459337939932142,0.8626982577121631,3
174,174,-0.7981438053795274,-0.8556377792513427,0
175,175,0.18640679563671614,-0.07828771092593434,1
176,176,1.183304503940913,1.1320764711805622,3
177,177,2.8875747537079253,-0.7697650730308474,3
178,178,1.0023071885566828,-2.0018504056857713,1
179,179,-0.723344163365431,-0.7897928991060639,0
180,180,1.5963941483140418,-2.1477264030703043,1
181,181,1.8931489301291418,0.07881986081318382,3
182,182,2.281445428141228,-1.3766707244125993,1
183,183,0.7338925258054884,1.0823768648052148,3
184,184,0.12188006698985088,1.0593714203200655,1
185,185,-1.4646615735673656,0.7475148226356618,2
186,186,1.3136919981284092,-0.8817160533061735,1
187,187,2.027607362958088,-0.08283586501647977,3
188,188,1.3930969851746609,-2.613270726882727,1
189,189,0.35013549748045947,-0.4235849570291822,1
190,190,-0.5504201749820434,1.2246408104023283,2
191,191,-0.772983805991464,2.7300495287374003,3
192,192,2.6996824147307157,-1.2491019904372482,1
193,193,2.936695106330549,-3.9132429017680406,1
194,194,2.0344242789933418,-2.165298717879149,1
195,195,-1.981451184183412,-1.6829719419148819,0
196,196,0.5351099347542713,1.4292774988843935,3
197,197,0.900608216888958,-0.08386120081024395,1
198,198,0.2568299544008078,-0.5991280704116055,1
199,199,-1.5132600884258878,-1.4443463658028763,0
200,200,1.021370078254405,-0.3988445133880627,1
201,201,-2.3251983577391844,0.14353384218752008,2
202,202,0.8925762566162128,2.077949491444807,2
203,203,1.443740536587404,1.0231724234389579,3
204,204,0.848152551214622,0.8713882673756942,3
205,205,0.5950412981785543,1.0393692587385823,3
206,206,-0.369077024770729,-0.5076406020783963,0
207,207,-0.8826771383105786,-0.9595025323265642,0
208,208,0.1791539895304809,1.6506935393990212,3
209,209,2.3733207698295216,-2.9097991920842667,1
210,210,1.1474377326110659,-1.5736630221479597,1
211,211,0.4642066419257731,0.43052091669430737,1
212,212,2.0806624263557216,-0.1805535795864479,3
213,213,-2.3025667596238386,0.14201602335749663,2
214,214,0.2132841960725833,-0.02859412939949435,0
215,215,0.7330329464984304,0.8099676967929705,3
216,216,-0.12460311383094369,-0.3272935621075066,0
217,217,-2.7495524091743153,-0.1317485088581163,2
218,218,1.9961919921059448,-0.2951869929273272,3
219,219,0.9963622441989476,-0.3007206642423358,1
220,220,1.1631044077667032,0.8144507260831059,3
221,221,0.305847224303887,1.652078683810485,3
222,222,-1.1634351629573154,0.9430575177557894,2
223,223,2.0363998073334453,-0.32072160156917007,3
224,224,-0.9825634540922881,-1.0698110695309482,0
225,225,-0.20899599733439733,-0.8053248733657004,1
226,226,0.4072155010918417,-0.536216043935966,1
227,227,-0.48086747343610603,1.3564945650798115,2
228,228,0.5428798979740146,1.5307926813409365,3
229,229,-0.6506804547107384,-0.8206712419127747,0
230,230,1.830527499952281,0.08810684798633084,3
231,231,0.43930717322300317,1.9764607467532591,2
232,232,-0.8668546307058795,-1.0291387633459337,0
233,233,-0.6977063367163909,-0.7319914405999333,0
234,234,0.3465860416056856,0.5748565221758315,1
235,235,-0.5480440041093597,1.2498041447188184,2
236,236,2.3762526600218883,-0.47583100300685177,3
237,237,-1.4169034196646835,0.8968467155741952,2
238,238,2.396184263556294,-0.4963793501564553,3
239,239,0.9382934266200106,-1.2580672535322661,1
240,240,-0.6787991866681999,-0.7564686277189558,0
241,241,1.3310867538193225,0.8745055977364701,3
242,242,-0.5069009318227105,2.070889397345678,3
243,243,-0.7512091368761726,1.20153878385879,2
244,244,-1.301972744907007,0.8713564278173679,2
245,245,-1.0538835526397377,0.9056995944912242,2
246,246,0.022042716366792336,1.0304476912659504,1
247,247,-0.3846985106022358,0.3226483248026293,1
248,248,1.15207668214268,0.645801259812872,3
249,249,-1.4451000000880716,0.6629733686424686,2
250,250,1.493662593425022,0.533006310768893,3
251,251,1.168388681769843,1.2214754600636082,3
252,252,-1.3469028981171123,0.7804765500064993,2
253,253,-1.4044945322505278,0.739026421272239,2
254,254,-1.5180264436879924,-1.3505822714033389,0
255,255,-0.40465850099976763,-0.5397399747091225,0
256,256,-0.5379819727753716,1.2154415870591797,2
257,257,-0.5670242949571802,-0.5376851379612907,0
258,258,-0.15507314554467988,2.214417149571287,3
259,259,-0.5135486891566603,-0.5669871416392296,0
260,260,-1.5524081688012266,-1.416528252634481,0
261,261,2.544720666767988,-3.3705608921948,1
262,262,-0.05433987870959345,-0.17350664412314698,0
263,263,-1.6228036130085353,0.6109114682176788,2
264,264,0.025321733216532305,1.7255077540363195,2
265,265,-1.476480065605366,0.7942899439369664,2
266,266,-0.3600051931598124,1.4285797327106096,2
267,267,-1.4854929916446629,-1.456705463901723,0
268,268,-1.2182621198910357,0.7908804081955179,2
269,269,0.8654417997260472,1.517294326923555,3
270,270,0.18187417327145006,-0.4945667505400274,1
271,271,-2.0011318131410682,-1.7741997155416662,0
272,272,-1.5209260002562743,0.8558797918228491,2
273,273,2.015617721991549,-2.0988534450777956,1
274,274,0.880616458536379,1.2803217597621466,3
275,275,1.9171772653811479,0.31054981862030384,3
276,276,2.4542336466480963,-0.3225608592758882,3
277,277,-0.9613865495643731,0.9846741876199212,2
278,278,-3.1204984461246656,-0.28381895931788703,2
279,279,-0.5800798172983883,-0.6225162930664182,0
280,280,3.778559708620231,-4.887584279073824,1
281,281,1.2542398001947657,-0.713575207255252,1
282,282,-1.8672386864640829,0.41378650710115883,2
283,283,1.990221978650694,-1.684523857479828,1
284,284,1.1337772636905568,-1.6241633840618093,1
285,285,0.34670895182101713,1.4413422677696992,3
286,286,1.9280542363668909,0.007296001250404749,3
287,287,0.8394157919034517,2.2048166198231955,2
288,288,-1.3522339328773578,0.7536248844362654,2
289,289,-0.3329922018682694,-0.4552177484494885,0
290,290,0.7777107875538982,-0.3632681568975292,1
291,291,-1.8536612457838513,0.4440503957558831,2
292,292,-0.44565537407296274,2.056712217165612,3
293,293,-1.1987706376794898,3.180737271747442,3
294,294,0.4719047817394264,0.20721962504705593,1
295,295,0.6082202693182461,-0.7666483337872441,1
296,296,0.15162103782602931,2.1189651560256975,3
297,297,-0.8963621607001993,1.4608310633794312,1
298,298,-1.305120452448257,-1.2081028571062025,0
299,299,1.0014936639607266,1.2450840232700964,3
300,300,-1.0550395660941754,-1.0720544401679153,0
301,301,-0.48659470048727327,-0.5506627538220039,0
302,302,1.7023693544670135,-2.247012170084793,1
303,303,-1.093845550612902,0.9902244382919109,2
304,304,-1.5933059489305865,-1.5548441598567933,0
305,305,1.0516438584115342,2.255453145349538,2
306,306,1.5693267148561514,-1.3608556072993903,1
307,307,-2.255193859765075,-1.9944382072527482,0
308,308,2.140666449157999,-2.2418293702253886,1
309,309,0.45898008872016094,-2.108367361225123,1
310,310,-2.308179353617553,0.35892845627652903,2
311,311,-1.9609002674257665,0.38236937041513674,2
312,312,-1.2344299635360476,-1.191593331453568,0
313,313,0.46154334988854706,1.9356734804701285,2
314,314,1.16032183790059,0.7962853663323894,3
315,315,-0.20072933893283684,1.9357785130482457,1
316,316,1.3177608263740428,1.3056709846629837,3
317,317,-0.42600934710312144,1.307184874972531,2
318,318,1.3323677578130573,-1.330506783113993,1
319,319,-1.93202978194911,-1.8408289117382348,0
320,320,-0.6401034467307074,-0.7946011558763555,0
321,321,-0.0691115196106693,2.207718397281658,3
322,322,1.1569934169764458,0.8996421285364906,3
323,323,-1.3266818566126464,0.6332429273080946,2
324,324,-0.030434514611128005,-0.3679337155736436,0
325,325,2.81511182822828,-2.329573504445765,1
326,326,-0.47287237063389287,1.3632572549155348,2
327,327,1.411268761951734,0.966486481847636,0
328,328,1.0084549847708966,-1.0470097534361598,1
329,329,-0.5080166586263213,1.2969813675178894,2
330,330,0.4180468515623169,0.59204140018228,1
331,331,-0.7152762260782155,1.1823236751325468,2
332,332,2.0658066874213885,-1.6668699389771358,1
333,333,0.1816590021184442,-0.5281991516351964,1
334,334,-0.19915707265932558,-0.40521227249584846,0
335,335,2.0662961532507516,0.370315093485604,3
336,336,-0.7665602926639258,1.2859212807123308,2
337,337,1.4565704890688336,0.6863759236142057,3
338,338,-1.9123679252053067,2.9544192208055775,1
339,339,0.25822304069210067,1.7272040089159462,3
340,340,-1.0513844722381638,-1.084925112581453,0
341,341,2.9428252505039847,-4.503451968861004,1
342,342,1.208247979552047,2.3629877379264173,2
343,343,-2.151668948264283,-1.876871540505984,0
344,344,0.8820998117747487,1.04837358185399,3
345,345,0.2226733527534166,0.9829913445911937,1
346,346,-1.2901447086996742,-1.2660739370615004,0
347,347,0.13170908889362543,-0.06299435441134349,0
348,348,-0.42060420585636216,-0.5042531437826021,0
349,349,0.0654247947178952,-0.13203602680638116,0
350,350,2.3628168519832067,-2.556813269464282,1
351,351,-1.6417574812548092,-1.43366610965891,0
352,352,-2.4196249674270747,-2.2067439413608896,0
353,353,-1.8101325586062962,0.5323667327981796,2
354,354,0.3326054559528069,-0.08176727005098983,0
355,355,1.598378656362553,-2.254138797287322,1
356,356,2.1609923122749444,0.5665257471539891,3
357,357,-0.5236614825244214,-0.6077001311679413,0
358,358,-2.208712060586317,-1.8964333903022401,0
359,359,0.2546775589882546,0.049953327291283545,0
360,360,2.3068578256662144,-1.2890820030863803,1
361,361,2.716986837894043,-2.8722071155822038,1
362,362,1.5017151146480605,0.4491894058596535,3
363,363,3.1146072536238343,-1.0239018056061089,3
364,364,-0.8910581404042963,1.2159825547835847,2
365,365,1.2175318459030922,0.4285354304878535,3
366,366,-2.7385945999255714,-0.09387867390433513,2
367,367,0.5129227610267653,1.3715561727172387,3
368,368,-1.195154361085816,-1.2023245032055325,0
369,369,0.05745708687293771,2.0643228194031273,3
370,370,-1.9107015701029038,0.5346391627683378,2
371,371,-0.7765728366692618,1.1565330171768242,2
372,372,2.046836005286697,-1.5527649865473028,1
373,373,0.3475459542866546,0.11941163522380838,0
374,374,0.916169654741185,-1.3849695226068253,1
375,375,1.0625142851678997,-1.4691968807721714,1
376,376,-1.5517430287634473,0.754541569983876,2
377,377,2.639409574157696,-0.21952341606969483,3
378,378,1.0924874572497756,0.7025673354520039,3
379,379,0.8211206644069245,0.027905584700468777,1
380,380,-0.3655297567225728,0.8572894265342768,1
381,381,0.46740845864662584,2.009793344067543,2
382,382,-1.7245362402368367,0.4416972652933695,2
383,383,-0.43724736106636275,-0.5832422494624455,0
384,384,-0.9005511629202533,0.98062815437684,2
385,385,-0.8591316505096062,-0.9541139913358613,0
386,386,-0.12795042424322567,-0.21314842134734846,0
387,387,-1.9744313899020076,-1.673618134590392,0
388,388,-2.4337911015544673,-2.2528260439161665,0
389,389,0.21790065867836494,0.3237649257940889,1
390,390,-0.9115036472473543,-0.9081665758912727,0
391,391,1.1965438097235512,-1.2212195609568415,1
392,392,-1.7892222791180366,0.6086182154319035,2
393,393,1.776176594664789,-1.9814991117564031,1
394,394,0.3028015662738892,-0.4480788865300318,1
395,395,1.0839615110629974,1.1142237140199671,3
396,396,-1.588200624330073,-1.5190711048885093,0
397,397,-0.8772383561123245,-0.9583033860431819,0
398,398,-0.9558594250132549,-0.8501946487860613,0
399,399,-1.1009171479831954,-1.0674101890891579,0
400,400,-0.3550290478260514,1.327525603700574,2
401,401,1.5163285554216197,0.28030351598199454,3
402,402,-0.46398250461095336,-0.5262629557088621,0
403,403,-1.6479927120475701,3.3114486595457655,3
404,404,1.9338139647293113,0.5525259540153907,3
405,405,-2.6001350587343715,0.06727365160834387,2
406,406,-0.7467531995881151,1.1154484190652267,2
407,407,-1.03287910845658,-1.0052491682036926,0
408,408,-0.2044181724481705,1.4874892593529367,2
409,409,0.4896194392556428,0.012954389865543758,1
410,410,1.7611635490329003,-2.3256953612672007,1
411,411,-0.6334048186063799,-0.6310443191514494,0
412,412,0.08304831427088677,1.9739170448430532,3
413,413,0.6587946987555704,-1.1364755061819192,1
414,414,1.2422021072000606,-0.5012531271284187,1
415,415,0.5699163461935818,1.3203296208140864,1
416,416,0.23049760019118848,0.2785798826970962,1
417,417,0.6268926254556384,-0.7049051971083946,1
418,418,2.4145415710263407,-2.3179007423830393,1
419,419,0.3534687753221849,1.3505622473959318,3
420,420,0.46326191732012045,1.9440492312980133,2
421,421,1.721530507760632,0.365166837543056,3
422,422,-0.024217374494897248,-0.6412259918930878,1
423,423,0.16901618836655008,1.666563374089344,3
424,424,0.16283646995152679,1.984971683730584,3
425,425,0.8827774139306889,0.6784414907709722,3
426,426,-2.1546705811392037,-1.8801410279356072,0
427,427,0.8837517889090462,-0.6967665183383669,1
428,428,-1.4550191190021384,0.7477484816706028,2
429,429,-1.1923179401966846,-1.1394766275838304,0
430,430,1.1261003300909171,0.7818151367881133,3
431,431,-0.8110477869418613,1.0166937226665875,1
432,432,-0.6190144073014222,-0.5906462390322269,0
433,433,-1.0418615553096258,-1.0996037376285421,0
434,434,1.0842754030438575,1.3480418406876142,3
435,435,-0.6486492155187222,2.4315544363397397,3
436,436,-0.17708219495737354,-0.3890172659061768,0
437,437,-0.37959043861125297,1.6177739143187293,1
438,438,3.001977019089527,-0.8995683954755855,3
439,439,1.5301149556251954,0.6480958641371618,3
440,440,1.17184504577847,-0.7752412716774131,1
441,441,1.6760807206873474,-2.8309785529145906,1
442,442,1.5817102658842477,0.9318823179175009,3
443,443,-0.9980693674487001,0.964803823616566,2
444,444,-1.4958930455293644,-1.336822429918415,0
445,445,-0.8941759556307192,-0.8624125635975608,0
446,446,-0.2815835070527358,1.537359150704392,2
447,447,-0.298358937475943,1.4918039689283986,2
448,448,0.9914553194158842,-1.085550881456659,1
449,449,1.5689606514384793,-1.2870294295821214,1
450,450,0.6954945017358167,1.3573407167599494,3
451,451,3.120861884149537,-1.154740093040545,3
452,452,-3.3146989445291424,-0.374656287138347,2
453,453,-1.0616966263046517,0.865709504653496,2
454,454,-0.8650890230832635,-0.7814942511313342,0
455,455,-2.2523639673447198,-2.036312921946771,0
456,456,1.0242049754272091,-1.7971428603834974,1
457,457,1.01252283802731,0.6875189100870085,3
458,458,0.8721628969795694,0.9803586487504065,3
459,459,-1.7189555130262582,0.4000415736050472,2
460,460,1.0413271109587394,0.9659186579231681,3
461,461,-0.7547971160991286,1.2305968414787407,2
462,462,1.2720618031306674,-1.1870723705937813,1
463,463,1.5796836192726498,-2.859960301194109,1
464,464,-1.8704359987462684,0.4755864364250928,2
465,465,-1.317271082399306,0.7546558844500497,2
466,466,-0.9720832171333054,1.0822785522475564,2
467,467,-1.4303920907520797,0.8117122073089031,2
468,468,1.0290729695878487,-0.7201294150715489,1
469,469,2.075749827167897,-2.7943255990654827,1
470,470,1.8102136528705213,-2.1181281112778523,1
471,471,-1.5288583570138274,0.5555894766835874,2
472,472,0.8478070610501627,2.130696655516551,2
473,473,-1.4654419198997934,0.6644967911304536,2
474,474,2.8436781986291897,-2.327186381612445,1
475,475,0.6786095935428631,0.3976663843301127,0
476,476,2.4808273422909535,-0.905744677732863,3
477,477,0.8242266103631483,-1.3905712837151931,1
478,478,0.25327191208270106,0.06132882094717562,1
479,479,0.18365822913024865,-0.2912664159385535,0
480,480,-1.5267730181179573,-1.3898216885108265,0
481,481,-3.0336879215390136,-0.1508726877538824,2
482,482,2.5361057151407294,0.2586260921179262,3
483,483,0.8397486752348982,2.236830746739317,2
484,484,-1.1263878074076854,-1.1256986278841148,0
485,485,0.9215418036386123,1.2119333977655848,3
486,486,1.4440934311411495,0.6273418518381011,3
487,487,0.5497022611634685,1.8953981226474688,3
488,488,1.1145990255628728,1.2986287548760387,3
489,489,-1.004223758144488,0.9954943982321917,2
490,490,1.8706303723696758,0.167164735904055,3
491,491,-1.3041419952658424,0.823583456310127,2
492,492,-0.8296542335808879,1.0915730435169604,2
493,493,2.1388104280666775,-1.0636098024898526,1
494,494,-0.0827410977063967,-0.37800188947464286,1
495,495,-1.4784013139306698,0.6976738362050525,2
496,496,-0.490660392964011,0.6455497989748331,1
497,497,0.04876179481827081,1.6326655145569107,2
498,498,1.7122796907277098,0.4410755907310888,3
499,499,-3.6016707461845434,-3.048831491463274,0
