,X_1,X_2,target
79,1.6132879576479102,1.4440477376815932,1
80,1.1103423576336482,1.0428820930811549,1
81,0.47114164298617256,0.5555894766835874,1
82,2.841456696947364,2.0292948683514695,1
83,0.8926620341777121,-1.2109558494642503,0
84,2.9428252505039847,-4.503451968861004,0
85,1.0530708869554857,0.487732023196078,0
86,0.25320892459353606,0.20702233914203316,0
87,1.990221978650694,-1.684523857479828,0
88,0.25377170294121343,0.5752581747128978,1
89,1.233439707336074,1.2859212807123308,1
90,1.2509338185814034,-0.958555003441877,0
91,2.306036407618824,-1.2477993326804024,0
92,2.7843388038489874,2.1961396506803053,1
93,0.9963622441989476,-0.3007206642423358,0
94,1.4519559958906403,1.2498041447188184,1
95,1.7243413660702605,1.313935449773186,1
96,0.531685871850432,0.030362443241714665,0
97,1.9763861472847475,-2.8003493946875695,0
98,1.5279430550267004,-0.6589166313748083,0
99,0.8640168005405923,-1.4304393201556254,0
100,1.0023071885566828,-2.0018504056857713,0
101,0.01490416698507957,-0.47226361336564127,0
102,1.0290729695878487,-0.7201294150715489,0
103,1.223427163330738,1.1565330171768242,1
104,0.6280410161561462,-2.0960522068152923,0
105,0.9008405013518855,-1.7806373818932835,0
106,0.29007072322288774,0.022359003864229177,0
107,0.45995664566890593,-0.9139377973891063,0
108,-0.7385945999255714,-0.09387867390433513,1
109,0.25327191208270106,0.06132882094717562,0
110,0.31114247122407834,0.589987637958309,1
111,1.7095060620443419,1.3495640658244272,1
112,1.787303372754536,-2.5022242642159007,0
113,1.2280993812837875,-0.6406340506044607,0
114,0.08905980741372321,0.435397167219445,0
115,1.4919833413736787,1.2969813675178894,1
116,0.07936047048544859,0.14227532705221413,0
117,0.9563817423318367,-0.030364509701002462,0
118,0.6958580047341576,0.823583456310127,1
119,2.0591307712398335,-2.7444032634858035,0
120,0.5521680045947022,0.7499217129602183,1
121,-1.0336879215390136,-0.1508726877538824,1
122,0.8378477457263672,-1.1141986623018627,0
123,1.7184164929472643,1.537359150704392,1
124,-0.2083426157285191,0.25139676897816066,1
125,1.5567239073409076,1.34313693533356,1
126,0.7777107875538982,-0.3632681568975292,0
127,0.903895172283051,0.9651458873008569,1
128,-0.024217374494897248,-0.6412259918930878,0
129,2.3628168519832067,-2.556813269464282,0
130,0.2983048241290194,0.5025122174132377,1
131,2.140666449157999,-2.2418293702253886,0
132,1.0981998061018117,1.046820815778567,1
133,1.3193233964764246,1.23463338774531,1
134,-0.4644539303849562,0.11031247169609515,1
135,2.1072834220804273,1.7216831078639199,1
136,0.7763808643316951,-0.5708384695441286,0
137,-0.3846985106022358,0.3226483248026293,0
138,1.175450386199276,1.1121162691408322,1
139,1.6449709521739486,1.327525603700574,1
140,-0.34717395767295245,0.3912681084644072,0
141,1.2132243633865003,-0.5610852544415093,0
142,1.5796836192726498,-2.859960301194109,0
143,1.6167755900509289,-0.6766368399470799,0
144,2.6203282995637216,2.0758249898874865,1
145,1.8257716600683151,-2.152153945293165,0
146,0.24230740231118908,0.06327427842858113,0
147,0.24159769182966817,-0.3097243855436389,0
148,0.9722312104718828,1.0401087892442638,1
149,0.5449808809978616,0.7477484816706028,1
150,1.9430048156250321,-1.3500259522595501,0
151,1.0200610683003306,-1.8317620347901262,0
152,0.5696079092479203,0.8117122073089031,1
153,0.6251638827703503,0.7511542559905545,1
154,-0.23287203593466854,-0.7076711468631385,0
155,1.0994488370797468,0.98062815437684,1
156,0.9674742716610889,0.8474853150032948,1
157,2.8397486752348984,2.236830746739317,1
158,0.15658587503376264,0.5643346359422066,0
159,0.9937729325372957,-3.189489944805526,0
160,0.38068815498280817,-0.5097316287593809,0
161,0.8690943620159446,0.7953577853058282,1
162,1.0279167828666946,1.0822785522475564,1
163,1.3097111037966602,-2.000415306512126,0
164,-1.9123679252053067,2.9544192208055775,0
165,1.9657237964870942,-3.578615764039158,0
166,1.6285624180436644,1.5138949852993635,1
167,1.2446174691308831,1.2426008349470583,1
168,0.8731923617304979,0.07972158977390542,0
169,2.3733207698295216,-2.9097991920842667,0
170,1.5739906528968786,1.307184874972531,1
171,2.6996824147307157,-1.2491019904372482,0
172,-0.5006644665811606,0.03522073513333435,1
173,1.1474377326110659,-1.5736630221479597,0
174,0.22330457600603104,0.5193782950969935,1
175,1.0234958325217918,0.9690128016765657,1
176,2.544720666767988,-3.3705608921948,0
177,1.735033511177079,-1.6601651925145207,1
178,-0.44052172486948815,1.0307784571956868,0
179,1.0019306325512998,0.964803823616566,1
180,2.136951201715878,1.7796968314119042,1
181,0.916169654741185,-1.3849695226068253,0
182,-0.3655297567225728,0.8572894265342768,0
183,0.646982614199725,0.7213906983560617,1
184,-0.5513013932989048,1.119792743462091,0
185,2.467408458646626,2.009793344067543,1
186,0.9600075988466961,-0.7240016622802695,0
187,0.8742366475835086,-0.6218512799591291,0
188,1.0625142851678997,-1.4691968807721714,0
189,1.4531142438386175,-3.001323293774174,0
190,-0.3251983577391844,0.14353384218752008,1
191,0.8365648370426846,0.9430575177557894,1
192,-0.1785188265208657,0.34007898244044366,1
193,2.0561014691490787,1.6808453777681103,1
194,1.1646958083553796,-1.9589064816937531,0
195,-0.18820613425860233,1.3420146649942755,0
196,1.6505450602241103,1.420405578474069,1
197,1.0005353789921185,0.9637170386887058,1
198,0.8980461462619675,0.9757818506159437,1
199,1.8024692698697935,1.579100171411392,1
200,2.8478070610501627,2.130696655516551,1
201,0.2146712579280946,-0.7921642119069168,0
202,1.7232720691877585,1.5733216888127628,1
203,0.2991091078709903,-0.15473417003259393,0
204,0.1898674413937037,0.5323667327981796,1
205,0.28104448697374174,0.4000415736050472,1
206,1.4206700114417463,1.2804519308980291,1
207,1.546518464506799,1.436027270748566,1
208,2.7204929674291334,2.0260427225213924,1
209,1.778136454698844,-0.41562979960508084,0
210,1.8860946473998383,-2.4774192600883698,0
211,0.8541028532284404,0.8183158133270267,1
212,2.3068578256662144,-1.2890820030863803,0
213,0.5830965803353165,0.8968467155741952,1
214,0.4310329258359996,0.5668824541482484,1
215,1.0979725840860433,-2.3684477511241937,0
216,1.4225608359621063,1.2293982791870475,1
217,0.20912846398384877,0.4680785692928313,1
218,0.7236643146900621,-0.09472272077314803,0
219,-0.06399162789304125,1.1083150971257107,0
220,0.13276131353591714,0.41378650710115883,1
221,2.4632619173201205,1.9440492312980133,1
222,0.5765829526379188,0.8382412203730405,1
223,1.0051524565302794,0.9216657764844286,1
224,0.31138773593368696,0.5777764810080719,1
225,1.5689606514384793,-1.2870294295821214,0
226,2.246545640512963,-1.9201322128435705,0
227,3.778559708620231,-4.887584279073824,0
228,2.019954002965222,1.5972106044579264,1
229,0.44825697123655284,0.754541569983876,1
230,0.5285361264497472,0.6351557783272456,1
231,1.8841318409103862,1.7301535511922674,1
232,2.075749827167897,-2.7943255990654827,0
233,1.914864753610308,1.5602623441431058,1
234,1.6378716986542958,1.4566691693970628,1
235,1.115604279987685,1.0857821459495676,1
236,1.2669714774735323,1.2424374694635925,1
237,2.696211286043266,2.1722028426442592,1
238,2.4615433498885473,1.9356734804701285,1
239,1.3584591479353594,-1.8376802565805472,0
240,0.5572371904121707,-0.14853685659261984,0
241,2.9450097917451727,2.1013316601307443,1
242,1.4798833627816232,-1.7550846457004048,0
243,1.5479127165000315,1.2208277693456644,1
244,1.5299115893650765,1.3388704687459243,1
245,1.6760807206873474,-2.8309785529145906,0
246,0.9152089806639621,-0.18453543524486016,0
247,1.0453548927556433,-0.6422130581353469,0
248,1.4068489600511267,-1.3780832317786638,0
249,1.6080719744503202,-0.6592003526954606,0
250,0.9061544493870981,0.9902244382919109,1
251,0.9957762418555122,0.9954943982321917,1
252,0.3604491941321163,-0.048693105647245605,0
253,1.442320925231019,-2.7167345147802253,0
254,0.3028015662738892,-0.4480788865300318,0
255,1.2542398001947657,-0.713575207255252,0
256,1.115277011218479,-2.3186459543187725,0
257,0.6347452396226692,0.0399509659909687,0
258,0.9108887336724305,0.8965732268032965,1
259,0.2358712179813649,0.4358443693403653,1
260,2.8925762566162128,2.077949491444807,1
261,-0.6001350587343715,0.06727365160834387,1
262,0.787636684073131,-1.3847270466114983,0
263,1.5271276293661071,1.3632572549155348,1
264,-0.054375742040853936,0.2594821785331203,1
265,-0.07749032063672501,0.2129117277307867,1
266,2.1080494917201458,-1.0580375180551809,0
267,0.9217490713509299,1.006343029497903,1
268,0.18187417327145006,-0.4945667505400274,0
269,0.523519934394634,0.7942899439369664,1
270,1.704958473930087,1.5019721817909115,1
271,1.1130226820738416,1.0851311198266222,1
272,0.9702998875434491,0.9695480884405616,1
273,1.038613450435627,0.9846741876199212,1
274,0.5370396354711282,0.6787312304448929,0
275,0.8094809233146487,-0.023944141617120662,0
276,1.8102136528705213,-2.1181281112778523,0
277,0.6530971018828876,0.7804765500064993,1
278,-0.3827605870679325,-0.6082355053865944,0
279,0.45898008872016094,-2.108367361225123,0
280,2.0426412632564306,1.7435811270065225,1
281,1.4440806040437866,1.2685588556877319,1
282,0.3020764825090684,0.6562781865963627,1
283,1.4139244792380228,1.2627319903543395,1
284,0.9859405764257531,-0.45882162781329094,0
285,0.555994657175144,-1.2091590380624206,0
286,0.5931857419603768,0.8714975712570354,1
287,3.231886752521745,2.415992365522402,1
288,1.2164216268513952,1.0903131765804595,1
289,0.8211206644069245,0.027905584700468777,0
290,-0.37959043861125297,1.6177739143187293,0
291,0.9426836857308639,1.0948873053457566,1
292,0.35013549748045947,-0.4235849570291822,0
293,2.9227863990497074,-3.576534083994412,0
294,1.6929046285497846,1.4299287913500285,1
295,0.4259122305037617,-0.5710466487155875,0
296,0.5833191569384887,-0.6186619099433206,0
297,0.9914553194158842,-1.085550881456659,0
298,0.2837188280182882,0.6633265876895382,1
299,1.6150069064367527,-0.9261972596907413,0
300,-0.09968163594322155,0.24785286769885262,1
301,1.2720618031306674,-1.1870723705937813,0
302,1.8745656097597463,-2.272392871021596,0
303,1.5693267148561514,-1.3608556072993903,0
304,0.022042716366792336,1.0304476912659504,0
305,0.24437281586235682,0.525989139626039,1
306,0.5345580801002066,0.6644967911304536,1
307,-0.6761728554880224,0.821315999477499,0
308,0.6733181433873535,0.6332429273080946,1
309,0.7858986293992573,0.8964409755578395,1
310,0.8242266103631483,-1.3905712837151931,0
311,0.2754637597631634,0.4416972652933695,1
312,0.875905733461091,0.887891156021546,1
313,-0.8110477869418613,1.0166937226665875,0
314,0.635230530076654,-1.0463483456968312,0
315,-0.38715834163428964,0.340492296792535,0
316,0.20246211717635343,0.5016110510878866,1
317,2.497025383932299,1.9466609408102866,1
318,0.6477660671226422,0.7536248844362654,1
319,0.8570851832427575,-1.089994655211708,0
320,1.776176594664789,-1.9814991117564031,0
321,0.08929842989709624,0.5346391627683378,1
322,0.8522826534333493,0.9191220436545467,1
323,0.6587946987555704,-1.1364755061819192,0
324,0.6980272550929929,0.8713564278173679,1
325,2.716986837894043,-2.8722071155822038,0
326,0.14633875421614884,0.4440503957558831,1
327,1.460601523967799,-1.3313597578891823,0
328,0.4719047817394264,0.20721962504705593,0
329,1.1541668170759247,0.2578740999057849,0
330,0.5955054677494722,0.739026421272239,1
331,2.554471781154094,1.8292594772221715,1
332,0.6827289176006941,0.7546558844500497,1
333,0.6765956133714324,0.3546982375706478,0
334,-1.4012199082859658,-0.5469163196009379,1
335,2.0319167569285956,-2.9588995776515086,0
336,0.8630422186343736,-1.637346858816628,0
337,1.8735498415271814,1.4472556558446585,1
338,1.306402028942644,-2.384365750302125,0
339,-0.7982882834658003,-0.22696056590070457,1
340,0.3465860416056856,0.5748565221758315,0
341,1.2471501806824037,-1.5451061366126027,0
342,1.6584100952713652,-1.8453717773949392,0
343,1.5120683041512935,-2.2488524529547096,0
344,0.45189632998592255,-0.17593067880297275,0
345,2.0344242789933418,-2.165298717879149,0
346,0.5342285707514639,-0.5894001895932087,0
347,1.2185445819176843,-1.1745725266840115,0
348,1.701641062524057,1.4918039689283986,1
349,1.4750525866285844,-0.8180801094273892,0
350,0.4896194392556428,0.012954389865543758,0
351,2.1921804275474357,1.689171514472635,1
352,0.026874915036215197,-0.2583643240255806,0
353,0.6782144194573617,-1.5336434269843913,0
354,0.11233548530816306,-0.42917046171475437,0
355,-0.490660392964011,0.6455497989748331,0
356,0.4072155010918417,-0.536216043935966,0
357,-0.5518654376387457,0.04451420173367748,1
358,0.9645439831007152,0.9929433806993351,1
359,0.47907399974372555,0.8558797918228491,1
360,0.40506204632862775,0.6046421051944733,1
361,0.10679522274393016,0.3705886115885906,1
362,1.7675475992584937,-4.934779633069667,0
363,1.1856841864889807,1.0550924015821832,1
364,2.596211217613323,1.9810039259804726,1
365,0.1298588630447367,0.4410653798606231,1
366,1.4511780345686027,-2.1098989398741126,0
367,1.2913009537963063,-1.9440235984033927,0
368,1.1937137712771633,-0.7052664350046896,0
369,2.3452419649139937,-3.2190332971608977,0
370,1.01574572493267,0.9926655784160046,1
371,-0.4712955597603905,0.004389362908661987,1
372,2.6448783854820643,2.0042660621341826,1
373,0.4180468515623169,0.59204140018228,0
374,2.046836005286697,-1.5527649865473028,0
375,1.4495798250179566,1.2246408104023283,1
376,2.0487617948182706,1.6326655145569107,1
377,0.3062088732466731,-0.06379285099466558,0
378,0.7648523970692654,0.8254029146801628,1
379,0.5666225880308707,-0.3847351899147635,0
380,0.6854380018416979,-1.515703062976613,0
381,-0.14248274443056252,0.06788252149616802,0
382,-0.7513842335772429,0.7301359179805402,0
383,-0.8963621607001993,1.4608310633794312,0
384,2.4411284228921715,-3.167115919272454,0
385,1.021370078254405,-0.3988445133880627,0
386,1.1089418595957037,1.2159825547835847,1
387,2.8436781986291897,-2.327186381612445,0
388,1.17184504577847,-0.7752412716774131,0
389,2.058358840035381,1.7545316907556296,1
390,0.5802163511224682,-0.9636230596736172,0
391,1.1313944301666,-2.3146305461134498,0
392,0.6811816830785318,-1.34907492482493,0
393,-0.2695463218983092,0.7028808995628042,0
394,-1.1204984461246656,-0.28381895931788703,1
395,0.3869786895054975,0.584204625383373,1
396,1.3695752083638228,-2.1844812240534432,0
397,1.177111471876687,1.0093810001735317,1
398,1.5636320971023019,1.3340754695564117,1
399,2.0253217332165323,1.7255077540363195,1
400,0.4869783607609842,0.6006689434449501,1
401,-0.34935265266653626,1.03014212425215,0
402,1.4317901139577698,1.3454671736032005,1
403,0.5699163461935818,1.3203296208140864,0
404,0.23049760019118848,0.2785798826970962,0
405,0.9609112329757916,-1.233460744819345,0
406,1.2298756370217132,1.0720542229194772,1
407,0.056822286819865675,0.12775659819691798,0
408,0.4642066419257731,0.43052091669430737,0
409,-0.20899599733439733,-0.8053248733657004,0
410,1.7023693544670135,-2.247012170084793,0
411,2.1388104280666775,-1.0636098024898526,0
412,1.5287093973730714,-1.8190325539919856,0
413,0.6840607429321204,0.7619546311054061,1
414,2.4393071732230034,1.9764607467532591,1
415,2.067533736981563,1.6968222233399455,1
416,2.936695106330549,-3.9132429017680406,0
417,1.370524965525132,1.2682582519744083,1
418,0.8334543882007814,0.9989200430859841,1
419,2.121844754187227,1.6264259901692015,1
420,1.0203633268406542,0.5603077766533253,0
421,1.598378656362553,-2.254138797287322,0
422,0.12956400125373158,0.4755864364250928,1
423,0.9158957242365471,0.6950118607441738,0
424,0.8404883464070917,0.8604144806552485,1
425,-0.0827410977063967,-0.37800188947464286,0
426,1.820882914172337,-2.976465663914916,0
427,-0.07479533414788131,0.4242032533834854,0
428,0.5959943612663052,0.7335836875434311,1
429,0.9117889479769034,1.0431087412331501,1
430,0.9670656435997455,-0.09449808429638218,0
431,0.35558249460105096,-0.13568063841139744,0
432,1.16980612894314,1.0997854571207932,1
433,0.6082202693182461,-0.7666483337872441,0
434,0.2148399618660053,-0.7107744737072492,0
435,0.5182026695644824,0.7036582466368615,1
436,0.37719638699146485,0.6109114682176788,1
437,0.43208131749425016,-0.9388422780271439,0
438,2.573674040640218,-3.0168133258609067,0
439,-0.3081793536175532,0.35892845627652903,1
440,0.6673123303861779,0.9472584015900292,1
441,2.0658066874213885,-1.6668699389771358,0
442,1.1965438097235512,-1.2212195609568415,0
443,0.49105880617128883,0.6859485631585348,1
444,0.20640292703170393,0.5059884770996014,1
445,1.305622892503073,1.1543472697748405,1
446,2.26300545632584,1.8387642801945203,1
447,2.2600204157752852,-2.1707518481863897,0
448,0.94123950206852,0.2133939085964689,0
449,0.1816590021184442,-0.5281991516351964,0
450,0.6465398549882342,0.8115551278772124,1
451,0.44140203384267107,0.7509418106637425,1
452,1.6399948068401877,1.4285797327106096,1
453,1.3847382694095163,1.1713593343251099,1
454,-0.3725241774530046,0.10243276843483717,1
455,1.1337772636905568,-1.6241633840618093,0
456,0.9382934266200106,-1.2580672535322661,0
457,1.3984781674729996,1.1737421737914822,1
458,-0.3025667596238386,0.14201602335749663,1
459,0.7817378801089644,0.7908804081955179,1
460,1.2532468004118849,1.1154484190652267,1
461,1.153722453015625,-1.6996533069578899,0
462,1.5963941483140418,-2.1477264030703043,0
463,1.7611635490329003,-2.3256953612672007,0
464,0.22017767695539414,0.4538451599995287,1
465,-1.1379836116745428,-0.31758966056352844,1
466,1.1703457664191121,1.0915730435169604,1
467,0.21790065867836494,0.3237649257940889,0
468,0.49304602497053096,-1.1438493269941536,0
469,1.477551917405094,1.2854085905633599,1
470,2.3168127745022615,-2.4738428959605643,0
471,1.3136919981284092,-0.8817160533061735,0
472,1.5918482629238926,-2.552358082191704,0
473,2.666882507338671,-3.1724907739423003,0
474,1.2487908631238274,1.20153878385879,1
475,1.4283536879676864,1.1794535899626337,1
476,1.2847237739217845,1.1823236751325468,1
477,0.9850859269818012,-0.7945868834024282,0
478,1.7928165431557415,1.5594184895177245,1
479,2.701669507683218,2.1360682607791555,1
480,0.8129453360989902,0.9278152827468398,1
481,1.036170097001334,0.9857326676817589,1
482,1.0598514795370548,1.0210120505425357,1
483,1.7040203410335752,1.4906155165709267,1
484,0.1963582433011033,0.3964489861575654,1
485,0.2750404168430354,0.5114957541579386,1
486,2.015617721991549,-2.0988534450777956,0
487,1.2422021072000606,-0.5012531271284187,0
488,-0.513665036356656,0.07844897112263016,1
489,1.3323677578130573,-1.330506783113993,0
490,1.7829691860544181,1.5278140144752617,1
491,2.278945888127901,1.8378442831058837,1
492,1.4655116875777658,-0.19782151964403538,0
493,1.0512461787255545,-0.8136203468141405,0
494,1.124091039060355,-0.6486558448184531,0
495,1.7580498195295737,1.5742327487098549,1
496,0.14233585029545914,-0.3327353986443957,0
497,0.21077772088196345,0.6086182154319035,1
498,1.2452028839008715,1.2305968414787407,1
499,0.8527053744946225,0.9672585023844397,1
