,index,X_1,X_2,X_3,X_4,X_5,X_6,X_7,X_8,X_9,target
33,33,2.4145440302425154,1.8221462203641745,0.5093400821522469,0.19694627291863087,-1.2827672241372692,-4.375990535034872,0.5818567816265408,1.799130177168812,-2.1763369619174515,0
34,34,-0.3632373644521234,3.6111113174347182,4.369731980295914,0.9049383258958374,1.1961475939145014,-3.094656188500277,-0.062056691432159194,2.6750312392168283,-3.586646943559281,0
35,35,-2.573953102236972,2.0620009844889657,-2.1723088524795506,-7.0099300762095025,-0.20468957914146468,-0.5980899091969155,-1.6728519616040907,-0.48881415575475895,-2.71363259469369,0
36,36,-0.2935544525961524,5.838090566456984,-0.785659622529263,3.5261032601289246,-1.6312856460743659,-1.1286414072833253,2.8432564004941288,-1.5647404542995864,-1.1239491132141612,2
37,37,1.5407158116769013,-1.8730281117658083,-3.311770770171317,-1.3076762711256826,-2.664253183670178,0.30173021325877647,1.0868729590138135,-2.0617507271947035,2.21033961406586,2
38,38,0.37560226445809985,-0.6017378780355509,-0.5377882864692698,-2.831776473513152,-3.1595503207203426,-2.0323499038195108,-1.4178871981762176,0.17163811764992554,-4.045576585443472,0
39,39,1.686221315003949,4.294688528200363,-0.21669264486694972,2.3777541547454173,1.1820205052220292,1.5936916059668935,-1.1777350135860303,-0.5124451725165899,-0.9890477480907205,1
40,40,-3.350348138582766,-0.2818867221599086,2.470263487642199,0.3308083020886379,-2.125242527058533,-2.153524918185558,0.7439128858306792,-0.14214441905150332,-1.1227196165359834,0
41,41,-0.6592607987959298,-0.4610446235716039,0.5564353938807372,-0.13112503803453013,1.7720517170230154,-1.3527004870544834,0.3887186588237366,-1.4714017964378217,1.1799966192595661,2
42,42,-1.6140157678061948,-1.3475315630949543,-0.768860245002537,-0.5952399312828416,4.20512662388091,-0.4804604400703717,0.16678308148876553,-1.503336211258998,2.325044003214262,2
43,43,0.20254777389193968,-2.618201855921481,1.158210043504205,3.03396466366968,-0.18160678214142645,1.3660285249477655,-3.0218845188827568,2.3706144596555316,-1.9473300315117994,1
44,44,0.6691930549244085,0.5388355701085092,0.3532056918677623,1.6611934203951646,-2.6644389089107388,-0.10208172325391152,-4.403434624162648,2.6493557556051095,1.3476113150769287,1
45,45,2.5870119931066684,0.8012090949351777,-0.7356427211368919,-0.10584661669727846,-1.5166781716646354,-1.4053307699921564,1.7439848718606559,-1.2877887392375285,1.9303242136343859,2
46,46,-1.7300665037441765,-0.3339592739792854,0.3514723211890033,-1.8639978302117366,-1.555271206472999,-0.024629096576893383,1.1058795761128968,0.34203178823765146,-1.1377103852417636,0
47,47,-3.3358972455643574,2.4776065508758687,2.9919523595342232,-0.8039054273951302,0.443235059012032,-3.3281045692386955,-0.36984752847074875,0.8227964316614699,-3.2848591618191922,0
48,48,-1.1360108825709068,-1.211282142384243,2.6421526100967805,1.2917189247854064,0.542501217050394,2.8475814952096172,1.8534150144232182,0.7126818806104339,-2.963874016342241,1
49,49,1.1430513221052152,-1.7706745509266537,-3.305526347609696,1.73121862399764,1.8490898753479241,1.1667531221004794,-0.4583462270723442,-0.36485522665595704,-0.5786578527585482,1
50,50,1.3817757820598815,2.759504443896045,0.34304520046586195,2.6039554622503136,1.5422146134540942,0.5074425049808535,0.09014900017566041,-1.6271978173662747,0.5290647686090905,2
51,51,-2.5372256429681177,2.611461401030958,2.0746330063744,-2.7401358267504845,-0.9771384384371317,-0.9021530835945026,0.4704500662908152,1.560282228146793,-0.8689812974643731,0
52,52,-0.8236881012276971,1.3167188307405677,2.0154804692237343,1.5948381773433264,-2.0489382886109677,-2.6997887450933775,2.198435754275187,-1.1058773352286384,3.0358699187092015,2
53,53,-2.5375122080111696,2.20309014359138,7.271832026525941,-0.7392652475445691,-1.0477330186082505,-4.02847769904407,2.682131951340696,1.5997580318006297,0.7926132074212857,0
54,54,0.9608042467131781,-7.000996988317242,0.10416992486440924,3.156727864654438,0.8128757286877017,-2.49269050445205,-1.1263489211855098,3.8408872456741947,-1.9901053089664358,1
55,55,-0.046486814932860665,2.308019918336274,1.8439244652011602,-0.2163173720209357,1.5342970093975836,1.825001069576802,1.672948370742757,1.6646601068171334,0.39557137274439036,0
56,56,0.2567244036999785,0.203921989273396,-1.0602991321389075,-3.2149172160778727,-1.5396248801925136,-0.020558799914177417,1.799398281673115,0.6845682993238826,0.10067479223932185,0
57,57,1.6419855006287227,2.6373673633538983,0.8195404927993415,-0.12082605565047566,0.25452450061397525,0.33914157260375366,-2.1086559183995,2.1699544167249076,1.8506563742698559,1
58,58,0.09613765055839485,0.4463335672164188,0.49052139401611117,0.13259472565519048,-0.8617186743664796,-0.1092633783990502,2.5200591678802384,1.5302735920427275,0.08043246222575551,0
59,59,4.002008189501659,-3.4329844462236516,1.385169673543162,0.4019159076361639,2.6579621760254293,0.08823764915076326,-1.1644292595556172,-0.5567330246267554,-2.7969846613940472,1
60,60,0.7726202143664891,2.7870433642619243,0.9929597023121572,1.687846267520797,0.9683206838393692,-0.8057307505590942,0.8575017034180838,-0.9401666731301261,-1.316792607888818,2
61,61,1.3542376940177756,1.6228818849349564,-0.6218843900553486,-1.7343078814286863,-0.8029860587830808,-3.522894218104501,-0.503259180546799,1.3229763112486812,-3.9077228787598073,0
62,62,-0.017326233309456374,-5.237273495711679,2.459076669506072,0.648837016449754,-0.015532501805186616,-1.0932902800090263,-1.1083760056845624,4.748979263667169,-0.5556886009569204,1
63,63,2.6638925342034856,0.1159591917633096,0.4757705643564345,0.6067101441424124,3.228769297651315,4.974050942099326,0.647828508969968,-0.8805149379757122,-1.8235610880726478,1
64,64,2.9833831683846457,1.6080153151129606,1.0041032471832898,-1.435809316077989,-0.33732404472234434,0.6475497292725161,3.484352884753601,2.9006198860355843,1.1901308900152578,0
65,65,3.3550018786791926,4.42440792188874,-1.1534066735846906,-1.052179869817202,1.8324755488049682,1.1715097232903704,-0.4960202046129971,0.4527853675985485,2.8137980094056467,1
66,66,-0.8767417952403218,1.9063255160192152,1.1890093778797124,0.7735089293420778,0.022139292258482768,-0.18661020257753536,-1.2252121601261785,-0.8621729820485506,-0.506249461583927,1
67,67,2.4570159003147976,0.06883839773223555,1.5359983323197877,2.797473635359461,-1.8872350260564112,-1.4485856842535418,-6.179136519646959,3.535692473578036,0.5035653972320153,1
68,68,-2.165833274558813,1.2686439114096735,2.0894051666824813,-0.10563552397414377,-0.5294272057031137,2.6656772951335013,-0.2617992016539894,-0.04724939628916869,-0.36111833755237066,1
69,69,-2.790372711658116,-0.6438956543011409,2.3992292983616252,-0.6110614703715809,-1.1343119204179641,0.5061079539680704,1.7735837560367043,0.032036604900940846,-0.11145012341704075,0
70,70,-2.916510509221476,0.7457269373441111,1.0456020019319545,-1.5816265512471461,-1.6873434876328068,-1.5149669294732258,-0.4185088606842975,0.28258036876645065,-2.3329047758463286,0
71,71,1.9914946491048335,-4.707011478311976,-2.062695467745856,-1.471073547280315,-1.4592503158101429,-2.3237737641721607,-1.8600870323766623,-0.38614442803622095,4.5783203933655185,2
72,72,2.4999165990586745,0.8796575460929399,-2.5477144569623094,1.6195005535061087,-3.688501877332832,-0.7960933942802421,-0.18552813242202637,-1.1024557910372037,0.8440954495272726,2
73,73,-0.9536560207879367,-0.114623163767134,0.08763349677104015,-0.5877811973378063,-3.0808615606240948,-0.8221160357750802,2.77591539900937,1.4616002684881502,1.060505773867872,0
74,74,3.022060167549374,3.066296903291358,-1.8409131974289128,2.3160651895352404,-3.496004658627397,-0.5081362987572466,1.9099522432755807,-1.939345100275324,0.16527268915227,2
75,75,1.3269463381413131,-2.385190923147817,0.9241702143216974,-0.4876211672498021,-2.7466010258679594,-0.8098881195104793,4.546909768356137,1.2405379051227596,0.5686183631970574,0
76,76,2.324226823791225,2.0303327514940896,2.515249969273969,-0.13941935176974463,1.4096063360869322,-0.4244879100621247,3.482457582997456,2.1693367425962427,1.147851818834536,0
77,77,1.6976018211500334,-0.7047534707095273,-0.23044859080428226,0.7584338273975272,0.13596312058612536,-0.647635743749525,0.32461864037757826,-1.4769469154242802,2.7906435009910835,2
78,78,0.3827650354874583,3.538106825759348,-0.9644661773248486,1.5051674514409887,-0.6298192328941647,-2.1991394118722143,2.0793363152522755,-0.1538143527807576,-2.203494475940024,2
79,79,2.2274552511405243,-0.0983390228082277,-2.1522143893322783,2.5491494652609648,-1.4162092697322464,-2.5125540865605815,-1.2212551837657544,-0.8986115759308468,5.2521576659343765,2
80,80,-0.9902011414225012,0.1889497698800311,-0.5510057836832126,0.589884932235915,2.3114652422624085,-0.874036630410819,-0.3937320554978039,-2.655833546606706,2.230622458856857,2
81,81,1.623305415833212,1.9809170023541607,0.6016895322483999,-5.237716738823327,-0.9256475175229887,-0.9633434740195819,1.870685364785063,1.5135015202568642,0.5029135478348035,0
82,82,1.842622021461549,-2.4301290991625764,0.1887226133955795,1.9826383750076837,-0.955031246337763,-1.2604314837791946,-2.118941434688967,0.1746140907630912,-0.4173781927148661,1
83,83,-1.8288826062316907,2.3878617627689893,-2.484069736107969,1.0230890952498608,0.2778613300418672,2.4938447365129814,-0.6743321093638726,-1.3479673555965181,0.7751492907208231,1
84,84,2.325765818978141,4.463774217902744,1.3656426504945585,3.2262637622381884,-0.2973237238093134,-1.293385395196062,1.2391720859932336,1.1061162037873618,-1.0137012546301847,2
85,85,-2.9310003022217312,1.7703187851293725,2.358680270344256,-3.506177151472499,-0.8639059411776628,-1.1325987468432877,0.9187591271899012,0.12395611972256071,0.5087223601152315,0
86,86,2.389484631236618,4.236938083146178,-3.942276696724032,-1.812254453462121,-1.374314730041962,-4.155454655885699,-3.1641680608493474,0.03567394060322615,6.9970740898654515,1
87,87,0.24351584240440882,-1.2693324095150786,-2.4227677866769683,3.8825489245841722,-2.5127956055995044,-1.4349044671412425,-1.588927299387334,-2.459348403695496,6.082115777534832,2
88,88,2.087945381285726,2.285551551980502,-3.086546599912303,3.3205913949520247,-4.063070099594816,-0.33831163040186696,0.22895827943535918,-0.5748036373290202,1.1464394223933887,2
89,89,2.7795973179628417,4.407145098198664,1.136420905882931,1.4765591658972024,-2.9606670446419754,-2.343715634387247,4.432617281402842,1.3692300462078038,1.6759000127259434,2
90,90,-0.5716784692832336,0.017238774078141006,-4.138111511503584,-1.5948015676806584,-1.8434197776697299,-2.0445582647864957,0.5644820946295952,-0.6352536550184387,-0.345470393261859,0
91,91,0.6249593452036596,3.0262523455086088,-0.09758522992017082,1.8935301821194863,0.9216305553109088,0.6506313999145414,1.3598076979713432,-0.8220314072501487,0.26504385713851353,2
92,92,0.6737404500759034,0.7546141900734971,-1.9059186703178521,-2.58025334634198,-0.6872714346655056,1.934586576235914,2.207392925368584,1.3964594251956506,0.671594898147795,0
93,93,-0.660197901028784,2.291421179945973,2.921112366976417,-5.55244934691667,-1.602641757963644,-3.709884373173575,-1.435398999233985,1.0110513431845456,-3.933837993074107,0
94,94,1.1892513048889977,-3.2467639673632798,-2.119863969503138,-2.6185288177170536,0.2034285183483886,-2.2353218829118124,0.07926747654794608,-0.25367888715533704,0.8372197822509528,2
95,95,2.7716439050261306,0.7475457944156085,-2.439945926259763,0.06900216628171463,-2.507968098303754,-1.8274946473998086,0.40246146670182636,2.701255030892456,-1.085815966271023,2
96,96,2.5167536938093216,2.094595974326051,-2.397769187643666,1.357131410147326,-1.8669227511507547,-1.2217091328123424,0.9332274442066314,0.14217908661481826,-1.2003708425294786,2
97,97,0.8872220769454373,2.517146422819786,-1.1591669067122257,-2.769963648429621,-0.5865856546627881,-1.5500083328776215,-0.8272416112653169,1.750148308690363,-3.171085037100382,0
98,98,1.5061487939826534,-3.2506301423607704,1.1783331962924677,2.609572857608093,-0.29694923434223686,-2.2741987914080437,-2.5090256642853555,-1.345472805146751,-2.5937095544949473,1
99,99,3.47242617516154,0.11892122526610582,-0.6149835486950637,1.178919017545093,-3.6349044744728802,-3.7746223501101337,-0.1989367634901189,0.9596479153322739,0.9869773630829349,2
100,100,-0.4747142789786454,0.9723354542626794,-0.388422828822542,1.8639110234760725,1.6247268413069071,3.033137412577641,1.0671798258871164,0.10262260366537224,-0.9725923754642598,1
101,101,2.107889178197807,1.3755975746066191,-0.23131012848533228,0.12198046304188181,-0.09926637475470312,-1.2051438476209975,-1.798696700329561,0.7795462009568944,2.419648763761116,1
102,102,-0.15122368707153933,-0.5494047671131045,2.5821997464592386,1.9342759014898707,-0.11915504107223396,1.9089492298944375,0.4395273969129805,0.21630030089204133,-2.5270072605212834,1
103,103,1.2949653394914828,1.050068705496451,1.1046424032687563,-0.9250604951474892,-1.3742442835665343,0.4652568778547139,2.1396534533370093,-0.8001931157998647,-0.46500757676709403,2
104,104,2.8314434713432055,2.542535384578784,0.22744099165598342,0.33520388502099896,-2.33202597591339,1.4881264710104967,3.302532523605481,-2.639668143790271,-2.187863929285262,2
105,105,0.5138520306241894,-2.20697966056848,-0.5009148429278332,-0.14008701939476986,1.1261023436022546,1.6584018747267764,-0.9335544697480669,-2.4619314104295036,2.046290822083946,2
106,106,0.13671343363072874,0.7507195850580459,-1.209100096523552,2.0829774043689073,0.8937002221744128,-0.6742339711774861,-1.388516891078833,-2.6446922978147156,0.10710096738761121,2
107,107,0.9011410427348041,2.8840843709535786,0.32499200169960085,-1.2574685913890378,1.2178968583603074,1.0173400813441593,2.639911086830841,2.9818297320092073,0.08256001351301268,0
108,108,3.819356251052274,0.41386393574953706,-0.03128208528372656,1.8724542182992887,-4.673227714616387,-5.603319506629167,-1.1562573889804675,2.1159161606293595,3.4319147637953313,2
109,109,0.7970573189874863,3.1903733205585447,-1.236359415471267,-2.3879207009616703,-0.5917800249103241,-1.6635874429177724,0.2827908848058178,1.9459503090287424,-0.9601430575137412,0
110,110,-1.7627017669141654,-3.6515561773267633,-0.157568655185917,1.0614611360136585,-5.198694950555933,-1.1363993380084414,2.6290288882544406,-0.07450698717211046,-0.14593987135282738,0
111,111,-0.8375932714553711,1.6698807145143286,0.21985312221121012,-0.6581082551455308,1.3065037811376543,3.429559025641929,3.8490539479035415,-3.170108404554231,-1.1952817270593936,2
112,112,-0.515370328958537,-0.8607265100835917,0.31975386883219237,1.0025056081498014,0.8144877750424042,1.6565921531392442,-2.2689934242132805,2.504440308969734,-0.5008670162132788,1
113,113,-0.10029330236003542,-0.5551750766313501,-1.2043505999127657,1.256429038904283,-0.9640792878200024,-0.4511597089768278,0.7669076284855219,-2.5183177230109286,3.107731292844544,2
114,114,1.7202531459617223,4.02019675949537,1.8746354003088739,-4.553347537700215,0.9867197796580198,-0.14786300887618975,0.5810399346732654,2.113184142710968,-0.2636220852453951,0
115,115,-1.0990300155851158,-1.3381987439337002,0.04102204544662924,1.595224505607606,-0.8666469429942831,1.4536196745493906,-1.429894316957214,2.007791492833987,0.4681956324369483,1
116,116,0.9061913488865666,1.3998636914794926,-0.9710894831866661,-0.5257994030941462,1.4687823744306416,3.122706638252655,0.0467349121826397,1.0150940560726245,1.721984376217149,1
117,117,-4.543727151573748,-0.4196710810153763,-4.744900952074682,-4.2050067523722765,-2.9054915315908225,4.1480390889287975,0.07669593414950326,-0.325603333151016,0.20378185843002594,0
118,118,1.6017543178108333,-3.1967107324995747,0.9209803109335546,2.572059844209856,0.8171476550321832,-0.33016991586781486,-4.745182121209929,3.0813552890390397,-1.3198337508206266,1
119,119,1.3850599142915052,-0.002380436446820844,-0.5587408199129005,2.283865518543765,-1.437597870409602,-2.572825199043971,-1.649576963136334,0.24740504396122065,0.23350766435282355,1
120,120,2.015713790867091,-0.7047890846286361,-1.4770808423610826,2.5892980211740277,-0.2274851327732088,0.10026229880373283,-2.0334410424291844,1.6429770629206644,-0.21838542260833027,1
121,121,2.216409798953852,3.793588933406115,-3.232930142950721,4.705517131393766,-1.6881179634752757,-5.356784711145693,-1.2228687326858072,2.092285649239165,2.989166477486494,2
122,122,4.044097574734794,-1.801737729246648,-2.0077412787953373,-0.21057481933997235,-1.2150029285586574,-2.725427748303232,-0.9855020034303386,0.5367814608208017,4.108752247863722,2
123,123,-0.3757923345417319,0.9282727340600766,-0.4694556329045023,-2.0220570103541404,-2.9056104250942725,-2.0756469257560908,-0.19321645379480823,1.1414753148337524,-1.9686714585647689,0
124,124,3.566265902293359,2.471049611832977,0.17989395806484876,0.8454846164430223,-0.4754290166924062,0.9584455278111724,-1.526695161035883,1.314478243538531,1.7717681717560283,1
125,125,0.055690783835916635,4.284958098942209,-0.06191700958911128,3.0597945917731564,0.019700352575999558,-2.158054769863111,1.971521915458745,1.2638038468630195,-0.5759793202254626,2
126,126,1.1697835511175247,0.2427843153173832,-2.0040223604594365,2.3074097230418746,-1.1773576391790308,-1.8614228370014267,-2.0135323621232994,0.5228459142765127,2.9999075915774487,2
127,127,0.5549625491752161,-3.032590909198926,2.530339907548993,1.3945897717867368,0.29230763547410576,-0.6947533704413924,-2.587226361073864,1.761674801436759,-2.0730841382356644,1
128,128,1.6063149100818057,2.6686409978046504,-0.948322651039568,1.995829722286997,-2.3825456200252675,0.058817135564822376,2.535597095041741,-2.9217690862628847,1.0065302238005671,2
129,129,-0.7134574844880659,-1.7878112927033798,-2.388418074057056,-0.5151475055706103,1.0339102245677556,-1.8992416858031218,0.5694852588339685,-0.694764382101037,4.762571027161194,2
130,130,-0.515898157575891,0.29839845818735533,-0.020351052583076568,0.9730943610004156,2.1180869918836773,4.297843075155422,-0.053537940862846356,0.15438055026543518,-1.214312284797285,1
131,131,1.5608424216385774,-1.301248278991057,0.00697324864940585,-1.7107070966540956,-3.5727272417447242,0.6443002127066741,2.3691446694830365,-2.810565379296091,-0.6808463662666042,2
132,132,0.07220926630235625,-0.9790793881311362,-0.06598924420054408,1.6756592722625339,-1.2657206742035028,-1.0895994493101444,-3.083560245065481,1.1140131115566156,0.7682583977168642,1
133,133,-0.3796630768039846,-1.1446832058162113,3.6645659471436938,-0.8331281194650328,0.6825718734580575,-0.8506266720209317,0.884547177767331,-1.7170259738502875,0.6364166105882552,2
134,134,2.4194223665775154,3.9723142078987355,-3.0573097766516297,2.3930211698827533,-3.0527733632760747,0.48878582132275805,2.6403048508937212,-1.7439643933686169,1.69923971574906,2
135,135,2.687980095419374,2.250745341370423,-3.0347153820189736,2.86874097158954,-0.7139593456607385,-4.154815711536075,-1.5498611176851487,0.7988833640693602,1.5552032979986166,2
136,136,-1.408975406301451,-0.05121925121421622,-4.106254381114153,1.533505137861169,0.4736381677692343,0.2608841136010891,-0.707687300807585,0.21811298122001888,0.3872523049051275,2
137,137,2.2574708783586757,1.7523904323399395,0.966662409268263,-0.6325861656022695,-0.3078702259162779,-0.4401702269272252,1.5422238847232506,2.51957830142842,-1.2598575817661775,0
138,138,3.018068131441118,-0.7556717879507828,0.7751042475898992,3.9025110893329087,-2.3755884857524974,-6.074286727696244,1.7333483114456794,0.6804536825391696,-1.4145225667249675,0
139,139,1.699442531413486,2.215670613649866,-1.3002694739115799,1.256197792517014,0.23679323354070014,0.6277528591986561,0.7007856411008277,-1.768660784418171,0.5423640726809169,1
140,140,-3.873796367195826,1.5412534526471071,2.0597348287648547,-2.1608024069624356,0.5553788438387532,0.41538818451186477,-0.3552237768648563,-0.3912465091446029,-1.1502724222677025,0
141,141,-1.3323484356491093,-2.4886768063040132,-1.1313421997724629,-0.7512280285318416,1.4535262454331064,1.4463275840701915,0.45291039287027957,-2.340383157442184,2.5221174466251695,2
142,142,-1.4121681538289725,-0.47531019009782516,1.0004192740230387,-0.11116394561113396,-3.1947781986365142,-3.059680084394398,0.6377524879501362,0.7152383329987875,-2.2639554417194585,0
143,143,1.0800692040513282,3.064337167169307,3.7934483842060356,0.34016195644851566,0.42469758244514666,-0.798582380911358,4.4519609268110205,3.898820901161542,1.6588877158002635,0
144,144,-2.1956663330618,-0.6144366856517232,-1.9245456232932967,-2.7508853903415114,-2.1639755802890708,-1.1913016230862497,1.4614918340053344,-0.8445394039815186,0.5946630425386787,0
145,145,0.03681371560863089,-0.5705590232252422,0.22628202383708262,2.0744957539741096,-2.974489510238919,-2.5179807151602676,0.1655533805138566,-0.9490451919190709,4.638856611985476,2
146,146,-1.1725121176772002,0.06721240178996035,-0.546652027884732,0.452081260564952,2.76154355833803,-0.3743122814075669,1.1197488636409991,-2.491748326454161,0.7214365369807876,2
147,147,0.07244426731202147,-2.617475474997285,1.3809395057104723,3.0432713499546376,-1.16217002682952,0.7868886703151206,-1.630324034427489,2.11606850586584,-2.0230012006139333,1
148,148,2.201200939226192,0.6122069085365098,-0.03232724625809369,2.737344020897522,0.7105827138283216,-2.5302025489244317,-1.3603848658544793,-0.13471495179210868,-0.6287399728875367,1
149,149,-0.8435245569631956,2.8549482445089343,1.4077602479085911,-1.8851615169319313,0.26771706671467377,-3.1889692442111226,-0.3272880146434254,0.5625396901871702,-1.5871718478569814,0
150,150,0.7826243536128449,2.1134208870888602,-1.630025096196829,0.7784580545540765,-2.8607036726094837,2.824903160230971,2.998342066652852,-3.885181344096745,-2.271532022694064,2
151,151,-3.3232690792377553,-0.06818149633517612,-1.4766783617118278,-2.965244958659426,-3.522465095878198,-1.1905105292672324,0.1435678477249338,0.026501425516676003,-1.0214209684937128,0
152,152,2.1129497793893743,-3.169069783985063,0.1494742965953505,1.6410678459086199,2.829258993466616,0.17829202558115265,-0.20445141590422378,0.7714371045236541,-1.8119278192944137,1
153,153,-0.14579680000670803,-1.417287860905422,-1.5340633354659587,2.2511659915902635,1.302958352831904,2.3284361442160635,2.030646298006688,-1.1602563909777697,-1.5479312311123274,1
154,154,-1.048697634927997,-4.365414518357365,0.951671592694051,0.5287054514212763,0.31794708177483777,0.32679702357538476,0.21478751814468344,3.4110061642159875,-0.6104107911943545,1
155,155,1.0334574582704148,-1.3659578860991242,1.5417660054172944,-2.8896322663379053,0.24380436451683818,3.215176805192833,2.746054894072636,-0.18669322647593845,0.9360545738173198,0
